name,Africa,Asia,Europe,North America,South America
GCA_009669705.1_ASM966970v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_009670995.1_ASM967099v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE138,1.3573388171750814e-07,0.9999697281260361,3.006726300188704e-05,2.3309104960553733e-08,4.5567975349444465e-08
GCA_009669765.1_ASM966976v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE139,1.357216224596234e-07,0.9999697889328091,3.0006472738035e-05,2.3307682088252426e-08,4.5565148357041644e-08
GCA_009670705.1_ASM967070v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE140,1.3493156767070848e-07,0.9999707228724694,2.9073596804961246e-05,2.3222283915299318e-08,4.537687419931148e-08
GCA_009670005.1_ASM967000v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670465.1_ASM967046v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE141,1.3654104763069847e-07,0.9999686984959499,3.1095806831573625e-05,2.339626497025668e-08,4.575990586795567e-08
NODE142,1.3652251111711923e-07,0.99996879313488,3.1001192856239296e-05,2.3394116364450767e-08,4.575563641974668e-08
NODE143,1.3493779822410421e-07,0.9999706919734717,2.9104487388076093e-05,2.3223017696538517e-08,4.5378324467134186e-08
GCA_009670575.1_ASM967057v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670715.1_ASM967071v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE144,1.3493779822410421e-07,0.9999706919734717,2.9104487388076093e-05,2.3223017696538517e-08,4.5378324467134186e-08
GCA_009670625.1_ASM967062v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670775.1_ASM967077v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE145,1.357341644267031e-07,0.9999697250933428,3.007029527349887e-05,2.3309156158911822e-08,4.55680630516894e-08
GCA_009670485.1_ASM967048v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE146,1.3572790041434458e-07,0.999969756981396,3.0038415675295253e-05,2.330842032047937e-08,4.556660785070268e-08
GCA_009669875.1_ASM966987v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE147,1.3573397205635347e-07,0.9999697271697963,3.0068219107244966e-05,2.330912116133266e-08,4.5568003160119534e-08
GCA_009669905.1_ASM966990v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE148,1.365285401484113e-07,0.9999687633592884,3.103096035361713e-05,2.339480502025085e-08,4.575701270390055e-08
NODE149,1.3573396934961379e-07,0.9999697272056959,3.006818321199715e-05,2.330912057670592e-08,4.556800219092806e-08
GCA_009670105.1_ASM967010v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE150,1.3572779769633278e-07,0.9999697581015817,3.0037295643528407e-05,2.330840143948147e-08,4.556657560047209e-08
GCA_009669925.1_ASM966992v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE151,1.3572761446415493e-07,0.9999697600480215,3.0035349476504823e-05,2.33083684649621e-08,4.556651903724496e-08
GCA_009670345.1_ASM967034v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE152,1.3572152710404098e-07,0.9999697899547475,3.0005450941671548e-05,2.3307664791945287e-08,4.556511873495072e-08
GCA_009670545.1_ASM967054v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE153,1.3493156520234766e-07,0.9999707229042041,2.9073565073960054e-05,2.3222283382616213e-08,4.5376873316298526e-08
GCA_009669545.1_ASM966954v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009669835.1_ASM966983v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE154,1.357340646227089e-07,0.9999697261828792,3.0069205886611297e-05,2.3309137853664627e-08,4.556803178117575e-08
GCA_009669805.1_ASM966980v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE155,1.3573406458914708e-07,0.9999697261828797,3.0069205886060092e-05,2.3309137851334384e-08,4.5568031775513596e-08
GCA_009670835.1_ASM967083v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE156,1.3652853394927664e-07,0.9999687633593147,3.1030960335969024e-05,2.339480426779829e-08,4.575701115783317e-08
NODE157,1.3493788766789567e-07,0.9999706910489334,2.910541179307437e-05,2.3223033788787315e-08,4.53783520674181e-08
GCA_009667985.1_ASM966798v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670765.1_ASM967076v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE158,1.3652862246671348e-07,0.9999687624029099,3.1031916609271735e-05,2.3394820037474042e-08,4.57570382644677e-08
NODE159,1.3493788997404645e-07,0.9999706910192335,2.9105441489312817e-05,2.3223034286034192e-08,4.5378352891567634e-08
GCA_009669845.1_ASM966984v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670395.1_ASM967039v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE160,1.3574014158332618e-07,0.9999696962760807,3.00991045091172e-05,2.3309839788703343e-08,4.5569428920349254e-08
GCA_009669665.1_ASM966966v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE161,1.3652251519475355e-07,0.9999687931699092,3.1001157821841645e-05,2.3394116614958385e-08,4.5755637155515206e-08
NODE162,1.3493779817919162e-07,0.9999706919745595,2.9104486300117587e-05,2.3223017680877642e-08,4.5378324443256876e-08
GCA_000323365.1_ASM32336v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_009670415.1_ASM967041v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE163,1.3574014412259641e-07,0.9999696962423194,3.009913826639712e-05,2.3309840337059626e-08,4.556942982917778e-08
GCA_009670205.1_ASM967020v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE164,1.3652871790724126e-07,0.9999687613494128,3.103296996408734e-05,2.3394837317092895e-08,4.5757067864939484e-08
NODE165,1.3493789250317176e-07,0.9999706909865187,2.910547420033244e-05,2.3223034833476648e-08,4.537835379843677e-08
GCA_009667935.1_ASM966793v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_009669605.1_ASM966960v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE166,1.3653473971791691e-07,0.9999687314734601,3.106283783174443e-05,2.339552556672879e-08,4.575844287606616e-08
NODE167,1.3493798213329511e-07,0.9999706900588627,2.910640172278451e-05,2.322305097388966e-08,4.5378381475842056e-08
GCA_009667945.1_ASM966794v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670605.1_ASM967060v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE168,1.3652871782820613e-07,0.9999687613505296,3.1032968847506396e-05,2.3394837299471512e-08,4.5757067835838e-08
NODE169,1.349378925006104e-07,0.9999706909865532,2.9105474165658e-05,2.322303483289855e-08,4.5378353797483864e-08
GCA_009670585.1_ASM967058v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670785.1_ASM967078v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE170,1.357401415790661e-07,0.9999696962761175,3.0099104472138715e-05,2.330983978798844e-08,4.5569428919085825e-08
GCA_009670675.1_ASM967067v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE171,1.3652241944459798e-07,0.9999687942234105,3.100010446327736e-05,2.339409929176627e-08,4.5755607471355015e-08
NODE172,1.349377956483848e-07,0.9999706920072746,2.910445358898135e-05,2.3223017133299217e-08,4.5378323536079375e-08
GCA_009669555.1_ASM966955v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009669955.1_ASM966995v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE173,1.3573387929292758e-07,0.9999697281620711,3.0067226970618205e-05,2.3309104405238076e-08,4.556797444332085e-08
GCA_009669565.1_ASM966956v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE174,1.357278904168312e-07,0.9999697571135454,3.003828354159314e-05,2.3308418166196394e-08,4.556660427841005e-08
GCA_009670225.1_ASM967022v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE175,1.3573387428175316e-07,0.9999697282285487,3.006716050121524e-05,2.3309103324093755e-08,4.556797265117565e-08
GCA_009670235.1_ASM967023v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE176,1.3652223016206848e-07,0.9999687962997854,3.099802837033917e-05,2.3394065126164815e-08,4.575554889880388e-08
NODE177,1.3493779065729163e-07,0.9999706920717539,2.9104389117716274e-05,2.322301605399026e-08,4.5378321747851316e-08
GCA_009670285.1_ASM967028v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_009670305.1_ASM967030v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE178,1.357276962727152e-07,0.9999697591233412,3.003627403476688e-05,2.330838341424243e-08,4.556654447333419e-08
GCA_009667925.1_ASM966792v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE179,1.3493165745504998e-07,0.9999707219468804,2.9074522260154428e-05,2.3222300064593625e-08,4.5376901903138644e-08
GCA_009669725.1_ASM966972v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_009670185.1_ASM967018v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE180,2.0709977807412045e-07,0.9989008130074108,0.0010988679943941732,3.956135128413697e-08,7.233706548940896e-08
NODE181,2.0074949762285132e-06,0.9687249374038371,0.031271786421721494,4.818241150427101e-07,7.868553501429338e-07
SAMEA1061800,0.0,1.0,0.0,0.0,0.0
NODE182,8.672650750481444e-07,0.02721512503923542,0.972783321176265,2.903036253187371e-07,3.9621579926609174e-07
NODE183,3.8415308684945645e-08,0.0007676701352268385,0.9992322587410145,1.4383624657427599e-08,1.8324825260446092e-08
SAMEA5661365,0.0,0.0,1.0,0.0,0.0
NODE184,1.3295049696359451e-08,4.440654434947783e-05,0.9999555669860138,6.132906569398239e-09,7.041680414677274e-09
SAMEA5661363,0.0,0.0,1.0,0.0,0.0
SAMEA5661364,0.0,0.0,1.0,0.0,0.0
NODE185,3.84187763591399e-08,0.000768802015143612,0.9992311268555145,1.438444990265422e-08,1.8326115614998113e-08
SAMEA5661384,0.0,0.0,1.0,0.0,0.0
NODE186,1.340461814788773e-08,4.693453271067243e-05,0.999953038802716,6.17105761493657e-09,7.088897481496694e-09
NODE187,1.2659701016508359e-08,2.5927181210372307e-05,0.9999740474770356,5.925930374966382e-09,6.756122648654097e-09
SAMEA5661385,0.0,0.0,1.0,0.0,0.0
NODE188,1.2588536422395975e-08,2.4679822169010223e-05,0.9999752949631243,5.901248215201522e-09,6.7249219962892535e-09
SAMEA5661367,0.0,0.0,1.0,0.0,0.0
SAMEA5661372,0.0,0.0,1.0,0.0,0.0
NODE189,1.2660410201629968e-08,2.594599618203944e-05,0.9999740286608145,5.9261605808348765e-09,6.756432728377443e-09
SAMEA4354665,0.0,0.0,1.0,0.0,0.0
NODE190,1.26396057626907e-08,2.5354154262866378e-05,0.9999746205396554,5.919349465875032e-09,6.747126785000207e-09
SAMEA5661389,0.0,0.0,1.0,0.0,0.0
NODE191,1.2587990150305087e-08,2.466458246408181e-05,0.9999753102037995,5.9010691627799735e-09,6.724677179866624e-09
SAMEA5661360,0.0,0.0,1.0,0.0,0.0
SAMEA5661390,0.0,0.0,1.0,0.0,0.0
NODE192,1.3907350939959252e-07,0.9999308236128548,6.896664127953928e-05,2.3968793765272925e-08,4.6703562492042285e-08
NODE193,1.366156470835185e-07,0.9999675097873156,3.2284393126985085e-05,2.3414474188395208e-08,4.578943622739067e-08
NODE194,1.3494075426367606e-07,0.9999706521200948,2.9144336047801193e-05,2.322368239790171e-08,4.5379420880611465e-08
GCA_002412245.1_Y.pestis_A-1691_genomic,0.0,1.0,0.0,0.0,0.0
GCA_003074595.1_ASM307459v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE195,1.357368478273632e-07,0.999969687059973,3.0108324334986918e-05,2.3309770450092398e-08,4.556907359384416e-08
GCA_002412255.1_Y.pestis_A-1836_genomic,0.0,1.0,0.0,0.0,0.0
NODE196,1.357278000732518e-07,0.9999697577713743,3.0037625837336968e-05,2.3308406114712894e-08,4.556658222918563e-08
GCA_003074535.1_ASM307453v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE197,1.3572153248479542e-07,0.9999697898818555,3.0005523825275126e-05,2.33076659790981e-08,4.5565120698092874e-08
GCA_015274715.1_ASM1527471v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE198,1.3493156537073736e-07,0.9999707229019404,2.9073567337296565e-05,2.3222283420464682e-08,4.537687337873096e-08
GCA_015274685.1_ASM1527468v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015274745.1_ASM1527474v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE199,1.3901789233869024e-07,0.9999309960569621,6.879426772409858e-05,2.3964143263214815e-08,4.6693278139138445e-08
NODE200,1.3502352109510847e-07,0.9999695182055143,3.0278118056152237e-05,2.324250345801039e-08,4.541040490331793e-08
GCA_000169675.1_ASM16967v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000320465.1_ASM32046v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE201,1.995718674276939e-07,0.998902160102206,0.0010975310717383033,3.870085160814829e-08,7.055333663763274e-08
NODE202,1.389435893234714e-07,0.9999333879129745,6.64025319994806e-05,2.3946656818934593e-08,4.66647797877784e-08
NODE203,1.366037767521349e-07,0.9999676275324754,3.2166665369949265e-05,2.3412474059158912e-08,4.578590380943027e-08
NODE204,1.349404650932837e-07,0.9999706557764813,2.9140680113832984e-05,2.3223620998235122e-08,4.537931870475335e-08
GCA_000323385.1_ASM32338v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000323705.1_ASM32370v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE205,1.349404650932837e-07,0.9999706557764813,2.9140680113832984e-05,2.3223620998235122e-08,4.537931870475335e-08
GCA_001188675.1_ASM118867v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_002412225.1_Y.pestis_A-1486_genomic,0.0,1.0,0.0,0.0,0.0
NODE206,1.3581493809831124e-07,0.9999685944605071,3.1200798902332085e-05,2.33274472612393e-08,4.5598205125852094e-08
GCA_000734805.1_ASM73480v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE207,1.357242400796346e-07,0.9999697526355387,3.0042765827888868e-05,2.3308271958713444e-08,4.556612134658442e-08
GCA_000324165.1_ASM32416v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE208,1.3493165118826237e-07,0.9999707217452858,2.9074723855066676e-05,2.3222302758175596e-08,4.5376905271158774e-08
GCA_000323405.1_ASM32340v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324065.1_ASM32406v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE209,3.241046773797578e-07,0.9678341160796835,0.03216537016119912,7.016058346650399e-08,1.194938565847271e-07
NODE210,9.048486552544621e-07,0.9577404497334284,0.042258082496625875,2.128707829866486e-07,3.500505075304578e-07
NODE211,2.222078504749221e-07,0.9985719083060799,0.0014277464857580353,4.390146467691824e-08,7.909884702185565e-08
NODE212,1.38882080547334e-07,0.9999249605971741,7.482973874039847e-05,2.40294565419408e-08,4.6752548467852696e-08
GCA_000323505.1_ASM32350v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE213,1.3582470406996235e-07,0.9999683555814066,3.1439659388839186e-05,2.333096326173609e-08,4.56035372248505e-08
GCA_000324325.1_ASM32432v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE214,1.3493486416933686e-07,0.9999706783608464,2.911810316050338e-05,2.3223027967458193e-08,4.5378101078856624e-08
GCA_000323525.1_ASM32352v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000323765.1_ASM32376v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE215,1.3888226419572064e-07,0.9999249557685782,7.483456706292661e-05,2.4029489560108755e-08,4.675260491799182e-08
GCA_013391965.1_ASM1339196v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE216,1.358370576852497e-07,0.9999682909409529,3.1504283194241395e-05,2.3332402612344036e-08,4.560639250019217e-08
GCA_013391945.1_ASM1339194v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE217,1.3652556753785605e-07,0.9999687488094788,3.1045513351551594e-05,2.3394815132287276e-08,4.575678674314144e-08
NODE218,1.3493789945631424e-07,0.9999706905969755,2.9105863722135575e-05,2.3223040640756084e-08,4.537836227324305e-08
GCA_000325205.1_ASM32520v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000325305.1_ASM32530v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE219,1.357278056107601e-07,0.9999697576028119,3.0037794389466084e-05,2.330840806799935e-08,4.5566585128603435e-08
GCA_000325245.1_ASM32524v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE220,1.349316609519726e-07,0.9999707218996616,2.9074569473437258e-05,2.3222300853767207e-08,4.537690320438994e-08
GCA_000325265.1_ASM32526v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000325285.1_ASM32528v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE221,1.585464023305346e-06,0.590810034990332,0.4091873341197871,4.0805066847421795e-07,6.373751889818659e-07
NODE222,5.311287847666209e-07,0.015736585000772223,0.9842624618422368,1.787277059556347e-07,2.4330050023875066e-07
GCA_003074315.1_ASM307431v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_009295945.1_ASM929594v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE223,1.1197841627565688e-06,0.6012361707602965,0.398761957195595,2.9710866013501303e-07,4.551512857223422e-07
GCA_000325225.1_ASM32522v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE224,9.220701427092695e-07,0.28562286266838016,0.7143755908497351,2.476125433455528e-07,3.7679919873492844e-07
NODE225,2.636090776699799e-07,0.007620131614086211,0.9923793940308362,8.95363037008363e-08,1.21209696089236e-07
GCA_003086015.1_ASM308601v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_009363195.1_ASM936319v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE226,1.2536370632085302e-06,0.29651586268475516,0.7034819947300556,3.594670929097846e-07,5.294810329747839e-07
GCA_003074235.1_ASM307423v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE227,2.748060961753399e-07,0.008125962647593882,0.9918735432466957,9.313826362489518e-08,1.2616135068637024e-07
GCA_003074255.1_ASM307425v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE228,2.0337202317720226e-08,0.0002466746557688491,0.9997532863582792,8.445861270554361e-09,1.0202888476743201e-08
GCA_003085915.1_ASM308591v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE229,1.2850589433075371e-08,3.138046587863066e-05,0.9999685938534356,5.9884553896019575e-09,6.841640930957525e-09
GCA_003074195.1_ASM307419v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE230,1.2593734273611143e-08,2.4824852780754983e-05,0.9999751499232813,5.902952000627024e-09,6.727251654043101e-09
GCA_003074155.1_ASM307415v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_003074215.1_ASM307421v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE231,1.9374881478045263e-06,0.9057384077122835,0.09425842688620525,4.676942847993485e-07,7.602190786419229e-07
NODE232,3.4361500464276247e-07,0.9473365300265052,0.052662923197709516,7.588943725682199e-08,1.272713432191044e-07
NODE233,2.392163445737598e-07,0.9982215328507587,0.0017780933241462078,4.838739026141918e-08,8.622136024300875e-08
NODE234,1.4063224942670517e-07,0.9999043360000276,9.545173348100189e-05,2.4333597234320275e-08,4.730064468196065e-08
NODE235,1.3666906251913242e-07,0.9999666685159124,3.3125577243093676e-05,2.3427374373911414e-08,4.581040755339617e-08
NODE236,1.3494265077832631e-07,0.9999706259948179,2.917045827927089e-05,2.3224116746607643e-08,4.538013527212128e-08
GCA_000324505.1_ASM32450v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324545.1_ASM32454v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE237,1.3494265077832631e-07,0.9999706259948179,2.917045827927089e-05,2.3224116746607643e-08,4.538013527212128e-08
GCA_000324565.1_ASM32456v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324585.1_ASM32458v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE238,1.4084048305266077e-07,0.999893123210124,0.00010666399081163832,2.4474038760892254e-08,4.748454254644291e-08
GCA_000324305.1_ASM32430v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE239,2.746053380954102e-07,0.9977704714560945,0.002229098791684307,5.6088260489216196e-08,9.905862262648077e-08
NODE240,1.407059523827713e-07,0.9998992755885755,0.00010051182618511125,2.4444055367216713e-08,4.7435231510400665e-08
GCA_000324265.1_ASM32426v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE241,1.3588394203651244e-07,0.9999675332081832,3.2261937976483405e-05,2.3344324694253262e-08,4.562557370631852e-08
GCA_000323925.1_ASM32392v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE242,1.3493675602467198e-07,0.9999706528226825,2.9143638301528876e-05,2.3223454873752752e-08,4.53788050317078e-08
GCA_000323905.1_ASM32390v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324245.1_ASM32424v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE243,1.9839414424592786e-06,0.9336414243002005,0.06635533614400073,4.777980825305063e-07,7.77816273855957e-07
NODE244,8.308377113004268e-07,0.02485418545586841,0.9751443248174839,2.7871682452997286e-07,3.801721117749166e-07
GCA_000323465.1_ASM32346v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_000323585.1_ASM32358v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE245,3.0990829954860045e-07,0.96278174984481,0.0372177603197131,6.65831738230693e-08,1.133440034070278e-07
GCA_000324965.1_ASM32496v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE246,2.027233159081721e-06,0.9328856772767027,0.06711101146012599,4.886565397486183e-07,7.953734724880939e-07
GCA_001601285.1_ASM160128v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE247,2.733560026794492e-07,0.9978873581901035,0.0021122133389738515,5.613068514159763e-08,9.898423465495488e-08
GCA_000834275.1_ASM83427v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000834885.1_ASM83488v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE248,1.396539872512656e-07,0.9999136330994916,8.615599094401577e-05,2.420890038948109e-08,4.704667687189604e-08
GCA_000320445.1_ASM32044v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE249,1.366709045992018e-07,0.9999668372368236,3.29568585353057e-05,2.3425539644674625e-08,4.580819683902466e-08
NODE250,1.365392357664935e-07,0.9999686678336488,3.112647048614148e-05,2.33965288473326e-08,4.576010040557986e-08
NODE251,1.357280353825214e-07,0.9999697550104083,3.0040386446137034e-05,2.3308451462671803e-08,4.556665887278561e-08
GCA_015158935.1_ASM1515893v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE252,1.3493166714812784e-07,0.9999707218191577,2.9074649967506476e-05,2.322230220354408e-08,4.537690543923316e-08
GCA_015158715.1_ASM1515871v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_015158815.1_ASM1515881v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE253,1.3574037825286685e-07,0.9999696932771727,3.0102103048822717e-05,2.3309888988184307e-08,4.556951113542606e-08
GCA_015158765.1_ASM1515876v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE254,1.3652242403530734e-07,0.9999687941580447,3.1000169821865874e-05,2.3394100323707752e-08,4.5755609174347055e-08
NODE255,1.3493779579812088e-07,0.9999706920052448,2.910445561863496e-05,2.322301716713943e-08,4.5378323591855886e-08
GCA_000323345.1_ASM32334v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324125.1_ASM32412v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE256,1.3573378427636332e-07,0.9999697291806589,3.0066208524718847e-05,2.3309087192344045e-08,4.556794495641582e-08
GCA_015158895.1_ASM1515889v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE257,1.3572161990482476e-07,0.999969788966575,3.0006438976204433e-05,2.330768153728357e-08,4.556514744350475e-08
GCA_015158845.1_ASM1515884v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE258,1.349315675923691e-07,0.9999707228735178,2.9073595756517118e-05,2.3222283897763387e-08,4.537687417037549e-08
GCA_015159075.1_ASM1515907v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015159105.1_ASM1515910v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE259,1.3654553755527364e-07,0.999968634795042,3.115950059113524e-05,2.3397267463043306e-08,4.576156180962914e-08
NODE260,1.3574066081394078e-07,0.9999696902390443,3.0105140755786604e-05,2.3309940186973195e-08,4.556959882339089e-08
GCA_000323305.1_ASM32330v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE261,1.365346600478111e-07,0.9999687323936388,3.106191777166359e-05,2.3395511154055755e-08,4.5758418316365184e-08
NODE262,1.3572788653408534e-07,0.9999697570774682,3.003831962372267e-05,2.3308417953170824e-08,4.556660360685935e-08
GCA_000323325.1_ASM32332v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE263,1.3493166239315444e-07,0.9999707218833486,2.9074585784147554e-05,2.3222301130731e-08,4.537690367027429e-08
GCA_015158675.1_ASM1515867v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_015158805.1_ASM1515880v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE264,1.3652241080301472e-07,0.9999687942537077,3.1000074178502995e-05,2.3394098035169088e-08,4.5755605078906015e-08
NODE265,1.3493779554378262e-07,0.9999706920082154,2.9104452648510343e-05,2.322301711521749e-08,4.537832350437822e-08
GCA_000182485.1_ASM18248v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_002005285.1_ASM200528v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE266,1.3493779554378262e-07,0.9999706920082154,2.9104452648510343e-05,2.322301711521749e-08,4.537832350437822e-08
GCA_000475135.2_YPS03_v2_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015159045.1_ASM1515904v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE267,1.3652887262862826e-07,0.9999687591429876,3.103517614256881e-05,2.3394872046723642e-08,4.575712516899065e-08
NODE268,1.3493789755621992e-07,0.9999706909179996,2.9105542711268764e-05,2.322303597543551e-08,4.537835568051628e-08
GCA_015158695.1_ASM1515869v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015158705.1_ASM1515870v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE269,1.3573407468402497e-07,0.9999697260455775,3.0069343172090347e-05,2.3309140079104978e-08,4.556803545823915e-08
GCA_015159195.1_ASM1515919v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE270,1.357340699936375e-07,0.9999697261109122,3.0069277845144773e-05,2.3309139021204826e-08,4.5568033713885365e-08
GCA_015158945.1_ASM1515894v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE271,1.3652872509357184e-07,0.9999687612489603,3.103307040531221e-05,2.3394838881722606e-08,4.575707045040109e-08
NODE272,1.3493789273399068e-07,0.999970690983399,2.9105477319446548e-05,2.3223034885416877e-08,4.537835388403852e-08
GCA_015158795.1_ASM1515879v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015159085.1_ASM1515908v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE273,1.3654104525245842e-07,0.9999686985319486,3.109577083669255e-05,2.339626443118818e-08,4.5759904986691994e-08
NODE274,1.3652872017613302e-07,0.9999687613156143,3.1033003758927955e-05,2.339483782577294e-08,4.575706869822351e-08
