#name, A, B, C, D, E, F, G, H, I, J, K
GCA_009670545.1_ASM967054v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000153, 0.9999999999945689, 9.296674605668988e-15, 5.255116331243534e-13, 1.6950127889983935e-12, 2.5018447212818624e-13, 7.529884927111635e-14, 6.06373501817122e-13, 2.6896627836760973e-13, 3.549848739785611e-14, 8.859993181330861e-13, 1.0790187933722962e-12
GCA_009669545.1_ASM966954v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009669835.1_ASM966983v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000154, 0.9999999999999983, 4.450771128809248e-17, 1.9838489996953548e-16, 3.2167220267831516e-16, 1.415690273914456e-16, 9.67090547574158e-17, 2.1546355480209884e-16, 1.5504651348727632e-16, 7.035345761293212e-17, 2.505877020972639e-16, 2.722382711582575e-16
GCA_009669805.1_ASM966980v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000155, 0.9999999999999988, 3.489619247142294e-17, 1.5555389993259329e-16, 2.522727461702567e-16, 1.1099741283673102e-16, 7.582487291525398e-17, 1.6894587532074724e-16, 1.215682894929005e-16, 5.516037911046998e-17, 1.9649789017349245e-16, 2.1348128985733688e-16
GCA_009670835.1_ASM967083v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000156, 1.0, 4.594950138829714e-21, 5.436157584861693e-20, 1.3214890202344896e-19, 2.986566248379916e-20, 1.558723543618067e-20, 6.312525316090583e-20, 3.502878327692238e-20, 9.281333085729685e-21, 8.3183100712942e-20, 9.691025944709409e-20
NODE_0000157, 0.9999999999925799, 4.784151946076013e-13, 8.036936710666665e-13, 8.698205533317812e-13, 7.448373733727908e-13, 6.658935516021003e-13, 8.164600231645272e-13, 7.617158213141958e-13, 5.918168152071116e-13, 8.381935680316367e-13, 8.492575417573527e-13
GCA_009667985.1_ASM966798v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670765.1_ASM967076v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000158, 0.9999999999999996, 1.1363218457050655e-17, 5.0748398493930293e-17, 8.245429177610016e-17, 3.6183580462539784e-17, 2.4705445580176956e-17, 5.512839052766176e-17, 3.9638547005179926e-17, 1.7966919202974168e-17, 6.415268613441158e-17, 6.971911154532827e-17
NODE_0000159, 0.9999999999711282, 4.9779063864646257e-14, 2.796173092311367e-12, 8.999066977473204e-12, 1.3324484836223873e-12, 4.014449515827476e-13, 3.2260262498006188e-12, 1.432074407329464e-12, 1.8943940094645023e-13, 4.710603791349222e-12, 5.734860677670872e-12
GCA_009669845.1_ASM966984v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670395.1_ASM967039v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000160, 0.9999999999999962, 9.74619097530578e-17, 4.339158411047395e-16, 7.023836933801167e-16, 3.098437949958804e-16, 2.1171003160849575e-16, 4.712210630492623e-16, 3.392591883976555e-16, 1.5403990668363475e-16, 5.47771397530761e-16, 5.949388463282128e-16
GCA_009669665.1_ASM966966v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000161, 1.0, 3.746046890973269e-21, 3.7508521645031906e-20, 8.788739700212848e-20, 2.128006113125929e-20, 1.158003727952086e-20, 4.324691805217874e-20, 2.473207526533868e-20, 7.160414398887466e-21, 5.630369500196259e-20, 6.51908454458976e-20
NODE_0000162, 0.9999999999935292, 3.6017992668718253e-13, 7.151210694991522e-13, 8.031448190260009e-13, 6.41694006120922e-13, 5.5018896899648e-13, 7.31674161022819e-13, 6.623003123384143e-13, 4.708523022859379e-13, 7.603481944726818e-13, 7.7518981701666e-13
GCA_000323365.1_ASM32336v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670415.1_ASM967041v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000163, 0.9999999999999972, 6.374302733026633e-17, 2.8398142846063125e-16, 4.601509311342114e-16, 2.0270426152317782e-16, 1.3848658350340556e-16, 3.084144681402042e-16, 2.2198085597215168e-16, 1.0075310403214292e-16, 3.5862138032143863e-16, 3.895637554751786e-16
GCA_009670205.1_ASM967020v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000164, 0.9999999999999999, 8.567692732166311e-21, 1.3315169724812654e-19, 3.386642017358695e-19, 7.003254160796431e-20, 3.433691983728614e-20, 1.560517197967867e-19, 8.318621849439791e-20, 1.9206386475137285e-20, 2.0876577630629347e-19, 2.4506062456086656e-19
NODE_0000165, 0.999999999991158, 7.202814415776684e-13, 9.207225195466438e-13, 9.520193841961213e-13, 8.915946616128065e-13, 8.484534108231579e-13, 9.267586625553777e-13, 9.001026987122135e-13, 8.028043125024999e-13, 9.369971139223705e-13, 9.421792423857248e-13
GCA_009667935.1_ASM966793v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009669605.1_ASM966960v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000166, 0.9999999999999992, 1.5212299300198666e-17, 6.786146847293508e-17, 1.10153423219262e-16, 4.8406160600537973e-17, 3.3061465105715665e-17, 7.37093136420096e-17, 5.302239870954003e-17, 2.404842193742392e-17, 8.575176221247925e-17, 9.317681245666189e-17
NODE_0000167, 0.9999999999838839, 2.767923583249849e-14, 1.5599292890672023e-12, 5.027129224232949e-12, 7.429326962019982e-13, 2.2371255470236688e-13, 1.799869293076441e-12, 7.986215430059816e-13, 1.0551499387305399e-13, 2.629187393047305e-12, 3.201536969091762e-12
GCA_009667945.1_ASM966794v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670605.1_ASM967060v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000168, 0.9999999999999999, 7.262386063127686e-18, 3.241339845647644e-17, 5.26409317570893e-17, 2.3115747981713066e-17, 1.5786043868431845e-17, 3.520839586525355e-17, 2.5321819742700958e-17, 1.148160367659981e-17, 4.0966707791711646e-17, 4.4517759028065325e-17
NODE_0000169, 0.9999999999939905, 1.0431751419545769e-14, 5.816483075767432e-13, 1.874405692965841e-12, 2.771023535797126e-13, 8.358775292906935e-14, 6.710917012947895e-13, 2.97900805265452e-13, 3.949177088890094e-14, 9.802544387928477e-13, 1.1936374015922119e-12
GCA_009670585.1_ASM967058v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670785.1_ASM967078v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000170, 0.9999999999999982, 4.450724717480725e-17, 1.9837570880052537e-16, 3.2164810598797695e-16, 1.4156434106872921e-16, 9.670686584082703e-17, 2.1545271678177588e-16, 1.5504089416671894e-16, 7.035229856877495e-17, 2.5057305426999097e-16, 2.7222099125810844e-16
GCA_009670675.1_ASM967067v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000171, 0.9999999999999991, 2.4468211079674717e-17, 1.0921567080199367e-16, 1.7733796056952142e-16, 7.789060884619786e-17, 5.318926341968263e-17, 1.186353131320906e-16, 8.532085345790712e-17, 3.868499781364751e-17, 1.3803047717835504e-16, 1.4999163903708376e-16
NODE_0000172, 0.999999999905239, 1.627853903504856e-13, 9.18069455058281e-12, 2.952405456935958e-11, 4.375506526651512e-12, 1.3174066090891286e-12, 1.0591774670420412e-11, 4.701937840456056e-12, 6.212736421990187e-13, 1.546286975598276e-11, 1.882284757339245e-11
GCA_009669555.1_ASM966955v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009669955.1_ASM966995v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000173, 0.9999999999999959, 1.0470281148707334e-16, 4.66186312005115e-16, 7.545839490926038e-16, 3.3288793383564194e-16, 2.274476253135405e-16, 5.062714265817838e-16, 3.644863463439171e-16, 1.654879037800687e-16, 5.88507387998285e-16, 6.391796931065351e-16
GCA_009669565.1_ASM966956v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000174, 0.9999999999999976, 6.134094524861306e-17, 2.7335067958731493e-16, 4.430325173681332e-16, 1.9509557559606112e-16, 1.3327895836945158e-16, 2.968772965147217e-16, 2.1365481104503994e-16, 9.696022846569445e-17, 3.452299299097957e-16, 3.750323045285723e-16
GCA_009670225.1_ASM967022v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000175, 0.9999999999999974, 6.133735634385162e-17, 2.7328670806891273e-16, 4.42879800492883e-16, 1.9506161729014058e-16, 1.3326260441727591e-16, 2.9680279346816652e-16, 2.1361447458403726e-16, 9.695141576250332e-17, 3.451318343325252e-16, 3.7491847010544197e-16
GCA_009670235.1_ASM967023v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000176, 0.9999999999999997, 2.8260600882419653e-18, 3.918383156034226e-17, 9.799175126383329e-17, 2.0961172912946705e-17, 1.0539688312316316e-17, 4.5760402070070374e-17, 2.4775189564495285e-17, 6.051768537797061e-18, 6.087167760427645e-17, 7.125355086940984e-17
NODE_0000177, 0.9999999999917374, 6.109015153425512e-13, 8.754438328720151e-13, 9.207440151930208e-13, 8.333831472967274e-13, 7.733504074299177e-13, 8.842952690555465e-13, 8.456293103084236e-13, 7.128008306810806e-13, 8.992249842466712e-13, 9.067557768197151e-13
GCA_009670285.1_ASM967028v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670305.1_ASM967030v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000178, 0.9999999999999988, 8.359180185768354e-19, 9.230970904848068e-17, 4.472131018175111e-16, 3.378682424427968e-17, 8.189035222815829e-18, 1.1418664904182714e-16, 3.924984569459153e-17, 3.301403271282496e-18, 1.889160177097082e-16, 2.4682884694653353e-16
GCA_009667925.1_ASM966792v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000179, 0.9999999999917334, 6.115781678010534e-13, 8.757567312463291e-13, 9.209613715510843e-13, 8.337793831918656e-13, 7.738493796716116e-13, 8.845895373320968e-13, 8.460019107461755e-13, 7.133835022405059e-13, 8.994876135400182e-13, 9.070023123197451e-13
GCA_009669725.1_ASM966972v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670185.1_ASM967018v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000180, 0.9999999703752109, 9.358051335741297e-10, 1.4800047566964503e-09, 9.768656354011894e-09, 4.191974444179032e-10, 7.543941104804075e-11, 3.7212180635948394e-09, 5.579742127644006e-10, 2.1063865083549964e-11, 4.99589134697955e-09, 7.649538451698197e-09
NODE_0000181, 0.9999999703915073, 9.331124748094673e-10, 1.4791525206927467e-09, 9.76486070462678e-09, 4.1887765328169167e-10, 7.535821334157399e-11, 3.7190834777697897e-09, 5.575726830841842e-10, 2.1034618661264826e-11, 4.993435530987758e-09, 7.646004815310929e-09
SAMEA1061800, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000182, 0.9999999999998742, 2.2037539677040487e-16, 1.2291267046326323e-14, 3.8691660915345476e-14, 5.903397096934032e-15, 1.779995836533828e-15, 1.4168794725648514e-14, 6.322668430195224e-15, 8.405365297676924e-16, 2.0556944099390296e-14, 2.494307317691417e-14
NODE_0000183, 0.9999999983542077, 2.8424570964746414e-12, 1.5992199750473942e-10, 5.107482139008549e-10, 7.640118986708273e-11, 2.3009558684839273e-11, 1.8445265006472808e-10, 8.201383155763562e-11, 1.0853967913144071e-11, 2.6874831251081705e-10, 3.268000230293808e-10
SAMEA5661365, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000184, 0.9999999966981722, 5.744174841947449e-12, 3.2179598643783695e-10, 1.0206697877454126e-09, 1.541300714890386e-10, 4.645596414909638e-11, 3.7100886145988164e-10, 1.6528628925755874e-10, 2.1927275343622348e-11, 5.394924753262253e-10, 6.553169430672745e-10
SAMEA5661363, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000185, 0.9999999999999825, 3.913750684205345e-16, 1.907564094010182e-15, 3.5169793955509506e-15, 1.3025509570795824e-15, 8.661916268752658e-16, 2.1060106582602197e-15, 1.4388443517458779e-15, 6.232926571878145e-16, 2.5347980550771455e-15, 2.8183643104061947e-15
SAMEA5661384, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000186, 0.9999999999991076, 5.4938659228415616e-15, 9.687016667640609e-14, 2.1437084284512303e-13, 5.2397064744248146e-14, 2.52480892013467e-14, 1.1214487665723993e-13, 6.190828257251056e-14, 1.3568926315382931e-14, 1.4473992321169616e-13, 1.6577910690900038e-13
NODE_0000187, 0.999999999989312, 9.95690759678827e-13, 1.0682177969027876e-12, 1.2162158604296238e-12, 1.0317057793109512e-12, 1.0075262177438772e-12, 1.0788835551644872e-12, 1.0341911983200811e-12, 1.0012443173023622e-12, 1.114879556491682e-12, 1.1395005789301856e-12
SAMEA5661385, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000188, 0.9999998581088783, 2.544814748392848e-10, 1.4003307841218051e-08, 4.3128819686968927e-08, 6.780025897043606e-09, 2.0499175097912723e-09, 1.6119435100148702e-08, 7.239316435287935e-09, 9.69967885886852e-10, 2.324258195291595e-08, 2.8103267986467374e-08
SAMEA5661367, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661372, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000189, 0.9999999999999925, 1.1263794288408789e-17, 6.894788934755741e-16, 2.506082411333875e-15, 3.1540539297041094e-16, 9.273535030805105e-17, 8.071122138841477e-16, 3.418759242255563e-16, 4.329551359428896e-17, 1.2172506854436827e-15, 1.5143855145912008e-15
SAMEA4354665, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000190, 0.9999999999992337, 4.6463034027315594e-15, 8.226133881452047e-14, 1.8764835306931927e-13, 4.403414819304102e-14, 2.1171858745357226e-14, 9.549851707083758e-14, 5.218909328470774e-14, 1.1392693477906971e-14, 1.2432245845497892e-13, 1.4313222731373223e-13
SAMEA5661389, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000191, 0.9999999999899828, 9.698422482098167e-13, 1.0054869071092002e-12, 1.0354243773030913e-12, 9.962076639253093e-13, 9.875646885548948e-13, 1.0079540648350538e-12, 9.974681065861533e-13, 9.814021633068925e-13, 1.0154115877907836e-12, 1.020367306543055e-12
SAMEA5661360, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661390, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000192, 0.9996849645985609, 8.842870224872479e-09, 9.109516355994773e-07, 2.1803961599380713e-05, 4.4504541224262646e-07, 8.585304483449879e-08, 0.00011482365412054542, 3.218257259784702e-06, 1.781396084853678e-07, 6.655331545963859e-05, 0.00010700738042837903
NODE_0000193, 0.9999999983557263, 2.9166454371719903e-13, 7.344810750861854e-11, 4.4180256476984016e-10, 2.5843257098725797e-11, 5.142399010032588e-12, 2.8540062949501557e-10, 3.2070547096804654e-11, 1.7955095650733882e-12, 3.0104557312583786e-10, 4.774333919063721e-10
NODE_0000194, 0.999999936679334, 1.1224870272871442e-10, 6.219021126925197e-09, 1.937146471698397e-08, 2.9986295440417327e-09, 9.055522045262634e-10, 7.1637888379737544e-09, 3.207098046855686e-09, 4.28081117976524e-10, 1.0362575728508352e-08, 1.2552205871564482e-08
GCA_002412245.1_Y.pestis_A-1691_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003074595.1_ASM307459v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000195, 0.9999999983564216, 9.944058101403682e-13, 7.339424491963184e-11, 4.4155492670077563e-10, 2.581669938563359e-11, 5.1350189258591755e-12, 2.850661060454485e-10, 3.2038378120425355e-11, 1.7919318978808777e-12, 3.0077499326958707e-10, 4.770116035869011e-10
GCA_002412255.1_Y.pestis_A-1836_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000196, 0.9999999487311436, 9.061383796249183e-11, 5.029304684041433e-09, 1.5709935581089277e-08, 2.422440464973524e-09, 7.313142862803404e-10, 5.794209968831366e-09, 2.5919257569892924e-09, 3.456274416441297e-10, 8.388280760371056e-09, 1.016520373493694e-08
GCA_003074535.1_ASM307453v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000197, 0.9999999948101886, 9.017987629829784e-12, 5.056596573132684e-10, 1.6048007218668292e-09, 2.421196518273502e-10, 7.295632307845854e-11, 5.830516373300961e-10, 2.596616569835542e-10, 3.442998281768502e-11, 8.479744522514186e-10, 1.030139311450016e-09
GCA_015274715.1_ASM1527471v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000198, 0.9999999997674439, 3.982461897096767e-13, 2.2524031229077083e-11, 7.247743419958132e-11, 1.0730133850842509e-11, 3.228240336886903e-12, 2.599116445854393e-11, 1.1530787014004778e-11, 1.5216433293366608e-12, 3.795097219262339e-11, 4.620345083589441e-11
GCA_015274685.1_ASM1527468v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015274745.1_ASM1527474v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000199, 0.9956585750446862, 2.559785332339949e-08, 3.967386166049957e-06, 0.0002201144999114907, 1.5326848237128685e-06, 2.5094803938499097e-07, 0.0017675980051161707, 5.9144077894931846e-05, 5.986812465382769e-06, 0.0009054342048044781, 0.0013773707382386902
NODE_0000200, 0.9999993272125597, 2.2348020509429246e-10, 1.532538135610205e-08, 9.143609101602253e-08, 7.87362810250971e-09, 1.9328161767713795e-09, 2.012215834436637e-07, 1.2057812273569701e-08, 1.1184096141497548e-09, 1.341481642089538e-07, 2.0745007370656232e-07
GCA_000169675.1_ASM16967v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000320465.1_ASM32046v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000201, 0.8920798163709623, 1.6542971344841052e-09, 4.929582842705132e-05, 0.004042576308793648, 9.691188728996389e-06, 2.547118138037227e-07, 0.04873272711446124, 0.0022012768317334597, 0.00048577713368917313, 0.021712420852250856, 0.03068616200484225
NODE_0000202, 0.9999775063447053, 2.427996162501777e-09, 2.1410544756728648e-07, 2.020173184028058e-06, 1.1623527483968743e-07, 2.289749788658591e-08, 8.365174493135512e-06, 3.7233299690514043e-07, 3.895133528945929e-08, 4.548467013404305e-06, 6.792890055653108e-06
NODE_0000203, 0.9999999902520758, 4.560693571838084e-12, 3.089255734760135e-10, 1.6619355087603249e-09, 1.4320430059412078e-10, 3.890771108720415e-11, 2.5986555762268383e-09, 2.03931995754262e-10, 2.0501208258924476e-11, 1.8858680919253694e-09, 2.881433474884997e-09
NODE_0000204, 0.999999990576669, 1.6359118836470675e-11, 9.155827183655257e-10, 2.902029895250117e-09, 4.388796034013717e-10, 1.3228206355973274e-10, 1.0667934304016162e-09, 4.706472194883388e-10, 6.244973397664137e-11, 1.5417445357016656e-09, 1.876562826691658e-09
GCA_000323385.1_ASM32338v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323705.1_ASM32370v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000205, 0.9999999917375352, 1.4332182599220596e-11, 8.028559247114336e-10, 2.5482575297640674e-09, 3.846112735001298e-10, 1.1591230183121914e-10, 9.33538876455341e-10, 4.1252738396243086e-10, 5.4714385480645776e-11, 1.3513016145171444e-09, 1.6444133498584724e-09
GCA_001188675.1_ASM118867v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002412225.1_Y.pestis_A-1486_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000206, 0.9999999614765117, 1.5144350677737897e-11, 1.0630870571025532e-09, 6.1721306230537495e-09, 4.911401825415854e-10, 1.3062062141131556e-10, 1.069358924845868e-08, 7.397660287216268e-10, 7.085198679487727e-11, 7.531682729611632e-09, 1.1615475595084002e-08
GCA_000734805.1_ASM73480v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000207, 0.999999990624519, 1.6050755333045835e-11, 9.01074764077511e-10, 2.875025742558193e-09, 4.3139812226313506e-10, 1.299005987962782e-10, 1.0769514371958857e-09, 4.6319601528075145e-10, 6.130807718402327e-11, 1.537661584823803e-09, 1.8829139032216125e-09
GCA_000324165.1_ASM32416v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000208, 0.9999999959318666, 7.051004752512432e-12, 3.958702884588787e-10, 1.2600833245176924e-09, 1.893609559115421e-10, 5.705280989764224e-11, 4.5651415769622846e-10, 2.0317366724111447e-10, 2.6920847588859597e-11, 6.644948230408284e-10, 8.076115516235896e-10
GCA_000323405.1_ASM32340v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324065.1_ASM32406v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000209, 0.8916714457695993, 1.6673845339019234e-09, 4.95143156145618e-05, 0.004053925143885243, 9.750586256911391e-06, 2.5685598046351974e-07, 0.048933006395339054, 0.0022138436258383465, 0.0004918992094794495, 0.021789568321974404, 0.030786788108647885
NODE_0000210, 0.41526553245501613, 6.209174439097768e-06, 0.0010787320952059232, 0.010131448562782197, 0.0004834148196537301, 7.507337281539644e-05, 0.03411663169500994, 0.0017148286183977172, 0.0001984952466530248, 0.2646747505914015, 0.2722548833686253
NODE_0000211, 0.0004773279726215228, 6.213909629856358e-08, 1.4717119826790068e-05, 0.0001481814969405189, 6.269160167955844e-06, 8.330206798388969e-07, 0.00010461894073719061, 7.614447912113362e-06, 4.4915152893591736e-07, 0.9980352122640684, 0.0012047142864205138
NODE_0000212, 5.458165647401217e-06, 1.4951064573356123e-09, 7.054290413066138e-07, 1.0475853244608775e-05, 2.597787410438948e-07, 2.5807596605355537e-08, 3.063546393927467e-06, 2.5202274679422887e-07, 1.0175088928003406e-08, 0.9999308445511068, 4.89031752861927e-05
GCA_000323505.1_ASM32350v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000213, 2.123275768757076e-09, 5.836890303268416e-11, 1.6287090176873838e-08, 1.4449356922938732e-07, 7.092271841914573e-09, 8.486111392778986e-10, 1.540295663410114e-08, 5.552390523778486e-09, 3.386289441529923e-10, 0.9999997335060462, 7.429679056316653e-08
GCA_000324325.1_ASM32432v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000214, 4.695269436853909e-10, 1.91466875086946e-11, 5.427437931546802e-09, 4.8228131537772416e-08, 2.353450965990532e-09, 2.7974328385984357e-10, 4.871406847226025e-09, 1.8395431938885696e-09, 1.113988044509861e-10, 0.9999999188720959, 1.7528117773821813e-08
GCA_000323525.1_ASM32352v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000323765.1_ASM32376v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000215, 6.36303624113326e-08, 8.037244933697631e-11, 2.503602542104009e-08, 2.6797343683770056e-07, 1.0429606973991218e-08, 1.2013757464510328e-09, 5.064223501876543e-08, 8.71729963509932e-09, 4.796120979678366e-10, 0.9999989338263737, 6.379832997971578e-07
GCA_013391965.1_ASM1339196v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000216, 1.0010091223713742e-13, 5.2510781809294125e-16, 1.0368037384002216e-12, 3.002207118394935e-11, 2.8966491470013277e-13, 1.6871597488493566e-14, 1.1169223262096046e-12, 2.2418374305182071e-13, 4.814239941081606e-15, 0.9999999999513431, 1.5844787962014682e-11
