name,0.ANT1,0.ANT2,0.ANT3,0.ANT4,0.ANT5,0.PE10,0.PE2,0.PE4a,0.PE4h,0.PE4m,0.PE4t,0.PE5,0.PE7,0.PE8,0.PRE1,0.PRE2,1.ANT1,1.IN1,1.IN2,1.IN3,1.ORI1,1.ORI2,1.ORI3,1.PRE0,1.PRE1,1.PRE2,1.PRE3,2.ANT1,2.ANT2,2.ANT3,2.MED0,2.MED1,2.MED2,2.MED3,3.ANT1,3.ANT2,4.ANT1
SAMEA5661365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE184,1.3568309346977644e-09,8.91961132712665e-10,7.415197194200558e-10,0.9999999751907938,1.2642402074606973e-09,6.442774639908923e-10,6.997569599093835e-10,6.338625154310911e-10,6.249294534843039e-10,6.350187878555053e-10,6.256217054148354e-10,8.943892995990148e-10,6.549697038409786e-10,6.742868334507493e-10,6.273711397053791e-10,6.230856088271925e-10,6.262819468081487e-10,6.201771373163151e-10,6.351249341634159e-10,6.080769923048229e-10,6.685164244056255e-10,6.137914326365321e-10,6.047205172559599e-10,6.245581885722248e-10,6.495412144942981e-10,6.164906035805919e-10,6.248153415375202e-10,6.314442580186546e-10,6.326953770366808e-10,6.273152050072532e-10,6.200195750184603e-10,6.628240715386078e-10,6.084693358995014e-10,6.271422060616337e-10,6.315197229017711e-10,6.336257450578523e-10,6.499343959915011e-10
SAMEA5661363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA5661364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE185,1.5747397439697607e-09,9.467043936254275e-10,7.583672608421923e-10,0.9999999745548678,1.4831430419735742e-09,6.476100174627284e-10,7.071025115916761e-10,6.35633902248916e-10,6.265528566260426e-10,6.37166580459481e-10,6.272467927842631e-10,9.51503640208275e-10,6.585647734658882e-10,6.814907788367025e-10,6.292322364307387e-10,6.249369792571496e-10,6.278612228511582e-10,6.217411732568755e-10,6.367254404252184e-10,6.096101309618659e-10,6.701973252215552e-10,6.153387290448975e-10,6.062451107944135e-10,6.267232639694824e-10,6.517583007674137e-10,6.180473278224406e-10,6.263909474076902e-10,6.330381597308719e-10,6.345129651880379e-10,6.291238248649596e-10,6.218551634433903e-10,6.645156747433334e-10,6.100283802753307e-10,6.288110233550022e-10,6.335886708618891e-10,6.356994913337673e-10,6.533244725188169e-10
SAMEA5661384,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE186,1.3598188131088622e-09,8.937221943379237e-10,7.428980453331037e-10,0.9999999751453551,1.26702818442854e-09,6.454248069622441e-10,7.010230188676136e-10,6.349799447584732e-10,6.260301107567306e-10,6.361416280024361e-10,6.267235547942576e-10,8.961613764097652e-10,6.56137683639528e-10,6.755075779092429e-10,6.284784217389411e-10,6.241854934670859e-10,6.273842587875725e-10,6.212687854988805e-10,6.362422332744126e-10,6.091471290570563e-10,6.696904278594303e-10,6.148714922565993e-10,6.057847000679495e-10,6.256631605945485e-10,6.506893373329326e-10,6.175757110386206e-10,6.259150807486506e-10,6.325554250767763e-10,6.338109234807145e-10,6.284216829507917e-10,6.211139871272469e-10,6.639889553393908e-10,6.095406925464016e-10,6.282467423081375e-10,6.326358235067064e-10,6.347454837887957e-10,6.510919118482693e-10
NODE187,1.358090378489829e-09,8.927889881833861e-10,7.421935575876614e-10,0.9999999751687332,1.2653982843489573e-09,6.448481185220276e-10,7.003834043650113e-10,6.344195735435394e-10,6.254782551824394e-10,6.355782251065938e-10,6.261711015961698e-10,8.952201897878313e-10,6.555504441344187e-10,6.748907467132079e-10,6.279230473563678e-10,6.236338268955627e-10,6.268316140867731e-10,6.207214870068051e-10,6.356820753859157e-10,6.086106155478486e-10,6.691018434081625e-10,6.143300040596753e-10,6.052511716144885e-10,6.251086783883527e-10,6.501132310014876e-10,6.170316898226335e-10,6.253637258853348e-10,6.319983392303946e-10,6.332514544170464e-10,6.278667564399644e-10,6.205650712747719e-10,6.634049219875536e-10,6.09003546306351e-10,6.276929079079054e-10,6.320758592446464e-10,6.341836959776759e-10,6.50510085503884e-10
SAMEA5661385,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE188,1.3565972644975456e-09,8.919088919180355e-10,7.415047142229556e-10,0.9999999751914419,1.2640050673559246e-09,6.442747016531412e-10,6.997506604306844e-10,6.33861104325033e-10,6.249281680799542e-10,6.350170524187419e-10,6.256204186958271e-10,8.943345902382776e-10,6.549667137912118e-10,6.742806499853532e-10,6.273696498434349e-10,6.230841264894018e-10,6.262806998333859e-10,6.201759023311184e-10,6.351236707266923e-10,6.080757818228661e-10,6.685150985599221e-10,6.137902110472062e-10,6.047193135437777e-10,6.245564359658102e-10,6.495394224512547e-10,6.164893740632731e-10,6.248140974537722e-10,6.314429993287539e-10,6.326939262661911e-10,6.273137606390367e-10,6.20018105917243e-10,6.628227351630387e-10,6.08468103018224e-10,6.271408821663703e-10,6.315180547195018e-10,6.33624073172135e-10,6.499315844720889e-10
SAMEA5661367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA5661372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE189,1.3580920119356896e-09,8.927898531374569e-10,7.421941959540158e-10,0.9999999751687122,1.2653998106370016e-09,6.44848628336129e-10,7.003839756103248e-10,6.344200652422023e-10,6.254787390660645e-10,6.35578720621751e-10,6.261715859924074e-10,8.952210631442812e-10,6.555509638039835e-10,6.748912978469364e-10,6.279235351412096e-10,6.236343114922469e-10,6.26832098389046e-10,6.207219666581716e-10,6.356825660286897e-10,6.086110856573153e-10,6.691023580922161e-10,6.143304784716922e-10,6.05251639088422e-10,6.251091662852907e-10,6.501137375049672e-10,6.170321665792464e-10,6.253642090608893e-10,6.319988273261686e-10,6.332519453604306e-10,6.278672435701433e-10,6.205655534333278e-10,6.634054330442542e-10,6.090040171763953e-10,6.276933934892486e-10,6.320763515507487e-10,6.341841898529062e-10,6.505105998805057e-10
SAMEA4354665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE190,1.3580884906777536e-09,8.927880716110533e-10,7.421929046237549e-10,0.9999999751687545,1.2653965019079387e-09,6.448476054647378e-10,7.003828266363396e-10,6.344190798086945e-10,6.254777693843229e-10,6.355777272676658e-10,6.261706152834728e-10,8.952192622367414e-10,6.55549921005131e-10,6.748901892286122e-10,6.279225574731927e-10,6.236333402122235e-10,6.268311279028778e-10,6.207210054918426e-10,6.356815828371627e-10,6.086101436119448e-10,6.691013267256939e-10,6.143295278045731e-10,6.052507023243739e-10,6.251081881649617e-10,6.501127221075812e-10,6.170312112118377e-10,6.253632408325201e-10,6.319978492366189e-10,6.332509614047383e-10,6.278662672522901e-10,6.20564587045223e-10,6.634044089288278e-10,6.090030735889536e-10,6.276924203762303e-10,6.320753646782964e-10,6.341831998364574e-10,6.505095678333613e-10
SAMEA5661389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE191,1.3565972624409552e-09,8.919088910191804e-10,7.415047136179138e-10,0.9999999751914419,1.2640050654116618e-09,6.442747011962289e-10,6.997506599085929e-10,6.33861103889414e-10,6.249281676517064e-10,6.350170519782801e-10,6.256204182671356e-10,8.943345893256176e-10,6.549667133247402e-10,6.742806494812639e-10,6.273696494107449e-10,6.23084126059478e-10,6.262806994050606e-10,6.201759019068773e-10,6.351236702929669e-10,6.080757814071416e-10,6.685150981056731e-10,6.13790210627725e-10,6.047193131304009e-10,6.24556435531859e-10,6.495394220011577e-10,6.164893736416076e-10,6.248140970264404e-10,6.314429988971538e-10,6.326939258311489e-10,6.273137602072175e-10,6.200181054895111e-10,6.628227347116616e-10,6.084681026016201e-10,6.271408817366017e-10,6.315180542821347e-10,6.336240727334058e-10,6.49931584011032e-10
SAMEA5661360,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA5661390,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE192,0.05862622350370103,0.17330199520847686,0.061611799207618376,0.17190000329845323,0.47573139311776286,0.001107220977769431,0.0029327663900654403,0.00034387981601456804,0.0002767742323412935,0.0005319553382610582,0.00027704154928559266,0.020456957825312903,0.0012244640724039585,0.0028840713169704414,0.00039423750633801305,0.0003929332174292779,0.00025361039462327436,0.00025116019080332816,0.0002570295896234907,0.00024619632257266765,0.0002700093048807928,0.00024847438121218394,0.00024482568170478973,0.003087930430498326,0.003064771231582999,0.0002554170522268673,0.00025304718728853755,0.0002621306674978882,0.001336608130809556,0.0013485679906494463,0.0015607262213356181,0.0003825929093758729,0.0003632915155498372,0.0006772976338772831,0.0025486140966385893,0.0025481340422153923,0.008545848446829032
NODE193,5.6953853644243375e-05,0.00018892338950418378,6.0273333979336276e-05,0.0001870000207842377,0.9994445020110083,1.2789601700906875e-06,2.884119571995115e-06,6.201848228665141e-07,5.584764138405412e-07,7.812806848555673e-07,5.590553294301764e-07,1.890996048076026e-05,1.385294362762738e-06,2.8316655319495654e-06,6.598352543571674e-07,6.565677190041044e-07,5.393977030071521e-07,5.341749134633897e-07,5.467520045562632e-07,5.236492983549303e-07,5.746158703815533e-07,5.285123056850226e-07,5.207385147636241e-07,3.010580357452453e-06,3.000201045195041e-06,5.369033389692311e-07,5.381678015863685e-07,5.50104779358039e-07,1.4807085068659065e-06,1.4894819541456088e-06,1.670815204712777e-06,6.693369315392898e-07,6.253777513496644e-07,9.065636702213093e-07,2.5396481493219833e-06,2.5401801310260766e-06,7.896080505658592e-06
NODE194,5.6224265917286564e-08,2.067587150829144e-07,5.980362426803966e-08,2.0422671140266983e-07,0.999999386671222,2.0781131532514974e-09,3.525408309029667e-09,1.510950541580237e-09,1.4461758127985398e-09,1.6465306544599317e-09,1.4477318239927296e-09,1.823308633367066e-08,2.184153618853972e-09,3.4451736014115365e-09,1.533492757436749e-09,1.5241565807527227e-09,1.4326520386519659e-09,1.4187495761721116e-09,1.4524017616089832e-09,1.390875386570487e-09,1.5271207295357806e-09,1.4038401700929345e-09,1.3831577083908857e-09,3.6024018587245817e-09,3.629757717297366e-09,1.4162171299291455e-09,1.4293334619781532e-09,1.4504392796166385e-09,2.2661576875318364e-09,2.266530911369598e-09,2.4148862703976996e-09,1.6019683472573066e-09,1.4809667805421789e-09,1.75558924278879e-09,3.195770074102754e-09,3.1994010454068644e-09,8.022271064534098e-09
GCA_002412245.1_Y.pestis_A-1691_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003074595.1_ASM307459v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE195,5.6279812242894074e-08,2.0698789665198042e-07,5.986315590822889e-08,2.0445262472102033e-07,0.999999386023428,2.079957872359293e-09,3.5285565679380483e-09,1.512286235065385e-09,1.4474539854555175e-09,1.6479880315174096e-09,1.4490113405108154e-09,1.8250083362576683e-08,2.186093584100404e-09,3.4482528144287125e-09,1.5348491171404252e-09,1.525504882681463e-09,1.4339178522855762e-09,1.4200031984393385e-09,1.4536843619374318e-09,1.392104130854288e-09,1.5284669770693268e-09,1.4050802150587897e-09,1.3843795796814903e-09,3.6056249430890223e-09,3.6330021661175113e-09,1.4174684709485763e-09,1.4305963531822514e-09,1.4517205664449604e-09,2.268170342642317e-09,2.268544721077369e-09,2.4170347889700674e-09,1.603382351689023e-09,1.4822764234327842e-09,1.7571438241271542e-09,3.198622289902681e-09,3.2022562847436637e-09,8.029564641903868e-09
GCA_002412255.1_Y.pestis_A-1836_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE196,1.0184520040192633e-09,1.508913262955136e-09,9.79635519594628e-10,1.4923288266873333e-09,0.9999999743115923,6.387630097662516e-10,6.735948854578929e-10,6.398663115930333e-10,6.322537141667551e-10,6.376310050271158e-10,6.329541363198322e-10,7.533666078995583e-10,6.478080228328541e-10,6.495744434078211e-10,6.321019860758305e-10,6.27780023829192e-10,6.342802900866947e-10,6.28095896055116e-10,6.432339110933579e-10,6.158341469165066e-10,6.770454808592467e-10,6.216223745064575e-10,6.124331106503297e-10,6.499032385449378e-10,6.757025649507272e-10,6.243822987017127e-10,6.32794674375732e-10,6.395413071401326e-10,6.487861086562277e-10,6.433428351109677e-10,6.372961862832495e-10,6.724666571926527e-10,6.173367288983981e-10,6.38729906241876e-10,6.537728431560433e-10,6.559437358332263e-10,7.008397203205524e-10
GCA_003074535.1_ASM307453v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE197,9.647335640484818e-10,1.2852003659081121e-09,9.220113379764353e-10,1.2718212143922973e-09,0.9999999749363839,6.371602508225103e-10,6.707406129187395e-10,6.387563331832205e-10,6.31197441889835e-10,6.36402627214246e-10,6.318967511532412e-10,7.371081936682711e-10,6.461156682205186e-10,6.467806138218825e-10,6.309697853798504e-10,6.266544617046377e-10,6.332365791858508e-10,6.270622528136765e-10,6.42176247216436e-10,6.148209744427187e-10,6.759349229266352e-10,6.205998578513511e-10,6.114255952441001e-10,6.469711129351629e-10,6.727575118785809e-10,6.233490426398371e-10,6.317533667121568e-10,6.384834383729569e-10,6.470246889591468e-10,6.415783536724715e-10,6.354001082363944e-10,6.712894091318809e-10,6.162457327881246e-10,6.374079760920179e-10,6.511998929177876e-10,6.53368446558724e-10,6.939813525163248e-10
GCA_015274715.1_ASM1527471v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE198,9.637292047782416e-10,1.2835341012966293e-09,9.210380684825642e-10,1.270176618281014e-09,0.9999999749600536,6.365935104518333e-10,6.701393694429215e-10,6.381909950562225e-10,6.306389470971819e-10,6.358385465572179e-10,6.313376513360939e-10,7.364065692075368e-10,6.455405702087329e-10,6.46200320926957e-10,6.304110000878719e-10,6.260994148547683e-10,6.326764754232503e-10,6.265075695483093e-10,6.416085297622485e-10,6.142772292781624e-10,6.753383962938796e-10,6.200510695049367e-10,6.108848772537406e-10,6.463899253300217e-10,6.721538306285447e-10,6.227976568960806e-10,6.311945705464101e-10,6.379187944807435e-10,6.464487631272373e-10,6.410070258262025e-10,6.348333843725276e-10,6.706961663566313e-10,6.157001090112879e-10,6.368426721955448e-10,6.506166835980699e-10,6.527833450625164e-10,6.933445604243888e-10
GCA_015274685.1_ASM1527468v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_015274745.1_ASM1527474v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE199,0.019844328014216917,0.479325984261806,0.1799303597593927,0.059609724934964324,0.1740689596765493,0.0005390806656459569,0.0011459664018075581,0.0002892271009910291,0.0002651662771519308,0.0003502820384573176,0.00026544146865690576,0.006960563662495663,0.0005800612269855084,0.0011245849855338963,0.00030366449053718323,0.00030208410935034507,0.00025809001893623115,0.00025559738969062036,0.00026154324263965293,0.000250525272597463,0.0002747058890828621,0.0002528410290740074,0.00024912862444822305,0.008987270713125427,0.008906190746916811,0.00026839459605362543,0.00025755718214044124,0.00027743546829748914,0.003599697347112732,0.003636977081621018,0.004296294773655861,0.0006266342622977264,0.0006110332707081786,0.001565816013756347,0.007325561969343067,0.0073228270375249194,0.025610398996434667
NODE200,1.8272602456049045e-05,0.9994494207029144,0.00019749787775669172,5.786110948181744e-05,0.0001891900051683575,7.813714889512762e-07,1.3162301792844187e-06,5.69362433564886e-07,5.451297707620701e-07,6.201374232544593e-07,5.457122368156929e-07,6.431752255518016e-06,8.208921088422623e-07,1.2869096773358909e-06,5.777525792927579e-07,5.74263025792216e-07,5.401100412179614e-07,5.348796362132801e-07,5.474476741266632e-07,5.243142147080227e-07,5.753122560373129e-07,5.291825042979793e-07,5.213969939849697e-07,8.272434869267207e-06,8.20335720123193e-06,5.469079384013102e-07,5.389230961975067e-07,5.616702471953205e-07,3.4540099603560296e-06,3.4874589423800306e-06,4.067868934880244e-06,8.765002647422854e-07,8.361758422756981e-07,1.673107875691005e-06,6.7679689668044345e-06,6.766223605757014e-06,2.3862937977319868e-05
GCA_000169675.1_ASM16967v1_genomic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000320465.1_ASM32046v1_genomic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE201,0.007292149864103577,0.18559962627555257,0.4961118534941676,0.021734330182969924,0.06456676849473851,0.00038354676717050417,0.0006053493690623006,0.00029677942510223293,0.0002861680540558308,0.0003173715796972903,0.00028647094108011866,0.002672596517671949,0.00040062465607477424,0.0005913709906369748,0.0002994668430492256,0.0002976416118054619,0.00028434131531474883,0.0002815999352719284,0.00028808470663229237,0.00027597385081734013,0.0003024586787764823,0.00027851669806698066,0.0002744323169827403,0.026997387063145067,0.02676382667060218,0.0003137425842476569,0.00028383946938228454,0.0003315808826583557,0.010590099931061912,0.01069659017271032,0.012720272837804978,0.0013958254499135292,0.001389591269644241,0.004325687129960952,0.02195751828122257,0.02194895672021604,0.07655755896862848
NODE202,6.797741612386737e-06,0.0002055640326718576,0.9994813820474935,2.0201027198829586e-05,6.352459775685787e-05,6.533134650416924e-07,8.560865348804352e-07,5.819568360470682e-07,5.693087294809153e-07,5.9778480461963e-07,5.699209099298619e-07,2.6567078411437054e-06,6.722451101718602e-07,8.32696167607876e-07,5.800953568448473e-07,5.763584583325475e-07,5.688895822166916e-07,5.633878778919266e-07,5.765332658602529e-07,5.522091236050048e-07,6.057008888019024e-07,5.573243924768872e-07,5.491329593596136e-07,2.5436390564792545e-05,2.5193992503826945e-05,5.980020134753616e-07,5.677450281468859e-07,6.196130913060335e-07,9.809493639864647e-06,9.91532293299526e-06,1.180018672806545e-05,1.5562445933290527e-06,1.5245147981038046e-06,4.129761274921449e-06,2.0464102674773888e-05,2.045582346605915e-05,7.733970765259986e-05
NODE203,7.102942890094103e-09,2.2896621616133913e-07,0.9999994385864598,1.9563247234889473e-08,6.344703267423343e-08,1.530312300644402e-09,1.7381061137614584e-09,1.4804559124845177e-09,1.4591518599961928e-09,1.487911282938673e-09,1.4607397948877448e-09,3.298650122618799e-09,1.5590307884907053e-09,1.6832651865806835e-09,1.466114586351327e-09,1.4563593402376904e-09,1.4623475924068022e-09,1.4481644900706169e-09,1.4823657724978655e-09,1.4196134476664028e-09,1.5583495370759055e-09,1.4328300916963079e-09,1.4117268820532134e-09,2.478461028116459e-08,2.456763566287016e-08,1.4805604461408147e-09,1.4591306836065927e-09,1.5208401888793098e-09,9.840518300511979e-09,9.938805540315734e-09,1.1699049453706927e-08,2.392490336475158e-09,2.281844174880736e-09,4.6407582057437294e-09,1.9872179885520773e-08,1.9866832116225442e-08,7.915335106409808e-08
NODE204,7.370316619023823e-10,1.5902179746991783e-09,0.9999999739567794,7.672144240069236e-10,9.881099045245745e-10,6.376265916188614e-10,6.589289006741496e-10,6.459068511487853e-10,6.390275928973121e-10,6.416227545809391e-10,6.39735419317247e-10,6.502374608230279e-10,6.45704813197711e-10,6.356341432337703e-10,6.373883081566766e-10,6.330275902468419e-10,6.414370926828816e-10,6.351826371631856e-10,6.504869792083401e-10,6.227777405921897e-10,6.846645388007824e-10,6.28630858446727e-10,6.193372914568744e-10,8.101002394318444e-10,8.405744405153606e-10,6.31554677075436e-10,6.399352028115684e-10,6.469900169655147e-10,7.272464215822432e-10,7.217143178346702e-10,7.2815293910152e-10,6.90967962376608e-10,6.344683211854596e-10,6.782308457817944e-10,7.823669748986783e-10,7.848848776853999e-10,1.0961016742294108e-09
GCA_000323385.1_ASM32338v1_genomic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000323705.1_ASM32370v1_genomic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE205,7.370316619023823e-10,1.5902179746991783e-09,0.9999999739567794,7.672144240069236e-10,9.881099045245745e-10,6.376265916188614e-10,6.589289006741496e-10,6.459068511487853e-10,6.390275928973121e-10,6.416227545809391e-10,6.39735419317247e-10,6.502374608230279e-10,6.45704813197711e-10,6.356341432337703e-10,6.373883081566766e-10,6.330275902468419e-10,6.414370926828816e-10,6.351826371631856e-10,6.504869792083401e-10,6.227777405921897e-10,6.846645388007824e-10,6.28630858446727e-10,6.193372914568744e-10,8.101002394318444e-10,8.405744405153606e-10,6.31554677075436e-10,6.399352028115684e-10,6.469900169655147e-10,7.272464215822432e-10,7.217143178346702e-10,7.2815293910152e-10,6.90967962376608e-10,6.344683211854596e-10,6.782308457817944e-10,7.823669748986783e-10,7.848848776853999e-10,1.0961016742294108e-09
GCA_001188675.1_ASM118867v1_genomic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002412225.1_Y.pestis_A-1486_genomic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE206,7.0965108404860236e-09,2.287092614018281e-07,0.9999994391637118,1.9544940376460625e-08,6.338367489446965e-08,1.5289541041736455e-09,1.7365631968337551e-09,1.4791431896193897e-09,1.4578578119130166e-09,1.4865915003387977e-09,1.459444370318739e-09,3.295696829770507e-09,1.5576468991678072e-09,1.6817695147665583e-09,1.4648142800259113e-09,1.4550674957611107e-09,1.4610509085814518e-09,1.446880288686473e-09,1.4810520187196142e-09,1.4183548212235717e-09,1.556970838185555e-09,1.4315599037659949e-09,1.410475304632005e-09,2.4761033676542496e-08,2.4544294914983193e-08,1.4792474408601899e-09,1.4578368418787811e-09,1.5194917076118943e-09,9.831488840554497e-09,9.929680045608915e-09,1.1688238215842484e-08,2.390361248144065e-09,2.279809697494507e-09,4.6365762995141085e-09,1.985353452983306e-08,1.9848193356077314e-08,7.907222031312967e-08
GCA_000734805.1_ASM73480v1_genomic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
