#name, A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z, [, \, ], ^, _, `, a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, {, |, }, ~, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  , ¡, ¢, £, ¤, ¥, ¦, §, ¨, ©, ª, «, ¬, ­, ®, ¯, °, ±
GCA_006376535.1_ASM637653v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_006376535.2_ASM637653v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000361, 0.0002571819603289412, 0.00020490284415241108, 0.00020270270800969498, 0.00023978167103080641, 0.0002049475611232502, 0.01627167855824697, 0.00021621758137769644, 0.0015029578203544789, 0.00020333907111538214, 0.7288906524027848, 0.01967694199940095, 0.00020718100094369032, 0.0002038716024470249, 0.0002011425445545087, 0.00020302517437920093, 0.00016973886210980296, 0.0001976597781880527, 0.0002027674513125048, 0.00020482417664593924, 0.0002029082636560398, 0.057502893681955644, 0.00020381226958406166, 0.00020458107373518664, 0.00020302456491636643, 0.003714929624060562, 0.000204242077533905, 0.00020160619503900373, 0.00020310378206449614, 0.00020500716952325605, 0.0013687341841746225, 0.00020295531025631226, 0.000217462470195999, 0.00020233970330760625, 0.000204555473088681, 0.00020194886247981657, 0.0002045245302433698, 0.0001999338130870727, 0.00020523900473054876, 0.00020264883177020587, 0.0037045321876659418, 0.00021165204089438656, 0.00020339588183352616, 0.0001993616550529922, 0.00020149593757139495, 0.018515830902333802, 0.00022358482461488054, 0.00020367356252979485, 0.0002031704693365296, 0.0002049149392055527, 0.00020199110677602438, 0.010482856633137057, 0.000241951397482935, 0.06345725438361059, 0.0002050927899947105, 0.00020052034175495676, 0.00020268750549853423, 0.0002042480958509085, 0.00020432939892676066, 0.00020299473931445486, 0.0003642328860182724, 0.00020432939892675803, 0.00025630711762676705, 0.00020405046870664774, 0.0002000722035893359, 0.00020490284415246524, 0.00020348226016996053, 0.0002077924498313505, 0.0002049869786141973, 0.00020228489027959392, 0.00020184140519046155, 0.00020339224799661607, 0.00020074084920634525, 0.00020285977408498703, 0.0002033331752035387, 0.000204284409584909, 0.00021993877257772936, 0.00020512361971795532, 0.00020359186476952295, 0.00020280102902252135, 0.0001855330638430145, 0.0002495214212529366, 0.0002166149009113314, 0.010942054808810277, 0.00020104578304145813, 0.0002085286006970727, 0.00020414395553352625, 0.00020105788820839774, 0.00020127947412806874, 0.00020687725330627708, 0.010204685941893648, 0.00021025955311976594, 0.00023879726645659364, 0.00020294822650002286, 0.0002024919171872862, 0.00312145390689557, 0.00020294193883620216, 0.00020933523447768228, 0.0002073226086215775, 0.0001991956810281855, 0.00020239367635874395, 0.00020348233701017682, 0.00020278916185829238, 0.0002011711157090139, 0.00020278281270800954, 0.00020408370046601628, 0.02680440369696069, 0.00024448033690759583, 0.003602610133966784, 0.0002055299708896572, 0.00020423051025311397, 0.00020371136963777154, 0.00020448710670055588, 0.0002039015532602619
NODE_0000362, 0.00020233769259102413, 0.00015505444344046345, 0.00015460963112497552, 0.00017245730428020118, 0.00015631222488667125, 0.005654565516064742, 0.00016132958344519682, 0.0005574256909635286, 0.00015508896654139797, 0.8229890241935458, 0.04723471603215831, 0.00015664669057583288, 0.00015408260806508856, 0.00015340324782157281, 0.00015484977735300855, 0.00012947545376311206, 0.00015073785910662066, 0.00015465329790994824, 0.0001561839221251764, 0.0001547662951613004, 0.018225587932333108, 0.0001554493032055572, 0.00015602975572773906, 0.000154324656374538, 0.0013335521883881258, 0.00015575482993349817, 0.0001537689769556333, 0.0001544292556320049, 0.00015594719920877163, 0.0005838517939340997, 0.00015414261310359064, 0.00016128186323031068, 0.00015433471601685348, 0.00015602480076080656, 0.00015402284328080805, 0.00015598779238559234, 0.00015249946736260327, 0.00015647909304996262, 0.0001540297897548593, 0.00140065848497225, 0.0001582787779875363, 0.00015512520648447293, 0.00014703759795310376, 0.00015305579967883018, 0.0452831350287379, 0.0001842612157332629, 0.00015534816008871258, 0.00015495001835029323, 0.00015626653925177177, 0.0001540349527962887, 0.0035055384343058707, 0.00019495082584517008, 0.020108492891661972, 0.0001564395753479737, 0.00015293346008334976, 0.00015454064442762996, 0.00015575383623911394, 0.00015583500383263929, 0.00015479944231833702, 0.00045911825181390177, 0.0001558350038326371, 0.00017707783380676025, 0.00015554651986328808, 0.00014999534845851802, 0.0001550544434405056, 0.00015520622680677672, 0.00015848713590520936, 0.00015634850754495143, 0.00015292911240916225, 0.00015386889138408125, 0.0001550977392228083, 0.00015056870460989762, 0.00015469128765733473, 0.0001550653415011542, 0.00015581797638559804, 0.00016302091783198356, 0.00015639769970768723, 0.00015526770959227955, 0.00015469188414662032, 0.00013579764565295607, 0.00020796800200017468, 0.0001615953737780612, 0.0034421107420143865, 0.00015332429944315485, 0.00015861371560809697, 0.00015570278922010268, 0.0001533490744522698, 0.00015349592661635658, 0.0001564806983978596, 0.0033344592230807966, 0.00015794899918481156, 0.00016517239760990198, 0.00015477890661348855, 0.00015442839948490535, 0.0010573221246313305, 0.00015476871457288576, 0.00015771726883307509, 0.00015466092495834206, 0.00015193706164558425, 0.00015308778802070744, 0.00015520620500778843, 0.000154305004497441, 0.00015214397810472483, 0.00015448039137822757, 0.00015565777346155478, 0.00846783693664548, 0.00017243308897991124, 0.0012776263589169454, 0.0001566976469838276, 0.00015576322783962787, 0.0001551636477627168, 0.00015583553686510497, 0.00015538839415727484
NODE_0000363, 0.0004394635815544918, 0.0003260963210548818, 0.00032729778480829853, 0.0003397708949227513, 0.0003308521590280554, 0.0021685643213312433, 0.000330470512004942, 0.0004459469812447501, 0.0003282835514203681, 0.2581814828315938, 0.3445448270582713, 0.00032902605403137156, 0.00032354976312209494, 0.00032469914904005196, 0.0003277782377039987, 0.00027413557169221907, 0.000318979563756113, 0.0003273747844812241, 0.00033041978760637176, 0.00032763005706929144, 0.005160317178498732, 0.0003290400669351896, 0.00033028325590735093, 0.00032570179057965775, 0.000741345618549942, 0.00032958156967798676, 0.0003254954719009317, 0.000325909118040525, 0.00032946309263404215, 0.0005571015123770242, 0.0003250390510459746, 0.0003301446715156609, 0.0003267212288239736, 0.00033029857418947947, 0.0003260329450498452, 0.00033016558382853645, 0.00032283712190115196, 0.00033094326743909934, 0.0003250464766450221, 0.0008877949664594663, 0.0003337763512974237, 0.00032832989718148463, 0.00030185298746427097, 0.0003229111232623315, 0.341594040272807, 0.0004290696201335464, 0.00032885722411076597, 0.0003279368870857694, 0.0003306594196689319, 0.0003259577253823948, 0.0013080656891204757, 0.0004446363734651501, 0.0056559668894266965, 0.0003312006029604189, 0.00032369186931513743, 0.00032704238047663397, 0.00032955255962793627, 0.0003298153565807644, 0.00032754182920371013, 0.0005254638533553634, 0.0003298153565807689, 0.0003346899528162021, 0.00032886017749663457, 0.00031282813667436683, 0.00032609632105495986, 0.00032856607771383485, 0.0003354792419574272, 0.0003309617301314195, 0.00032153705425273267, 0.00032544893894581313, 0.00032824038150240935, 0.0003140844765292955, 0.00032739048604479355, 0.00032815597106961557, 0.0003298604923316949, 0.0003334149204317048, 0.0003308037270824581, 0.00032860132053876944, 0.0003274568863203081, 0.0002777542337252068, 0.00048522158607011923, 0.0003304481613611047, 0.0012260909512257405, 0.00032453321505793533, 0.00033489863653699047, 0.0003295787377597506, 0.0003246141458170191, 0.0003248856847138843, 0.0003292731456381629, 0.0012338898285901621, 0.00033061514353886724, 0.0003259958186080471, 0.0003275969137325451, 0.0003268142388345618, 0.000598540826233473, 0.0003275556891493532, 0.00033087096719867253, 0.0003216527931883885, 0.00032164851735777935, 0.0003217838379075375, 0.0003285656541166214, 0.00032602192955391937, 0.00031970426190037734, 0.000326652393850864, 0.0003294915135931614, 0.0025726389938458315, 0.0003352804196219046, 0.0007753835916428492, 0.0003314061720313008, 0.00032968883579159795, 0.0003280449632918642, 0.000329617668598567, 0.0003286684407773925
GCA_001188815.1_ASM118881v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001617785.1_Yersinia_pestis_M-549_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000364, 2.0750553677421074e-06, 1.7311147636183744e-06, 1.7333116704816354e-06, 1.8605154581392878e-06, 1.752411876917273e-06, 2.7808792164730793e-05, 1.78073266865389e-06, 3.7167739767471146e-06, 1.738688198098413e-06, 0.9984034908964646, 0.00024850594894145904, 1.7479483551236151e-06, 1.719512181595153e-06, 1.7196913822936455e-06, 1.7360077752258422e-06, 1.4515948012498822e-06, 1.6899359154245368e-06, 1.73377637697381e-06, 1.7509821467024329e-06, 1.7350650997788547e-06, 9.580320898623057e-05, 1.7427388156794665e-06, 1.749122774871908e-06, 1.7272199024669995e-06, 9.26710197732355e-06, 1.7461692391499464e-06, 1.7239008492106318e-06, 1.7287119152468154e-06, 1.7463604365255977e-06, 5.236884537243541e-06, 1.7245231679208953e-06, 1.775069215249321e-06, 1.730244450212241e-06, 1.749187791858289e-06, 1.7266445903025291e-06, 1.748745435077699e-06, 1.7096691502543524e-06, 1.7543001446477508e-06, 1.7238434861277812e-06, 8.153108408552857e-06, 1.7074483403828243e-06, 1.7390875322561272e-06, 1.6213355644980305e-06, 1.7111090591991704e-06, 0.00023798472668849462, 1.9350483342329335e-06, 1.7415793516019075e-06, 1.7371462122213324e-06, 1.7518994151145322e-06, 1.72680947600865e-06, 2.1148750427642733e-05, 2.0146153694884825e-06, 0.00010552245395509515, 1.7538325251054691e-06, 1.714540456096844e-06, 1.732208605087387e-06, 1.7461615304096881e-06, 1.747064095052222e-06, 1.7354576222549732e-06, 0.0005718244235279823, 1.7470640950519918e-06, 1.8642278835409418e-06, 1.7438102390195185e-06, 1.6671322342723064e-06, 1.7311147636188456e-06, 1.7400128222930505e-06, 1.776787467445761e-06, 1.7528053452815501e-06, 1.7037407736452003e-06, 1.7247605215355694e-06, 1.7386071867989992e-06, 1.6740171568040299e-06, 1.7340225204814357e-06, 1.7383961411472713e-06, 1.746869635583991e-06, 1.7933417726068432e-06, 1.7533812373115394e-06, 1.7406809167265935e-06, 1.7341943073624245e-06, 1.4834877989571928e-06, 2.113618090849625e-06, 1.7787406590959265e-06, 1.7656216742347477e-05, 1.7187736319128477e-06, 1.7764196455527795e-06, 1.7455805230085225e-06, 1.7191359836269185e-06, 1.7206136056460521e-06, 1.7479663410568639e-06, 1.8960208847487828e-05, 1.7592340631585443e-06, 1.7609335298330975e-06, 1.7351341131802201e-06, 1.7312992401694776e-06, 6.367318565749619e-06, 1.7349984460269746e-06, 1.7589023977568664e-06, 1.714071925431636e-06, 1.7033699843571945e-06, 1.7082646851955612e-06, 1.74001258922197e-06, 1.7270783319150493e-06, 1.6982688006630803e-06, 1.7308523636817833e-06, 1.7450633389226097e-06, 4.376270993538509e-05, 1.8428746289125825e-06, 7.183680937071492e-06, 1.7566890951064074e-06, 1.746228536794434e-06, 1.7383696728737749e-06, 1.7463589172449364e-06, 1.7413480637900015e-06
GCA_006376475.1_ASM637647v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000365, 2.6770253600967892e-06, 2.5179915448965663e-06, 2.5303987877069565e-06, 2.6145986401698806e-06, 2.557918042512487e-06, 9.433189515294555e-06, 2.5505501151059966e-06, 3.162872894106873e-06, 2.538042265744234e-06, 0.9962486535042177, 6.972713518544386e-05, 2.5398057801823057e-06, 2.4997807387219744e-06, 2.5102102436422544e-06, 2.5341361846004553e-06, 2.1194681155882316e-06, 2.4662154112916376e-06, 2.530990425938497e-06, 2.5547052342556722e-06, 2.532965207605012e-06, 2.871680695997035e-05, 2.543901041249382e-06, 2.553343982089664e-06, 2.517590006022348e-06, 6.5419635802923905e-06, 2.548170454098715e-06, 2.5164928301992213e-06, 2.519012895962126e-06, 2.5471075031046636e-06, 5.667790724343474e-06, 2.512284332990336e-06, 2.546846383721096e-06, 2.525948497900192e-06, 2.5535973410163333e-06, 2.5205062598830477e-06, 2.5525577753074613e-06, 2.4959227973802053e-06, 2.558835746961786e-06, 2.512280392724077e-06, 4.754952892716364e-06, 2.393444372535085e-06, 2.5384166184003184e-06, 2.3297246589348302e-06, 2.490888198296142e-06, 6.681599905148709e-05, 2.5759971537311027e-06, 2.5424528507012006e-06, 2.535413281586431e-06, 2.5565013672871314e-06, 2.5200867753346905e-06, 9.704822547140367e-06, 2.627509463415192e-06, 3.126824972065795e-05, 2.5605439202697274e-06, 2.5025818939334416e-06, 2.528291255424606e-06, 2.5479702538930624e-06, 2.549925889402034e-06, 2.5324147661459943e-06, 0.0032351450276194914, 2.5499258894015022e-06, 2.5672678737384067e-06, 2.54278713429249e-06, 2.416190951057352e-06, 2.517991544897127e-06, 2.5402069875378874e-06, 2.5936606412575777e-06, 2.5587317437196576e-06, 2.472682008741268e-06, 2.5161437780316775e-06, 2.53764052849647e-06, 2.4259693283079734e-06, 2.5310459633410912e-06, 2.537091483507827e-06, 2.5502116884064528e-06, 2.5719212326706526e-06, 2.5577259346725077e-06, 2.5405336247091276e-06, 2.531293196231371e-06, 2.112865926061745e-06, 2.6827999305896403e-06, 2.537398057301504e-06, 6.976266153178012e-06, 2.508985898835765e-06, 2.589319394207183e-06, 2.548063871929569e-06, 2.5096272227330413e-06, 2.5114948361233622e-06, 2.5450923203446273e-06, 8.380638930063318e-06, 2.555125586222531e-06, 2.472518758450368e-06, 2.5326240188815692e-06, 2.526748740532826e-06, 4.259443496625824e-06, 2.532392384647518e-06, 2.5574470048371948e-06, 2.477852075704969e-06, 2.4867398621489103e-06, 2.483302283466203e-06, 2.5402039907309773e-06, 2.5176189723102187e-06, 2.4695590364573598e-06, 2.525257465081377e-06, 2.547375157178352e-06, 1.424629182840019e-05, 2.577315273677104e-06, 4.2706367787898375e-06, 2.5623647557392594e-06, 2.5488742969146717e-06, 2.535923380956674e-06, 2.5482333156584388e-06, 2.540899495684675e-06
GCA_001188735.1_ASM118873v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001617805.1_Yersinia_pestis_173_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000366, 0.0003886344767588706, 0.0003376796390454635, 0.00033852342913601126, 0.0003590704630959952, 0.00034220751362193597, 0.008059384429413102, 0.00034498365357590194, 0.0007004516017110259, 0.00033954795970071353, 0.22556800086493403, 0.00554200441099056, 0.00034073693029735034, 0.00033539557911300164, 0.0003358335073987984, 0.0003390252378257133, 0.0002835411005813862, 0.00032994311572494175, 0.00033860608040200475, 0.0003417884908761842, 0.0003388670036018577, 0.3459368546240949, 0.00034033122896742106, 0.00034160322628894527, 0.00033716912961055017, 0.0013542306033915525, 0.000340909546560776, 0.00033666360888093993, 0.00033732286500678943, 0.0003409771051100163, 0.00074972524097916, 0.00033654162979937914, 0.0003448126531682351, 0.00033792627668617755, 0.0003416254896193116, 0.00033720834010818416, 0.00034149260634326595, 0.0003339094708033358, 0.0003423473878724134, 0.0003364628625170274, 0.001289978501262314, 0.00032385692243050337, 0.0003396010541543927, 0.0003150566518198896, 0.0003337106360481662, 0.005212577507705107, 0.0003426412995370885, 0.0003401375335419483, 0.00033919847277784674, 0.00034202523927023723, 0.00033715852127118475, 0.003133817539794072, 0.0003525308821187291, 0.35194733983269105, 0.00034255422998402376, 0.00033480482968321505, 0.00033828066705308583, 0.0003408841482662528, 0.0003411401967983374, 0.00033880330509028977, 0.0004879632496332722, 0.0003411401967983313, 0.000398261980741627, 0.0003402111609187563, 0.00032502650592026024, 0.0003376796390455414, 0.0003398339448698992, 0.0003469881600035683, 0.00034231524464060865, 0.000331836727529128, 0.00033665960349547647, 0.0003395156642530212, 0.000326280782019752, 0.00033863522643845783, 0.00033942893072509326, 0.0003411725295822936, 0.0003491757488648217, 0.00034219758832252376, 0.00033988678344973463, 0.00033864096968715286, 0.00028670678097249605, 0.00035915586665924854, 0.0003435636303413342, 0.0043423634026597754, 0.00033567422048829705, 0.00034662564568844784, 0.00034088783378046855, 0.0003357497916619511, 0.00033601495747839267, 0.0003412297828283727, 0.0030334815891736, 0.00034314802649650317, 0.000340236485000587, 0.00033883091078406864, 0.0003380409624001978, 0.0011349239382622116, 0.0003388055540183636, 0.00034320727349728444, 0.0003337093173234537, 0.00033268032999692325, 0.0003331289804628372, 0.0003398335728759049, 0.00033709879360894286, 0.00033127550753682096, 0.00033796245939501164, 0.0003407963848866439, 0.007650249087615726, 0.00035595420979322995, 0.0012831321912012803, 0.0003428243977536277, 0.000340999871229098, 0.0003394056954757161, 0.0003409978314135273, 0.0003400167253891485
GCA_009296005.1_ASM929600v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
