#name, A, B, C, D, E, F, G, H, I, J, K
GCA_009670485.1_ASM967048v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000146, 0.9999999924930257, 1.573811211864833e-09, 4.964385890448681e-10, 4.801169126901565e-10, 4.724878376087329e-10, 5.14165306114726e-10, 9.263877452374462e-10, 6.406996644184241e-10, 6.740523082784335e-10, 8.64407423010581e-10, 8.644074229304881e-10
GCA_009669875.1_ASM966987v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000147, 0.9999999924930183, 1.5738134377892057e-09, 4.964389114003477e-10, 4.801172245243158e-10, 4.724881425546807e-10, 5.141656324830577e-10, 9.263886755146862e-10, 6.407001629122072e-10, 6.740528251503711e-10, 8.644082484663336e-10, 8.644082483862418e-10
GCA_009669905.1_ASM966990v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000148, 0.9999999924857943, 1.5756871649389614e-09, 4.968386904279171e-10, 4.805039660208974e-10, 4.728675294555726e-10, 5.145750571119631e-10, 9.273176955122025e-10, 6.412653832308994e-10, 6.746431359171567e-10, 8.652534719469389e-10, 8.65253471866789e-10
NODE_0000149, 0.9999999924930183, 1.573813437786047e-09, 4.964389114001347e-10, 4.801172245241106e-10, 4.724881425544819e-10, 5.14165632482848e-10, 9.263886755137467e-10, 6.407001629118158e-10, 6.740528251499714e-10, 8.644082484655428e-10, 8.644082483854515e-10
GCA_009670105.1_ASM967010v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000150, 0.9999999924930257, 1.573811209203508e-09, 4.964385887829371e-10, 4.801169124368992e-10, 4.724878373618339e-10, 5.14165305852666e-10, 9.263877443005959e-10, 6.406996639760712e-10, 6.740523078230514e-10, 8.644074221997735e-10, 8.644074221196805e-10
GCA_009669925.1_ASM966992v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000151, 0.9999999924930256, 1.573811203909213e-09, 4.964385882609864e-10, 4.801169119322301e-10, 4.724878368698319e-10, 5.14165305330436e-10, 9.263877424353165e-10, 6.406996630948804e-10, 6.740523069158812e-10, 8.644074205852717e-10, 8.644074205051786e-10
GCA_009670345.1_ASM967034v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000152, 0.9999999924930327, 1.5738089779780207e-09, 4.964382659043302e-10, 4.801166000970074e-10, 4.724875319228391e-10, 5.141649789609933e-10, 9.263868121557138e-10, 6.406991645996616e-10, 6.74051790042439e-10, 8.644065951273402e-10, 8.644065950472487e-10
GCA_009670545.1_ASM967054v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000153, 0.9999999925002497, 1.5719374816246038e-09, 4.960388088162238e-10, 4.797301701264509e-10, 4.721084496527498e-10, 5.137558803526097e-10, 9.25458723817779e-10, 6.401344429138826e-10, 6.734619962484737e-10, 8.635621981119125e-10, 8.635621980318778e-10
GCA_009669545.1_ASM966954v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009669835.1_ASM966983v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000154, 0.9999999924930184, 1.5738134404379226e-09, 4.964389116614284e-10, 4.801172247767531e-10, 4.724881428007815e-10, 5.141656327442784e-10, 9.263886764477917e-10, 6.407001633529978e-10, 6.740528256041557e-10, 8.6440824927398e-10, 8.644082491938871e-10
GCA_009669805.1_ASM966980v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000155, 0.9999999924930185, 1.573813440437926e-09, 4.964389116614279e-10, 4.801172247767526e-10, 4.724881428007807e-10, 5.141656327442776e-10, 9.263886764477908e-10, 6.407001633529975e-10, 6.740528256041557e-10, 8.644082492739791e-10, 8.644082491938859e-10
GCA_009670835.1_ASM967083v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000156, 0.9999999924857943, 1.5756871649415825e-09, 4.968386904273793e-10, 4.805039660204519e-10, 4.728675294551283e-10, 5.145750571114847e-10, 9.273176955126472e-10, 6.412653832306369e-10, 6.746431359168521e-10, 8.652534719471327e-10, 8.652534718669828e-10
NODE_0000157, 0.9999999925002424, 1.5719397128481698e-09, 4.960391316955723e-10, 4.797304824669423e-10, 4.721087550923447e-10, 5.137562072449317e-10, 9.254596559623531e-10, 6.401349422906627e-10, 6.73462514029509e-10, 8.635630251842583e-10, 8.635630251042235e-10
GCA_009667985.1_ASM966798v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670765.1_ASM967076v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000158, 0.9999999924857944, 1.5756871675871638e-09, 4.968386906882463e-10, 4.805039662726821e-10, 4.728675297010286e-10, 5.145750573724934e-10, 9.273176964448178e-10, 6.412653836710357e-10, 6.746431363702368e-10, 8.652534727539897e-10, 8.6525347267384e-10
NODE_0000159, 0.9999999925002424, 1.5719397128513087e-09, 4.96039131695784e-10, 4.797304824671467e-10, 4.721087550925433e-10, 5.137562072451409e-10, 9.25459655963286e-10, 6.401349422910518e-10, 6.734625140299069e-10, 8.635630251850461e-10, 8.635630251050115e-10
GCA_009669845.1_ASM966984v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670395.1_ASM967039v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000160, 0.9999999924930115, 1.5738156663717457e-09, 4.964392340175417e-10, 4.801175366115256e-10, 4.724884477473246e-10, 5.141659591132372e-10, 9.26389606727836e-10, 6.407006618479489e-10, 6.740533424772878e-10, 8.644090747321025e-10, 8.64409074652011e-10
GCA_009669665.1_ASM966966v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000161, 0.9999999924858015, 1.575684939012681e-09, 4.968383680731754e-10, 4.805036541873339e-10, 4.728672245102211e-10, 5.145747307442768e-10, 9.273167652346574e-10, 6.412648847374841e-10, 6.746426190456403e-10, 8.652526464910978e-10, 8.652526464109479e-10
NODE_0000162, 0.9999999925002424, 1.5719397102057411e-09, 4.960391314349144e-10, 4.797304822149146e-10, 4.721087548466414e-10, 5.137562069841301e-10, 9.254596550311161e-10, 6.401349418506514e-10, 6.734625135765209e-10, 8.63563024378191e-10, 8.635630242981564e-10
GCA_000323365.1_ASM32336v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670415.1_ASM967041v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000163, 0.9999999924930115, 1.5738156663749008e-09, 4.964392340177546e-10, 4.801175366117308e-10, 4.724884477475238e-10, 5.141659591134469e-10, 9.263896067287739e-10, 6.407006618483397e-10, 6.740533424776862e-10, 8.644090747328926e-10, 8.644090746528011e-10
GCA_009670205.1_ASM967020v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000164, 0.9999999924857943, 1.5756871702421925e-09, 4.968386909497493e-10, 4.80503966525526e-10, 4.728675299475246e-10, 5.145750576341296e-10, 9.273176973797953e-10, 6.412653841126038e-10, 6.746431368248163e-10, 8.652534735632144e-10, 8.652534734830644e-10
NODE_0000165, 0.9999999925002424, 1.5719397128544588e-09, 4.960391316959961e-10, 4.797304824673518e-10, 4.721087550927425e-10, 5.137562072453506e-10, 9.254596559642217e-10, 6.401349422914419e-10, 6.734625140303057e-10, 8.635630251858364e-10, 8.635630251058016e-10
GCA_009667935.1_ASM966793v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009669605.1_ASM966960v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000166, 0.9999999924857874, 1.5756893961774025e-09, 4.968390133043763e-10, 4.805042783590533e-10, 4.728678348928296e-10, 5.14575384001757e-10, 9.273186276596595e-10, 6.412658826065375e-10, 6.746436536968261e-10, 8.652542990208306e-10, 8.652542989406808e-10
NODE_0000167, 0.9999999925002424, 1.5719397154968954e-09, 4.960391319566545e-10, 4.7973048271938e-10, 4.721087553384462e-10, 5.137562075061526e-10, 9.25459656895461e-10, 6.401349427314537e-10, 6.734625144832945e-10, 8.63563025991905e-10, 8.635630259118704e-10
GCA_009667945.1_ASM966794v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670605.1_ASM967060v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000168, 0.9999999924857944, 1.5756871702421937e-09, 4.96838690949749e-10, 4.805039665255264e-10, 4.728675299475254e-10, 5.145750576341304e-10, 9.27317697379797e-10, 6.412653841126047e-10, 6.746431368248159e-10, 8.65253473563216e-10, 8.652534734830662e-10
NODE_0000169, 0.9999999925002424, 1.5719397128544588e-09, 4.960391316959961e-10, 4.797304824673518e-10, 4.721087550927425e-10, 5.137562072453506e-10, 9.254596559642217e-10, 6.401349422914419e-10, 6.734625140303057e-10, 8.635630251858364e-10, 8.635630251058016e-10
GCA_009670585.1_ASM967058v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670785.1_ASM967078v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000170, 0.9999999924930115, 1.573815666371746e-09, 4.964392340175424e-10, 4.801175366115261e-10, 4.724884477473251e-10, 5.141659591132371e-10, 9.26389606727838e-10, 6.40700661847949e-10, 6.74053342477287e-10, 8.644090747321027e-10, 8.644090746520097e-10
GCA_009670675.1_ASM967067v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000171, 0.9999999924858015, 1.5756849363576518e-09, 4.968383678116716e-10, 4.80503653934489e-10, 4.728672242637239e-10, 5.145747304826387e-10, 9.273167642996785e-10, 6.412648842959145e-10, 6.746426185910589e-10, 8.652526456818725e-10, 8.652526456017226e-10
NODE_0000172, 0.9999999925002423, 1.5719397102025906e-09, 4.96039131434702e-10, 4.797304822147093e-10, 4.721087548464422e-10, 5.137562069839203e-10, 9.254596550301801e-10, 6.401349418502611e-10, 6.734625135761219e-10, 8.635630243774006e-10, 8.63563024297366e-10
GCA_009669555.1_ASM966955v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009669955.1_ASM966995v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000173, 0.9999999924930183, 1.5738134351404688e-09, 4.964389111392665e-10, 4.801172242718798e-10, 4.724881423085795e-10, 5.141656322218376e-10, 9.263886745815756e-10, 6.407001624714161e-10, 6.740528246965858e-10, 8.644082476586875e-10, 8.644082475785946e-10
GCA_009669565.1_ASM966956v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000174, 0.9999999924930256, 1.5738112118522257e-09, 4.964385890440187e-10, 4.801169126893358e-10, 4.724878376079344e-10, 5.141653061138857e-10, 9.263877452337008e-10, 6.406996644168618e-10, 6.740523082768368e-10, 8.64407423007418e-10, 8.644074229273263e-10
GCA_009670225.1_ASM967022v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000175, 0.9999999924930184, 1.5738134351341648e-09, 4.964389111388417e-10, 4.801172242714697e-10, 4.724881423081807e-10, 5.141656322214176e-10, 9.263886745797028e-10, 6.407001624706347e-10, 6.74052824695788e-10, 8.644082476571056e-10, 8.644082475770126e-10
GCA_009670235.1_ASM967023v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000176, 0.9999999924858014, 1.5756849310507428e-09, 4.968383672888753e-10, 4.805036534290025e-10, 4.728672237709267e-10, 5.145747299595715e-10, 9.273167624306565e-10, 6.412648834131651e-10, 6.746426176822948e-10, 8.652526440642094e-10, 8.652526439840598e-10
NODE_0000177, 0.9999999925002424, 1.5719397101962943e-09, 4.960391314342777e-10, 4.797304822142997e-10, 4.721087548460438e-10, 5.137562069835009e-10, 9.254596550283096e-10, 6.401349418494812e-10, 6.734625135753246e-10, 8.63563024375821e-10, 8.635630242957862e-10
GCA_009670285.1_ASM967028v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670305.1_ASM967030v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000178, 0.9999999924930257, 1.5738112065542493e-09, 4.96438588521106e-10, 4.801169121838116e-10, 4.724878371150896e-10, 5.141653055907581e-10, 9.263877433669938e-10, 6.406996635346273e-10, 6.74052307368562e-10, 8.644074213915293e-10, 8.644074213114379e-10
GCA_009667925.1_ASM966792v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000179, 0.9999999925002498, 1.5719374842701733e-09, 4.960388090770949e-10, 4.797301703786843e-10, 4.72108449898653e-10, 5.137558806136216e-10, 9.254587247499504e-10, 6.401344433542843e-10, 6.73461996701861e-10, 8.635621989187691e-10, 8.635621988387342e-10
GCA_009669725.1_ASM966972v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670185.1_ASM967018v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000180, 0.9999985746548219, 1.4096686409892424e-06, 1.7441113353105233e-09, 1.2864197685980292e-09, 1.2650894923806606e-09, 1.3744647676428465e-09, 2.2918456257575456e-09, 1.6551989434996197e-09, 1.7396350863457047e-09, 2.1598860152136486e-09, 2.1598860149967436e-09
NODE_0000181, 0.9999999908078806, 3.2436571061308686e-09, 4.98321289710726e-10, 4.813353071924761e-10, 4.736842288862068e-10, 5.154602326006088e-10, 9.286339634573506e-10, 6.422840370096946e-10, 6.757118942125767e-10, 8.665156401802439e-10, 8.665156400999512e-10
SAMEA1061800, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000182, 0.9999999924837903, 1.5776697730867469e-09, 4.968412477166075e-10, 4.805056227629035e-10, 4.728691548106183e-10, 5.145768122079138e-10, 9.273209882931273e-10, 6.412675990947949e-10, 6.74645451403955e-10, 8.652565317089866e-10, 8.652565316288366e-10
NODE_0000183, 0.9999999924930233, 1.5738135603648567e-09, 4.964385920750869e-10, 4.801169145718518e-10, 4.724878394547934e-10, 5.141653081083611e-10, 9.263877488349602e-10, 6.406996669003705e-10, 6.740523108724608e-10, 8.644074263743373e-10, 8.64407426294246e-10
SAMEA5661365, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000184, 0.9999999925002497, 1.571937487058228e-09, 4.960388090814169e-10, 4.797301703815569e-10, 4.72108449901466e-10, 5.13755880616644e-10, 9.254587247568839e-10, 6.401344433584002e-10, 6.734619967061381e-10, 8.635621989250347e-10, 8.635621988450003e-10
SAMEA5661363, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000185, 0.9999999924930091, 1.5738180201764053e-09, 4.96439237570678e-10, 4.801175389987494e-10, 4.724884500862348e-10, 5.141659616300043e-10, 9.263896121920696e-10, 6.407006652121361e-10, 6.740533459795956e-10, 8.644090797117579e-10, 8.644090796316662e-10
SAMEA5661384, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000186, 0.9999999924857943, 1.5756871677273533e-09, 4.968386904318205e-10, 4.805039660233637e-10, 4.728675294579906e-10, 5.145750571145702e-10, 9.273176955172743e-10, 6.412653832342413e-10, 6.74643135920643e-10, 8.652534719516345e-10, 8.652534718714847e-10
NODE_0000187, 0.9999999924930257, 1.5738112092125815e-09, 4.964385887826162e-10, 4.80116912436661e-10, 4.724878373615914e-10, 5.141653058524003e-10, 9.263877443019793e-10, 6.40699663976202e-10, 6.740523078231486e-10, 8.644074222007621e-10, 8.644074221206706e-10
SAMEA5661385, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000188, 0.9999999925002497, 1.5719374842733273e-09, 4.960388090773071e-10, 4.797301703788892e-10, 4.721084498988522e-10, 5.137558806138314e-10, 9.254587247508861e-10, 6.401344433546745e-10, 6.734619967022598e-10, 8.635621989195591e-10, 8.635621988395244e-10
SAMEA5661367, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661372, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000189, 0.9999999924930183, 1.5738134351406371e-09, 4.964389111390575e-10, 4.801172242716769e-10, 4.724881423083832e-10, 5.141656322216312e-10, 9.263886745806484e-10, 6.407001624710297e-10, 6.740528246961907e-10, 8.644082476579043e-10, 8.644082475778113e-10
SAMEA4354665, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000190, 0.9999999924930327, 1.5738089806298906e-09, 4.964382661656234e-10, 4.801166003496488e-10, 4.724875321691387e-10, 5.141649792224229e-10, 9.263868130897546e-10, 6.406991650408417e-10, 6.740517904966219e-10, 8.64406595935775e-10, 8.644065958556835e-10
SAMEA5661389, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000191, 0.9999999925002497, 1.57193748162775e-09, 4.96038808816436e-10, 4.797301701266555e-10, 4.721084496529488e-10, 5.137558803528191e-10, 9.254587238187138e-10, 6.401344429142726e-10, 6.734619962488721e-10, 8.63562198112702e-10, 8.635621980326673e-10
SAMEA5661360, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661390, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000192, 0.9999999902989168, 3.2529062723151783e-09, 4.995016475990944e-10, 4.825664608696561e-10, 4.748908948243812e-10, 5.166663560828598e-10, 1.093915547210677e-09, 6.751346516484299e-10, 7.073002743489154e-10, 9.991006036579626e-10, 9.991006037525658e-10
NODE_0000193, 0.9999999924833003, 1.5776790691353457e-09, 4.968421306958005e-10, 4.805065734386104e-10, 4.72870085233494e-10, 5.145777094383178e-10, 9.274852167323609e-10, 6.412961924546585e-10, 6.746727370731044e-10, 8.653849713137489e-10, 8.653849712337719e-10
NODE_0000194, 0.9999999925002395, 1.5719420727472626e-09, 4.960391359422619e-10, 4.797304856277991e-10, 4.721087581883862e-10, 5.137562104672425e-10, 9.254598242553809e-10, 6.401349705210221e-10, 6.734625410854341e-10, 8.635631543314328e-10, 8.635631542513982e-10
GCA_002412245.1_Y.pestis_A-1691_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003074595.1_ASM307459v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000195, 0.9999999924930155, 1.573815800491615e-09, 4.964389156500302e-10, 4.801172276873078e-10, 4.724881456528077e-10, 5.141656357075134e-10, 9.263888439746126e-10, 6.407001911666888e-10, 6.740528522291902e-10, 8.644083777382089e-10, 8.644083776581161e-10
GCA_002412255.1_Y.pestis_A-1836_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000196, 0.9999999924930256, 1.5738112093603679e-09, 4.964385885271922e-10, 4.801169121884208e-10, 4.724878371196075e-10, 5.141653055954898e-10, 9.263877435380473e-10, 6.406996635618705e-10, 6.74052307394744e-10, 8.644074215202467e-10, 8.644074214401537e-10
GCA_003074535.1_ASM307453v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000197, 0.9999999924930326, 1.5738089779844905e-09, 4.964382659045485e-10, 4.801166000972165e-10, 4.724875319230425e-10, 5.141649789612073e-10, 9.263868121568197e-10, 6.406991646000762e-10, 6.740517900428611e-10, 8.644065951282553e-10, 8.644065950481638e-10
GCA_015274715.1_ASM1527471v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000198, 0.9999999925002497, 1.5719374816246115e-09, 4.960388088162239e-10, 4.797301701264511e-10, 4.7210844965275e-10, 5.137558803526098e-10, 9.254587238177801e-10, 6.40134442913883e-10, 6.73461996248474e-10, 8.635621981119135e-10, 8.635621980318788e-10
GCA_015274685.1_ASM1527468v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015274745.1_ASM1527474v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000199, 0.9999994828347979, 3.310618337762903e-09, 1.1377724364405943e-09, 1.1810229573224326e-09, 1.159907420993443e-09, 1.1725953300684624e-09, 1.6499289549009712e-07, 3.704380977958553e-08, 3.584731709331454e-08, 1.3565963153729446e-07, 1.3565963171360408e-07
NODE_0000200, 0.9999999920054482, 1.5745509504127278e-09, 4.968133737376991e-10, 4.805698126971252e-10, 4.72931066083762e-10, 5.145479727460208e-10, 1.0890832948769668e-09, 6.722817465338366e-10, 7.043280590726641e-10, 9.947227467599142e-10, 9.947227468540633e-10
GCA_000169675.1_ASM16967v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000320465.1_ASM32046v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000201, 0.9994751422968002, 9.743428460395517e-07, 4.623707810642196e-07, 5.151662873606563e-07, 5.057280540341227e-07, 4.764253023221667e-07, 0.00016416517322884162, 4.118827727307336e-05, 4.005545482395187e-05, 0.0001382573822125327, 0.0001382573823907515
NODE_0000202, 0.9999994828402877, 3.3064594461389686e-09, 1.1377673164186e-09, 1.1810196505073632e-09, 1.1599041809797083e-09, 1.1725920731152787e-09, 1.6499247506739823e-07, 3.7043710565576714e-08, 3.5847221516954045e-08, 1.356592811764656e-07, 1.356592813527746e-07
NODE_0000203, 0.9999999919900507, 1.5782974465329687e-09, 4.976138485324091e-10, 4.813443303229493e-10, 4.736908499069428e-10, 5.153677509057254e-10, 1.0912679918219836e-09, 6.734682924245042e-10, 7.055621150211328e-10, 9.96668394417164e-10, 9.96668394511544e-10
NODE_0000204, 0.9999999924997605, 1.5719433440871406e-09, 4.960400053195188e-10, 4.797314257834489e-10, 4.72109678315805e-10, 5.137570971696954e-10, 9.25623151544054e-10, 6.401634100663411e-10, 6.734896800698117e-10, 8.636908951986559e-10, 8.636908951187935e-10
GCA_000323385.1_ASM32338v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323705.1_ASM32370v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000205, 0.9999999924997605, 1.5719433440871406e-09, 4.960400053195188e-10, 4.797314257834489e-10, 4.72109678315805e-10, 5.137570971696954e-10, 9.25623151544054e-10, 6.401634100663411e-10, 6.734896800698117e-10, 8.636908951986559e-10, 8.636908951187935e-10
GCA_001188675.1_ASM118867v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002412225.1_Y.pestis_A-1486_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000206, 0.9999999919977488, 1.5764228484108387e-09, 4.972137692180007e-10, 4.809572254558237e-10, 4.733111085400049e-10, 5.149580230250367e-10, 1.090175979595964e-09, 6.728752366065725e-10, 7.049453145325819e-10, 9.956958742482832e-10, 9.956958743425466e-10
GCA_000734805.1_ASM73480v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000207, 0.9999999924925506, 1.573812614640818e-09, 4.964391400086309e-10, 4.801175438731113e-10, 4.724884555932542e-10, 5.141658693626388e-10, 9.265503097827074e-10, 6.407276332497262e-10, 6.74078956977908e-10, 8.645344668821258e-10, 8.645344668022068e-10
GCA_000324165.1_ASM32416v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000208, 0.9999999925002491, 1.571937486454971e-09, 4.960388097613674e-10, 4.797301711448593e-10, 4.721084506484825e-10, 5.137558813117707e-10, 9.254588868501121e-10, 6.4013446810948e-10, 6.734620201503378e-10, 8.635623225336678e-10, 8.635623224536332e-10
GCA_000323405.1_ASM32340v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324065.1_ASM32406v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000209, 0.45852859135947915, 0.00031773122290486316, 0.00022600894751982384, 0.0002706861968481978, 0.00026572966846004115, 0.00023308835534354203, 0.16424738955589543, 0.04664141053399654, 0.04565992635183499, 0.14180471881385034, 0.14180471899386707
