ID	LENGTH	ALIGNED	UNALIGNED	VARIANT	HET	MASKED	LOWCOV
GCA_015159085.1_ASM1515908v1_genomic	4829855	4303610	119624	40	428	393247	12946
GCA_015159105.1_ASM1515910v1_genomic	4829855	4402423	22281	40	439	393247	11465
GCA_015159135.1_ASM1515913v1_genomic	4829855	4401124	21928	40	339	393247	13217
GCA_015159145.1_ASM1515914v1_genomic	4829855	4403479	21883	40	414	393247	10832
GCA_015159175.1_ASM1515917v1_genomic	4829855	4400708	22414	40	448	393247	13038
GCA_015159195.1_ASM1515919v1_genomic	4829855	4397519	22522	40	384	393247	16183
GCA_015159615.1_ASM1515961v1_genomic	4829855	4234009	191382	61	612	393247	10605
GCA_015190655.1_ASM1519065v1_genomic	4829855	4403309	21763	40	422	393247	11114
GCA_015336085.1_ASM1533608v1_genomic	4829855	4233873	191584	59	606	393247	10545
GCA_015336465.1_ASM1533646v1_genomic	4829855	4232618	192947	40	480	393247	10563
GCA_015337085.1_ASM1533708v1_genomic	4829855	4099866	324769	45	393	393247	11580
GCA_015337285.1_ASM1533728v1_genomic	4829855	4146023	278519	50	569	393247	11497
GCA_015337445.1_ASM1533744v1_genomic	4829855	4136820	288927	58	743	393247	10118
GCA_015337645.1_ASM1533764v1_genomic	4829855	4233075	192148	60	631	393247	10754
GCA_015337825.1_ASM1533782v1_genomic	4829855	4233366	191467	45	403	393247	11372
GCA_015350425.1_ASM1535042v1_genomic	4829855	4343168	49045	56	588	393247	43807
GCA_015350435.1_ASM1535043v1_genomic	4829855	4244060	152673	55	543	393247	39332
GCA_015350455.1_ASM1535045v1_genomic	4829855	4261393	136934	55	562	393247	37719
GCA_016102545.1_ASM1610254v1_genomic	4829855	4360230	37143	52	619	393247	38616
GCA_016102555.1_ASM1610255v1_genomic	4829855	4233624	73761	70	641	393247	128582
GCA_016102565.1_ASM1610256v1_genomic	4829855	4159928	243478	92	529	393247	32673
GCA_016102575.1_ASM1610257v1_genomic	4829855	4261213	144778	47	474	393247	30143
GCA_016102585.1_ASM1610258v1_genomic	4829855	4370348	34915	51	516	393247	30829
GCA_016102645.1_ASM1610264v1_genomic	4829855	4294820	104578	52	606	393247	36604
GCA_016102655.1_ASM1610265v1_genomic	4829855	4207730	198795	52	590	393247	29493
GCA_016102665.1_ASM1610266v1_genomic	4829855	4338258	39612	87	584	393247	58154
GCA_016102685.1_ASM1610268v1_genomic	4829855	4338127	49482	91	637	393247	48362
GCA_016102745.1_ASM1610274v1_genomic	4829855	4331347	49687	50	598	393247	54976
GCA_016102755.1_ASM1610275v1_genomic	4829855	4348367	39132	48	556	393247	48553
GCA_016102765.1_ASM1610276v1_genomic	4829855	4366848	36524	50	513	393247	32723
GCA_016102775.1_ASM1610277v1_genomic	4829855	4359357	38583	51	664	393247	38004
GCA_016102785.1_ASM1610278v1_genomic	4829855	4327343	47701	51	526	393247	61038
GCA_016102845.1_ASM1610284v1_genomic	4829855	4365247	35291	50	579	393247	35491
GCA_016102855.1_ASM1610285v1_genomic	4829855	4358284	37169	50	580	393247	40575
GCA_016102875.1_ASM1610287v1_genomic	4829855	4326525	61359	50	569	393247	48155
GCA_016102905.1_ASM1610290v1_genomic	4829855	4368794	35048	50	545	393247	32221
GCA_016102915.1_ASM1610291v1_genomic	4829855	4272207	132349	52	648	393247	31404
GCA_016102945.1_ASM1610294v1_genomic	4829855	4369313	35460	50	554	393247	31281
GCA_016102965.1_ASM1610296v1_genomic	4829855	4318735	84318	52	645	393247	32910
GCA_016102975.1_ASM1610297v1_genomic	4829855	4321914	66567	51	639	393247	47488
GCA_016103005.1_ASM1610300v1_genomic	4829855	4268339	133089	51	585	393247	34595
GCA_900460465.1_57940_B01_genomic	4829855	4330938	101427	9	624	393247	3619
Reference	4829855	4436608	0	0	0	393247	0
