name,0.ANT,0.ANT4,0.PE,0.PRE,1.ANT,1.IN,1.ORI,1.PRE,2.ANT,2.MED,3.ANT,4.ANT
NODE67,0.9999999704563644,5.680621541568125e-09,1.1468493163906592e-08,1.0477487595838552e-09,9.999204712062543e-10,1.0043635716212358e-09,1.05247015901858e-09,1.9359258814604922e-09,1.3425471904834368e-09,1.4141048289047598e-09,1.799674026952744e-09,1.7977660038513187e-09
GCA_000324225.1_ASM32422v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE68,0.999999981218054,3.270761477781708e-09,3.2336327510420492e-09,1.0338680481093177e-09,9.904491373805127e-10,9.948664899932204e-10,1.0425336705942421e-09,1.9188778159339454e-09,1.3302810358865383e-09,1.401218235886422e-09,1.7836747679652691e-09,1.781782733411322e-09
GCA_009670935.1_ASM967093v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE69,0.9999999812102918,3.272094549930362e-09,3.226038074444287e-09,1.0349148787864898e-09,9.9145881073497e-10,9.958779509161888e-10,1.0435904079285984e-09,1.921315478570315e-09,1.3317677412549636e-09,1.402776277371165e-09,1.7858840002272456e-09,1.783989883384526e-09
NODE70,0.9999999812345489,3.267055547132384e-09,3.221074596882224e-09,1.0338426184003106e-09,9.904313462453994e-10,9.94848666397287e-10,1.0425150419076033e-09,1.9188419943189887e-09,1.3302569779908394e-09,1.4011930128130363e-09,1.7836416452506879e-09,1.7817496419585606e-09
GCA_009670475.1_ASM967047v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE71,0.999999981258717,3.262037595677567e-09,3.2161452556968657e-09,1.0327726158842634e-09,9.894060346854398e-10,9.938215330005968e-10,1.0414419166339276e-09,1.9163749069904277e-09,1.3287496690203344e-09,1.3996133503998967e-09,1.781404949901609e-09,1.7795150554825204e-09
GCA_009670245.1_ASM967024v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670445.1_ASM967044v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE72,0.9999999812103172,3.2720889068966466e-09,3.2260189981273517e-09,1.034914840858852e-09,9.914587851400339e-10,9.958779252751526e-10,1.0435903811286325e-09,1.9213154285184784e-09,1.3317677070187726e-09,1.4027762414760351e-09,1.7858839537343084e-09,1.7839898369354725e-09
NODE73,0.999999981234517,3.267063248265018e-09,3.221082113418675e-09,1.033843730939253e-09,9.90432412180405e-10,9.9484973143336e-10,1.04251615124196e-09,1.9188451692268624e-09,1.3302586901417002e-09,1.4011947982202805e-09,1.7836444535737443e-09,1.7817524479617305e-09
GCA_009670135.1_ASM967013v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE74,0.999999981234517,3.267063236452518e-09,3.221082101869573e-09,1.0338437297789741e-09,9.90432411069558e-10,9.948497303262524e-10,1.0425161500923634e-09,1.91884516515151e-09,1.330258688197461e-09,1.4011947962027152e-09,1.7836444500552718e-09,1.7817524444457592e-09
GCA_009670565.1_ASM967056v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE75,0.9999999812103488,3.2720811884021326e-09,3.2260114234001055e-09,1.0349137282039917e-09,9.914577191271853e-10,9.958768601612632e-10,1.043589271712842e-09,1.92131225342524e-09,1.3317659947551968e-09,1.402774455951117e-09,1.7858811452437119e-09,1.7839870307649034e-09
NODE76,0.9999999812586854,3.2620452936337513e-09,3.2161527897034646e-09,1.0327737273309347e-09,9.894070995570077e-10,9.938225969771044e-10,1.0414430248682597e-09,1.9163780779116267e-09,1.3287513792888926e-09,1.3996151338546058e-09,1.781407754789032e-09,1.7795178580524819e-09
GCA_009670385.1_ASM967038v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670875.1_ASM967087v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE77,0.9999999812102853,3.272096584388112e-09,3.226026491551447e-09,1.0349159510596226e-09,9.914598488379127e-10,9.958789880814221e-10,1.0435914881477837e-09,1.921318595262943e-09,1.3317694152656274e-09,1.4027780228315253e-09,1.7858867550060771e-09,1.7839926358923825e-09
NODE78,0.9999999812345491,3.267055550253728e-09,3.2210745792953592e-09,1.0338426194969492e-09,9.904313473124388e-10,9.948486674605382e-10,1.0425150430114026e-09,1.9188419982997002e-09,1.3302569798743557e-09,1.4011930147670553e-09,1.7836416486825066e-09,1.7817496453879547e-09
GCA_009670155.1_ASM967015v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE79,0.9999999812587171,3.262037595682337e-09,3.216145255670192e-09,1.032772615885381e-09,9.894060346865348e-10,9.938215330016848e-10,1.0414419166350534e-09,1.9163749069955003e-09,1.32874966902245e-09,1.3996133504020792e-09,1.7814049499058743e-09,1.7795150554867835e-09
GCA_009670015.1_ASM967001v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670515.1_ASM967051v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE80,0.9999999812103172,3.272088898223529e-09,3.22601896900864e-09,1.0349148407964589e-09,9.914587850974093e-10,9.958779252324752e-10,1.0435903810840563e-09,1.9213154284291086e-09,1.3317677069602903e-09,1.402776241414803e-09,1.785883953652102e-09,1.7839898368533446e-09
NODE81,0.9999999812345172,3.267063248233547e-09,3.221082113356705e-09,1.0338437309379305e-09,9.904324121791666e-10,9.948497314321284e-10,1.0425161512406868e-09,1.9188451692214473e-09,1.3302586901393777e-09,1.401194798217883e-09,1.7836444535691692e-09,1.7817524479571568e-09
GCA_009669975.1_ASM966997v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE82,0.999999981234517,3.267063224580849e-09,3.221082090294287e-09,1.0338437286139159e-09,9.904324099541157e-10,9.948497292145794e-10,1.0425161489380397e-09,1.918845161055321e-09,1.3302586862444487e-09,1.4011947941760857e-09,1.7836444465192484e-09,1.781752440912252e-09
GCA_009669775.1_ASM966977v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE83,0.9999999812103809,3.272073443114765e-09,3.2260038432099686e-09,1.0349126121314266e-09,9.914566498246515e-10,9.958757917690376e-10,1.043588158893116e-09,1.9213090661787127e-09,1.3317642767136567e-09,1.4027726644310568e-09,1.7858783262671484e-09,1.7839842141158e-09
NODE84,0.9999999812586856,3.2620452817803007e-09,3.216152778145933e-09,1.0327737261670818e-09,9.894070984427178e-10,9.938225958665758e-10,1.0414430237151215e-09,1.916378073820701e-09,1.3287513773380912e-09,1.3996151318302603e-09,1.7814077512574403e-09,1.7795178545233991e-09
GCA_009667895.1_ASM966789v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670075.1_ASM967007v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE85,0.999999981234549,3.267055514783728e-09,3.2210745447105263e-09,1.0338426160115439e-09,9.90431343975445e-10,9.94848664134795e-10,1.0425150395580358e-09,1.918841986053137e-09,1.3302569740330738e-09,1.4011930087055072e-09,1.7836416381098411e-09,1.7817496348228031e-09
GCA_009670905.1_ASM967090v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE86,0.9999999812587171,3.2620375956280883e-09,3.2161452556174957e-09,1.0327726158817217e-09,9.894060346830368e-10,9.938215329982073e-10,1.0414419166314531e-09,1.916374906979779e-09,1.3287496690158006e-09,1.399613350395212e-09,1.781404949892623e-09,1.7795150554735403e-09
GCA_009669715.1_ASM966971v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670895.1_ASM967089v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE87,0.9999999812345172,3.2670632482516478e-09,3.221082113374283e-09,1.03384373093915e-09,9.904324121803332e-10,9.948497314332875e-10,1.042516151241885e-09,1.9188451692266896e-09,1.3302586901415944e-09,1.401194798220173e-09,1.783644453573589e-09,1.7817524479615783e-09
GCA_009670115.1_ASM967011v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE88,0.999999981234517,3.2670632363981186e-09,3.221082101816681e-09,1.0338437297753143e-09,9.904324110660586e-10,9.948497303227741e-10,1.0425161500887636e-09,1.918845165135759e-09,1.3302586881908068e-09,1.4011947961958397e-09,1.7836444500419962e-09,1.781752444432491e-09
GCA_009670055.1_ASM967005v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE89,0.999999981210349,3.2720811528999005e-09,3.2260113887832677e-09,1.0349137247214772e-09,9.914577157925638e-10,9.958768568379499e-10,1.0435892682619475e-09,1.9213122411720896e-09,1.3317659889143304e-09,1.4027744498901794e-09,1.7858811346667015e-09,1.7839870201954062e-09
NODE90,0.9999999812345489,3.2670555266009765e-09,3.221074556232892e-09,1.0338426171729396e-09,9.904313450873883e-10,9.9484866524299e-10,1.0425150407087584e-09,1.9188419901335664e-09,1.330256975979427e-09,1.401193010725258e-09,1.7836416416325815e-09,1.7817496383430398e-09
GCA_009669935.1_ASM966993v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE91,0.999999981258717,3.262037595646161e-09,3.216145255635051e-09,1.0327726158829408e-09,9.894060346842021e-10,9.93821532999366e-10,1.0414419166326527e-09,1.916374906985017e-09,1.3287496690180156e-09,1.3996133503975003e-09,1.781404949897038e-09,1.7795150554779529e-09
GCA_009669625.1_ASM966962v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670045.1_ASM967004v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE92,0.9999999812345172,3.2670632127635113e-09,3.2210820787718402e-09,1.0338437274524987e-09,9.90432408842151e-10,9.948497281063637e-10,1.0425161477872977e-09,1.9188451569748634e-09,1.3302586842980733e-09,1.4011947921563087e-09,1.7836444429964795e-09,1.781752437391984e-09
GCA_009670665.1_ASM967066v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE93,0.9999999812345809,3.26704782864344e-09,3.221067022192498e-09,1.0338415057384665e-09,9.904302802264902e-10,9.948476012772663e-10,1.0425139324855058e-09,1.9188388192209895e-09,1.3302552657214487e-09,1.401191227281881e-09,1.7836388367548456e-09,1.7817468357827507e-09
GCA_009669635.1_ASM966963v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE94,0.999999981258717,3.2620375838650978e-09,3.216145244147837e-09,1.0327726147239575e-09,9.894060335745685e-10,9.938215318934662e-10,1.0414419154843064e-09,1.916374902915059e-09,1.3287496670760745e-09,1.3996133483823045e-09,1.7814049463831174e-09,1.7795150519665309e-09
GCA_009669675.1_ASM966967v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009669825.1_ASM966982v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE95,0.9999999812344851,3.2670709344415345e-09,3.2210896359719015e-09,1.033844841214717e-09,9.9043347593165e-10,9.948507942931633e-10,1.042517258316847e-09,1.91884833606948e-09,1.3302603984577185e-09,1.4011965796484438e-09,1.7836472549375518e-09,1.7817552470105908e-09
GCA_009670865.1_ASM967086v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE96,0.9999999812103809,3.2720734786030363e-09,3.226003877812595e-09,1.0349126156180343e-09,9.914566531627956e-10,9.958757950959261e-10,1.043588162347665e-09,1.921309078430545e-09,1.331764282557149e-09,1.402772670494887e-09,1.785878336844252e-09,1.7839842246853851e-09
NODE97,0.9999999812586854,3.262045281834577e-09,3.216152778198657e-09,1.0327737261707421e-09,9.894070984462168e-10,9.938225958700547e-10,1.0414430237187225e-09,1.9163780738364288e-09,1.3287513773447427e-09,1.3996151318371299e-09,1.7814077512706975e-09,1.7795178545366493e-09
GCA_009667885.1_ASM966788v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670355.1_ASM967035v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE98,0.9999999812344852,3.2670709226471375e-09,3.2210896244403316e-09,1.0338448400556584e-09,9.904334748219675e-10,9.94850793187216e-10,1.0425172571684495e-09,1.9188483319993692e-09,1.3302603965156994e-09,1.4011965776331655e-09,1.7836472514235014e-09,1.7817552434990395e-09
GCA_009670325.1_ASM967032v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE99,0.9999999812103488,3.2720812120549987e-09,3.22601144646269e-09,1.0349137305279765e-09,9.914577213522167e-10,9.958768623787917e-10,1.0435892740154647e-09,1.9213122615913888e-09,1.3317659986501128e-09,1.4027744599928994e-09,1.785881152293642e-09,1.7839870378098255e-09
NODE100,0.9999999812586853,3.2620452936699256e-09,3.2161527897386044e-09,1.032773727333374e-09,9.8940709955934e-10,9.93822596979423e-10,1.0414430248706596e-09,1.916378077922109e-09,1.328751379293326e-09,1.3996151338591843e-09,1.781407754797868e-09,1.779517858061313e-09
GCA_009669705.1_ASM966970v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670995.1_ASM967099v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE101,0.9999999812102535,3.272104306095267e-09,3.226034048749595e-09,1.034917064813018e-09,9.914609159200276e-10,9.95880054260705e-10,1.043592598669635e-09,1.9213217743643236e-09,1.331771129421082e-09,1.4027798103189213e-09,1.785889566950389e-09,1.7839954455142428e-09
NODE102,0.999999981210349,3.272081200219562e-09,3.2260114349226532e-09,1.0349137293653694e-09,9.91457720239116e-10,9.958768612694455e-10,1.043589272863552e-09,1.9213122575056997e-09,1.3317659967015441e-09,1.4027744579708624e-09,1.7858811487664717e-09,1.7839870342851578e-09
NODE103,0.9999999812586853,3.262045293651825e-09,3.2161527897210215e-09,1.0327737273321537e-09,9.89407099558173e-10,9.93822596978263e-10,1.0414430248694593e-09,1.9163780779168652e-09,1.3287513792911078e-09,1.3996151338568936e-09,1.781407754793447e-09,1.7795178580568947e-09
GCA_009670725.1_ASM967072v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670815.1_ASM967081v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE104,0.9999999812345172,3.2670632128359946e-09,3.221082078842251e-09,1.0338437274573792e-09,9.904324088468172e-10,9.94849728111003e-10,1.0425161477920997e-09,1.9188451569958585e-09,1.3302586843069477e-09,1.4011947921654737e-09,1.7836444430141754e-09,1.7817524374096693e-09
GCA_009670465.1_ASM967046v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE105,0.9999999812345809,3.2670478286435514e-09,3.221067022192606e-09,1.033841505738472e-09,9.904302802264947e-10,9.948476012772713e-10,1.042513932485511e-09,1.9188388192210164e-09,1.330255265721459e-09,1.4011912272818914e-09,1.7836388367548684e-09,1.7817468357827728e-09
GCA_009669765.1_ASM966976v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE106,0.999999981258717,3.262037583865098e-09,3.216145244147837e-09,1.0327726147239575e-09,9.894060335745687e-10,9.938215318934662e-10,1.0414419154843064e-09,1.916374902915059e-09,1.3287496670760745e-09,1.3996133483823045e-09,1.7814049463831174e-09,1.7795150519665313e-09
GCA_009670005.1_ASM967000v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670705.1_ASM967070v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE107,0.9999999812103171,3.2720889218584004e-09,3.2260189920537445e-09,1.0349148431192294e-09,9.9145878732128e-10,9.958779274488471e-10,1.0435903833854827e-09,1.921315436590038e-09,1.3317677108529996e-09,1.4027762454543028e-09,1.7858839606976302e-09,1.7839898438938674e-09
NODE108,0.9999999812345169,3.2670632246714268e-09,3.22108209038228e-09,1.0338437286199998e-09,9.904324099599306e-10,9.948497292203616e-10,1.0425161489440264e-09,1.918845161081552e-09,1.3302586862555265e-09,1.401194794187523e-09,1.7836444465413534e-09,1.781752440934341e-09
GCA_009670575.1_ASM967057v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE109,0.9999999812345809,3.2670478286616808e-09,3.221067022210216e-09,1.0338415057396934e-09,9.90430280227663e-10,9.948476012784327e-10,1.042513932486713e-09,1.918838819226269e-09,1.33025526572368e-09,1.401191227284185e-09,1.7836388367592946e-09,1.7817468357871968e-09
GCA_009670775.1_ASM967077v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE110,0.999999981258717,3.262037583865126e-09,3.216145244147864e-09,1.032772614723959e-09,9.894060335745697e-10,9.938215318934675e-10,1.0414419154843079e-09,1.916374902915066e-09,1.3287496670760772e-09,1.3996133483823072e-09,1.7814049463831234e-09,1.7795150519665367e-09
GCA_009670625.1_ASM967062v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670715.1_ASM967071v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE111,0.9999999812344852,3.2670709462817477e-09,3.2210896474851745e-09,1.0338448423784582e-09,9.904334770458597e-10,9.948507954036131e-10,1.0425172594699022e-09,1.9188483401602616e-09,1.3302604004084161e-09,1.4011965816726818e-09,1.7836472584690098e-09,1.7817552505395374e-09
GCA_009670765.1_ASM967076v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE112,0.9999999812103488,3.272081188406326e-09,3.2260114234034903e-09,1.0349137282093092e-09,9.914577191318774e-10,9.958768601659998e-10,1.0435892717177e-09,1.921312253429187e-09,1.3317659947600515e-09,1.4027744559563074e-09,1.7858811452482384e-09,1.7839870307694235e-09
NODE113,0.9999999812345169,3.2670632246170624e-09,3.2210820903294675e-09,1.0338437286163525e-09,9.904324099564426e-10,9.948497292168948e-10,1.042516148940437e-09,1.9188451610658137e-09,1.3302586862488814e-09,1.4011947941806629e-09,1.7836444465280914e-09,1.7817524409210874e-09
GCA_009669925.1_ASM966992v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE114,0.9999999812345489,3.2670555266051617e-09,3.2210745562362608e-09,1.0338426171782416e-09,9.904313450920658e-10,9.948486652477111e-10,1.042515040713603e-09,1.9188419901374997e-09,1.330256975984266e-09,1.4011930107304315e-09,1.7836416416370958e-09,1.7817496383475463e-09
GCA_009670545.1_ASM967054v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE115,0.9999999812345489,3.2670555147878717e-09,3.2210745447138544e-09,1.0338426160168355e-09,9.904313439801154e-10,9.948486641395085e-10,1.0425150395628728e-09,1.9188419860570537e-09,1.330256974037903e-09,1.4011930087106713e-09,1.7836416381143418e-09,1.7817496348272955e-09
GCA_009670105.1_ASM967010v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE116,0.999999981234549,3.2670555029887064e-09,3.2210745332090567e-09,1.0338426148566492e-09,9.90431342869327e-10,9.94848663032462e-10,1.04251503841334e-09,1.9188419819818632e-09,1.3302569720937576e-09,1.401193006693197e-09,1.7836416345960118e-09,1.7817496313114667e-09
GCA_009670345.1_ASM967034v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE117,0.9999999812345809,3.2670478168262085e-09,3.2210670106701474e-09,1.0338415045770642e-09,9.90430279114542e-10,9.94847600169066e-10,1.0425139313347778e-09,1.918838815140561e-09,1.3302552637750915e-09,1.4011912252621252e-09,1.7836388332321036e-09,1.7817468322625122e-09
GCA_009669835.1_ASM966983v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE118,0.9999999812587171,3.2620375838470247e-09,3.216145244130281e-09,1.0327726147227383e-09,9.89406033573403e-10,9.938215318923076e-10,1.041441915483107e-09,1.916374902909821e-09,1.3287496670738589e-09,1.3996133483800167e-09,1.7814049463787025e-09,1.7795150519621183e-09
GCA_009669545.1_ASM966954v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670205.1_ASM967020v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE119,0.9999999812344851,3.267070934428208e-09,3.22108963592756e-09,1.0338448412146157e-09,9.904334759315794e-10,9.948507942930942e-10,1.0425172583167741e-09,1.9188483360693208e-09,1.330260398457618e-09,1.4011965796483392e-09,1.7836472549374097e-09,1.7817552470104462e-09
GCA_009669565.1_ASM966956v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE120,0.9999999812103488,3.272081188402108e-09,3.226011423400084e-09,1.0349137282039967e-09,9.914577191271898e-10,9.958768601612694e-10,1.043589271712846e-09,1.921312253425239e-09,1.3317659947551995e-09,1.4027744559511206e-09,1.785881145243712e-09,1.7839870307649032e-09
NODE121,0.9999999812586854,3.2620452936337513e-09,3.2161527897034646e-09,1.0327737273309347e-09,9.894070995570077e-10,9.938225969771044e-10,1.0414430248682597e-09,1.9163780779116267e-09,1.3287513792888926e-09,1.3996151338546058e-09,1.781407754789032e-09,1.7795178580524819e-09
GCA_009669805.1_ASM966980v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670675.1_ASM967067v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE122,0.9999999812103173,3.2720888863839306e-09,3.2260189574652505e-09,1.034914839628562e-09,9.914587839796385e-10,9.958779241184166e-10,1.0435903799273046e-09,1.9213154243394966e-09,1.3317677050068946e-09,1.4027762393875995e-09,1.7858839501204258e-09,1.7839898333241794e-09
NODE123,0.9999999812586851,3.2620453054148513e-09,3.2161528011907153e-09,1.0327737284899076e-09,9.894071006666326e-10,9.938225980829949e-10,1.0414430260165967e-09,1.9163780819815865e-09,1.3287513812308263e-09,1.3996151358697931e-09,1.78140775830295e-09,1.7795178615639018e-09
GCA_000323365.1_ASM32336v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009669605.1_ASM966960v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE124,0.9999999812103173,3.2720888863658046e-09,3.226018957447638e-09,1.0349148396273392e-09,9.914587839784705e-10,9.958779241172548e-10,1.043590379926103e-09,1.9213154243342486e-09,1.331767705004674e-09,1.4027762393853074e-09,1.7858839501159975e-09,1.783989833319758e-09
NODE125,0.9999999812586851,3.2620453054148236e-09,3.2161528011906884e-09,1.0327737284899061e-09,9.894071006666312e-10,9.938225980829938e-10,1.0414430260165957e-09,1.9163780819815795e-09,1.328751381230824e-09,1.3996151358697905e-09,1.7814077583029442e-09,1.7795178615638958e-09
GCA_009669555.1_ASM966955v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670585.1_ASM967058v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE126,0.999999981210349,3.2720811765666136e-09,3.226011411859999e-09,1.0349137270413873e-09,9.91457718014086e-10,9.958768590519194e-10,1.0435892705609306e-09,1.9213122493395386e-09,1.3317659928066259e-09,1.4027744539290764e-09,1.7858811417165288e-09,1.7839870272402297e-09
NODE127,0.9999999812586853,3.262045293615649e-09,3.216152789685881e-09,1.0327737273297135e-09,9.894070995558405e-10,9.93822596975944e-10,1.041443024867059e-09,1.916378077906381e-09,1.3287513792866743e-09,1.3996151338523147e-09,1.7814077547846106e-09,1.7795178580480629e-09
GCA_009667945.1_ASM966794v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009669955.1_ASM966995v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE128,0.999999981234517,3.267063224598956e-09,3.2210820903118854e-09,1.033843728615127e-09,9.90432409955273e-10,9.948497292157287e-10,1.04251614893923e-09,1.9188451610605636e-09,1.3302586862466577e-09,1.401194794178366e-09,1.7836444465236651e-09,1.7817524409166632e-09
GCA_009670485.1_ASM967048v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE129,0.9999999812345489,3.2670555266232587e-09,3.2210745562538446e-09,1.0338426171794617e-09,9.90431345093231e-10,9.948486652488708e-10,1.0425150407148039e-09,1.9188419901427428e-09,1.3302569759864844e-09,1.4011930107327215e-09,1.7836416416415163e-09,1.7817496383519624e-09
GCA_009667985.1_ASM966798v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE130,0.9999999812345488,3.267055526623254e-09,3.221074556253839e-09,1.0338426171794608e-09,9.904313450932319e-10,9.948486652488704e-10,1.042515040714802e-09,1.9188419901427403e-09,1.3302569759864813e-09,1.4011930107327199e-09,1.7836416416415165e-09,1.7817496383519597e-09
GCA_009670835.1_ASM967083v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE131,0.9999999812345172,3.2670632245989285e-09,3.2210820903118576e-09,1.0338437286151256e-09,9.904324099552721e-10,9.948497292157281e-10,1.042516148939228e-09,1.9188451610605566e-09,1.3302586862466569e-09,1.401194794178366e-09,1.7836444465236608e-09,1.7817524409166591e-09
GCA_009670605.1_ASM967060v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE132,0.999999981210349,3.272081176548439e-09,3.226011411842338e-09,1.0349137270401686e-09,9.914577180129202e-10,9.958768590507616e-10,1.0435892705597308e-09,1.9213122493342778e-09,1.3317659928044078e-09,1.4027744539267853e-09,1.7858811417120986e-09,1.7839870272358006e-09
