name,Armenia,Azerbaijan,Bolivia,Brazil,China,Democratic Republic of the Congo,England,Estonia,France,Georgia,Germany,Indonesia,Iran,Italy,Kazakhstan,Kyrgyzstan,Lithuania,Mongolia,Myanmar,Nepal,Norway,Peru,Poland,Russia,Spain,Switzerland,The Netherlands,Turkmenistan,Uganda,United States of America,Vietnam
GCA_000324225.1_ASM32422v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE68,3.2644828861223314e-08,2.6842855945045354e-08,2.931459623086957e-08,3.582680025786999e-08,0.9999965564534287,3.9017063154275486e-08,3.340293456062304e-08,2.5040229532140933e-08,2.6769628529771653e-08,2.6100567797667547e-08,4.486510232900371e-08,6.058167519465334e-08,2.549460105956489e-08,2.5872065478609633e-08,1.238136989331827e-07,6.744546343436601e-07,2.589687141154535e-08,6.444953049077311e-07,6.361087844470075e-08,7.120845736964478e-08,2.567040093783331e-08,8.20878936280359e-08,2.5294143563629528e-08,1.0156772988217802e-06,2.7981823887976116e-08,2.5579534852017877e-08,5.572616875980868e-08,2.5818775791432764e-08,3.897314368061929e-08,3.3716397064417425e-08,5.176819613599519e-08
GCA_009670935.1_ASM967093v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE69,3.273435795541846e-08,2.6903215570780585e-08,2.9393562162180284e-08,3.5932629593292216e-08,0.9999966129728841,3.9135500571891195e-08,3.3485801516050534e-08,2.5100678132490764e-08,2.683512861941196e-08,2.616542707959614e-08,4.499563550075948e-08,6.080800663844986e-08,2.5557888663045172e-08,2.593696515274641e-08,1.24406899459201e-07,6.3494073976716e-07,2.5959106098702058e-08,6.346931354176795e-07,6.3853268013469e-08,7.149324638517605e-08,2.573440038945177e-08,8.242534965131804e-08,2.5356293126382712e-08,1.0048234668972411e-06,2.8052571691752705e-08,2.5643085510034587e-08,5.592408970672483e-08,2.588356765980797e-08,3.9091494700670837e-08,3.3813340836036715e-08,5.1948263544940166e-08
NODE70,3.2607093607000316e-08,2.6801135924371618e-08,2.928281406880594e-08,3.578951498017475e-08,0.9999966438900593,3.897688635337518e-08,3.335421923035606e-08,2.500920712103668e-08,2.67372518840192e-08,2.6071225096458234e-08,4.480140892059906e-08,6.052428751121596e-08,2.54659127587542e-08,2.5842977878728663e-08,1.2360887299645307e-07,6.27689875294395e-07,2.5863884475410392e-08,6.278372929576276e-07,6.355104176751192e-08,7.114259237723895e-08,2.564149333622999e-08,8.201271983180975e-08,2.526449450558315e-08,9.929457673686359e-07,2.7949117716001905e-08,2.5550769775942482e-08,5.5666810351872545e-08,2.57895365425772e-08,3.893301812999567e-08,3.368089201637101e-08,5.171782595404162e-08
GCA_009670475.1_ASM967047v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE71,3.2481237930025696e-08,2.6700318171434194e-08,2.917325291364365e-08,3.564794561734386e-08,0.9999966733092583,3.881999160810934e-08,3.322420240986009e-08,2.4918756008409424e-08,2.6640456423606493e-08,2.5978031568778534e-08,4.460955007201168e-08,6.024380007533144e-08,2.5374921650340636e-08,2.5749998578725816e-08,1.2282310663435174e-07,6.210602201152573e-07,2.5769737986593977e-08,6.21287335251022e-07,6.325228140655066e-08,7.079603239256767e-08,2.554958224617504e-08,8.160495932997798e-08,2.5173695851947293e-08,9.815799710897179e-07,2.7846789948074154e-08,2.5459442347885903e-08,5.541251854688637e-08,2.569651954069704e-08,3.877625965199909e-08,3.3549869104840035e-08,5.148995719983584e-08
GCA_009670245.1_ASM967024v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670445.1_ASM967044v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE72,3.273397136153386e-08,2.6902783689992804e-08,2.9393237311543936e-08,3.593224914496437e-08,0.999996613896797,3.9135090824530844e-08,3.348531156854548e-08,2.5100359409064068e-08,2.6834796383928906e-08,2.6165126762045093e-08,4.4994988301408134e-08,6.080742413565863e-08,2.5557595035402675e-08,2.593666746654722e-08,1.244047627744888e-07,6.344547184422259e-07,2.5958766936583473e-08,6.345224644066393e-07,6.38526609675695e-08,7.149257907320996e-08,2.5734104510567493e-08,8.242458867227753e-08,2.535598918558239e-08,1.0045693693056707e-06,2.8052238316440116e-08,2.5642791127490217e-08,5.592348409358242e-08,2.5883268369803488e-08,3.9091085479281e-08,3.3812978364378565e-08,5.194775137132961e-08
NODE73,3.2607631554167264e-08,2.6801588955234926e-08,2.9283267569176836e-08,3.5790121260647305e-08,0.9999966436064676,3.897756607963429e-08,3.3354789966768855e-08,2.5009582623546506e-08,2.6737651998498967e-08,2.607160139367049e-08,4.480231053540411e-08,6.052563868522131e-08,2.546628006918061e-08,2.5843354912939167e-08,1.2361400757519777e-07,6.277551079027173e-07,2.5864279329927187e-08,6.279042059339635e-07,6.355249798747815e-08,7.114433284419964e-08,2.564186523610205e-08,8.201480297992967e-08,2.5264865550983257e-08,9.930735308442904e-07,2.7949537265143537e-08,2.555113852412846e-08,5.566803280925416e-08,2.5789917202319224e-08,3.8933697385401224e-08,3.368144718592157e-08,5.171888036653895e-08
GCA_009670135.1_ASM967013v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE74,3.260762866936304e-08,2.6801586146224328e-08,2.9283265213930248e-08,3.579011813841829e-08,0.9999966436096074,3.897756258052283e-08,3.3354786740086185e-08,2.50095805449222e-08,2.6737649811368345e-08,2.6071599412522186e-08,4.48023053525476e-08,6.052563154035145e-08,2.5466278134508277e-08,2.584335292746814e-08,1.2361397221094915e-07,6.277543247807009e-07,2.5864277114022263e-08,6.27903482613791e-07,6.355249024435188e-08,7.114432344294426e-08,2.564186327629759e-08,8.201479161991756e-08,2.5264863554845753e-08,9.93072032509057e-07,2.794953505552852e-08,2.5551136582615998e-08,5.566802618675576e-08,2.5789915175624815e-08,3.8933693888700736e-08,3.368144432251818e-08,5.171887487805785e-08
GCA_009670565.1_ASM967056v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE75,3.2733425761395943e-08,2.6902322215747813e-08,2.939277739281148e-08,3.593163528765907e-08,0.999996614200385,3.913440291547962e-08,3.348473118900531e-08,2.5099977653771722e-08,2.6834389748186246e-08,2.6164744564775114e-08,4.499407379749214e-08,6.080606103877042e-08,2.555722195649277e-08,2.5936284580297437e-08,1.2439958220218967e-07,6.343792184422657e-07,2.5958365430074637e-08,6.344519607217365e-07,6.38511922862947e-08,7.149082480468923e-08,2.5733726796477448e-08,8.242248970714757e-08,2.535561217254315e-08,1.004435733625717e-06,2.8051812198698354e-08,2.564241659608273e-08,5.592224932682715e-08,2.5882881845840543e-08,3.909039805126865e-08,3.381241599396068e-08,5.194668657565932e-08
NODE76,3.248177774735497e-08,2.6700773928419426e-08,2.9173708021837178e-08,3.564855338057504e-08,0.9999966730189221,3.882067278318882e-08,3.322477589336564e-08,2.4919133402366477e-08,2.664085847355059e-08,2.597840957174252e-08,4.4610454452160434e-08,6.024515101771605e-08,2.5375290631354795e-08,2.5750377281408036e-08,1.2282823160983207e-07,6.211297417272735e-07,2.5770134864456678e-08,6.213552945032572e-07,6.32537370768921e-08,7.079777133843269e-08,2.5549955819327535e-08,8.16070400841386e-08,2.5174068656394527e-08,9.817091194787619e-07,2.7847211345810808e-08,2.5459812768467787e-08,5.541374167757341e-08,2.5696901863114066e-08,3.8776940352115015e-08,3.3550425808720164e-08,5.1491012237451166e-08
GCA_009670385.1_ASM967038v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670875.1_ASM967087v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE77,3.273450255855496e-08,2.6903229782258564e-08,2.9393685305569605e-08,3.593284829390751e-08,0.9999966136195768,3.913576261362408e-08,3.348587464826944e-08,2.5100729893938426e-08,2.68351912408973e-08,2.616549833617768e-08,4.499587792663297e-08,6.080875987510404e-08,2.5557957732304517e-08,2.5937039776590632e-08,1.2440982262693443e-07,6.345183677637116e-07,2.595915642910038e-08,6.345879152634939e-07,6.385410052949705e-08,7.149429950651605e-08,2.5734471740877966e-08,8.242664774437628e-08,2.5356355446696595e-08,1.0046941066327841e-06,2.8052652639426225e-08,2.564315524689136e-08,5.59246919828373e-08,2.5883644189437394e-08,3.9091756803777475e-08,3.381352694856103e-08,5.194879373846238e-08
NODE78,3.2607092209432256e-08,2.6801133899331904e-08,2.9282812843162455e-08,3.5789513901385396e-08,0.9999966438970413,3.897688532472552e-08,3.3354217071459996e-08,2.5009205670750067e-08,2.6737250397378215e-08,2.6071223770647176e-08,4.480140690971786e-08,6.052428816698135e-08,2.5465911460014037e-08,2.584297658505945e-08,1.2360888360663005e-07,6.276854697511519e-07,2.5863882930776062e-08,6.278362006201397e-07,6.355104274028218e-08,7.114259431193951e-08,2.5641492037177767e-08,8.201272265976332e-08,2.5264493146804427e-08,9.929442942887864e-07,2.7949116261890284e-08,2.5550768475969836e-08,5.566681021270194e-08,2.578953527111356e-08,3.8933017104701674e-08,3.368089087956185e-08,5.171782575717426e-08
GCA_009670155.1_ASM967015v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE79,3.2481237904432146e-08,2.6700318142004372e-08,2.9173252891614674e-08,3.564794559310152e-08,0.9999966733093323,3.881999158260786e-08,3.322420237615376e-08,2.491875598610949e-08,2.6640456400389803e-08,2.597803154761256e-08,4.46095500320992e-08,6.024380004975854e-08,2.5374921629638545e-08,2.5749998557844863e-08,1.2282310662223747e-07,6.210601746308965e-07,2.5769737962963863e-08,6.21287324017774e-07,6.325228138148662e-08,7.079603236990265e-08,2.554958222536271e-08,8.160495930771976e-08,2.5173695830600445e-08,9.815799545029368e-07,2.78467899246092e-08,2.5459442327137877e-08,5.5412518516949164e-08,2.5696519519960483e-08,3.877625962653979e-08,3.354986908125759e-08,5.1489957173263795e-08
GCA_009670015.1_ASM967001v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670515.1_ASM967051v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE80,3.2733967126069995e-08,2.6902778909876302e-08,2.9393233769358357e-08,3.5932244990089856e-08,0.9999966139068881,3.9135086346839677e-08,3.34853062401906e-08,2.5100355918515762e-08,2.683479274998649e-08,2.6165123490556858e-08,4.499498118739583e-08,6.080741772578978e-08,2.5557591836673465e-08,2.593666422262606e-08,1.2440473838334926e-07,6.344495362852333e-07,2.5958763217072067e-08,6.345206557766837e-07,6.385265428112765e-08,7.149257170315395e-08,2.5734101286691847e-08,8.242458025347077e-08,2.535598586686928e-08,1.0045664138872157e-06,2.8052234691625973e-08,2.5642787920772322e-08,5.592347741214516e-08,2.588326510727533e-08,3.9091081007298054e-08,3.3812974407853827e-08,5.1947745752339645e-08
NODE81,3.2607631487921e-08,2.6801588879574846e-08,2.928326751485342e-08,3.5790121195267055e-08,0.9999966436066094,3.897756600851313e-08,3.335478988511447e-08,2.5009582570114113e-08,2.6737651942997282e-08,2.6071601344343734e-08,4.480231041982518e-08,6.05256385718631e-08,2.5466280020953065e-08,2.5843354863895622e-08,1.2361400703571084e-07,6.277550458307729e-07,2.5864279272711494e-08,6.279041795497108e-07,6.355249786751067e-08,7.114433270666588e-08,2.5641865187429094e-08,8.201480281893688e-08,2.5264865500601165e-08,9.930734799180987e-07,2.794953721061038e-08,2.555113847578027e-08,5.5668032693623114e-08,2.5789917152703518e-08,3.8933697314360604e-08,3.368144712418116e-08,5.171888027158006e-08
GCA_009669975.1_ASM966997v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE82,3.2607625749977814e-08,2.680158329821336e-08,2.928326283292557e-08,3.579011497950398e-08,0.9999966436127727,3.897755903932289e-08,3.335478347618302e-08,2.500957844253627e-08,2.6737647599691383e-08,2.607159741088785e-08,4.480230009753237e-08,6.052562429047042e-08,2.5466276179825753e-08,2.5843350921221133e-08,1.2361393607121876e-07,6.277535636865366e-07,2.5864274872053553e-08,6.27902748125408e-07,6.355248238504759e-08,7.114431389318682e-08,2.5641861296096087e-08,8.201478007527106e-08,2.5264861537103622e-08,9.930704997322332e-07,2.7949532823429972e-08,2.5551134621028842e-08,5.56680194669069e-08,2.578991312695863e-08,3.8933690349926036e-08,3.36814414262006e-08,5.17188693145859e-08
GCA_009669775.1_ASM966977v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE83,3.273287601077933e-08,2.6901857425409426e-08,2.9392314173114622e-08,3.5931016469090285e-08,0.999996614503089,3.913370925222577e-08,3.34841467913115e-08,2.5099593382309428e-08,2.683398042245891e-08,2.6164359905546943e-08,4.499315129868789e-08,6.080468322493705e-08,2.5556846477644512e-08,2.5935899189530073e-08,1.2439432072992695e-07,6.34306685318602e-07,2.595796124121138e-08,6.343811262319266e-07,6.384970737275898e-08,7.148905001405709e-08,2.5733346633732473e-08,8.242036541108446e-08,2.535523270493672e-08,1.0043005984420605e-06,2.8051383304357007e-08,2.5642039652720037e-08,5.592100173124022e-08,2.588249271967585e-08,3.908970487017462e-08,3.3811849231866673e-08,5.194561123050214e-08
NODE84,3.248177483958559e-08,2.6700771091509077e-08,2.9173705650035268e-08,3.564855023449551e-08,0.9999966730220529,3.882066925660653e-08,3.322477264262779e-08,2.491913130787414e-08,2.6640856270182712e-08,2.5978407577537563e-08,4.461044922021679e-08,6.024514380189985e-08,2.5375288683924805e-08,2.5750375282650917e-08,1.2282819570094775e-07,6.211289891411938e-07,2.5770132630956776e-08,6.213545677896556e-07,6.325372925501348e-08,7.079776183569429e-08,2.5549953846494193e-08,8.16070285974398e-08,2.5174066646181122e-08,9.817076044224434e-07,2.7847209122189388e-08,2.5459810814160995e-08,5.541373498892276e-08,2.569689982210894e-08,3.8776936827951416e-08,3.3550422923994706e-08,5.149100669892268e-08
GCA_009667895.1_ASM966789v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670075.1_ASM967007v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE85,3.2607083612466335e-08,2.6801125538504395e-08,2.9282805828176074e-08,3.5789504587852716e-08,0.9999966439062709,3.897687488216618e-08,3.335420746976139e-08,2.5009199486956597e-08,2.6737243890280667e-08,2.6071217877331023e-08,4.480139144483977e-08,6.052426676666551e-08,2.5465905705035336e-08,2.584297067791843e-08,1.236087772914482e-07,6.276832504201324e-07,2.586387633795698e-08,6.27834057194551e-07,6.355101954014009e-08,7.114256612026612e-08,2.5641486206973378e-08,8.201268857875775e-08,2.5264487208631263e-08,9.929398324464496e-07,2.7949109688705866e-08,2.5550762700573657e-08,5.566679039382796e-08,2.5789529239552442e-08,3.893300666926672e-08,3.368088234195933e-08,5.1717809338604394e-08
GCA_009670905.1_ASM967090v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE86,3.248123784451507e-08,2.6700318073896997e-08,2.9173252844034626e-08,3.564794553243442e-08,0.9999966733094303,3.8819991515310394e-08,3.322420230556307e-08,2.491875594026505e-08,2.664045635284776e-08,2.5978031506151843e-08,4.460954992051295e-08,6.02437999198905e-08,2.5374921589113438e-08,2.574999851637757e-08,1.2282310584097362e-07,6.210601516145522e-07,2.576973791350306e-08,6.21287302033201e-07,6.325228124104717e-08,7.079603219979704e-08,2.5549582184342212e-08,8.16049591021909e-08,2.5173695787848343e-08,9.815799045340966e-07,2.7846789878874107e-08,2.5459442286502534e-08,5.5412518390283586e-08,2.5696519477426498e-08,3.8776259559298604e-08,3.3549869025001786e-08,5.1489957072198504e-08
GCA_009669715.1_ASM966971v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670895.1_ASM967089v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE87,3.260763150790924e-08,2.680158890228499e-08,2.9283267530725097e-08,3.579012121551139e-08,0.9999966436065765,3.89775660309724e-08,3.3354789908661555e-08,2.5009582585401463e-08,2.6737651958851307e-08,2.6071601358170342e-08,4.4802310457064914e-08,6.052563861524419e-08,2.546628003446759e-08,2.5843354877724838e-08,1.236140072970731e-07,6.277550535563349e-07,2.5864279289204685e-08,6.27904186928342e-07,6.35524979144274e-08,7.114433276350619e-08,2.5641865201109036e-08,8.201480288762236e-08,2.526486551485792e-08,9.930734967001605e-07,2.7949537225864343e-08,2.5551138489331677e-08,5.566803273592413e-08,2.5789917166888805e-08,3.893369733680111e-08,3.3681447142951496e-08,5.171888030532881e-08
GCA_009670115.1_ASM967011v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE88,3.260762860922669e-08,2.680158607783315e-08,2.9283265166172353e-08,3.579011807753025e-08,0.9999966436097079,3.8977562512977724e-08,3.335478666919584e-08,2.5009580498887555e-08,2.6737649763633297e-08,2.6071599370894338e-08,4.480230524054714e-08,6.052563140987237e-08,2.5466278093819702e-08,2.5843352885835584e-08,1.2361397142418638e-07,6.277543008367767e-07,2.586427706435747e-08,6.279034600930617e-07,6.355249010322639e-08,7.1144323271927e-08,2.5641863235112257e-08,8.201479141321267e-08,2.5264863511919308e-08,9.930719812841175e-07,2.794953500960548e-08,2.5551136541817058e-08,5.5668026059566435e-08,2.578991513294245e-08,3.8933693821212095e-08,3.368144426605768e-08,5.171887477657067e-08
GCA_009670055.1_ASM967005v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE89,3.2733417346969454e-08,2.690231408970176e-08,2.9392770527063462e-08,3.5931626141339174e-08,0.9999966142096579,3.913439264962667e-08,3.348472180964455e-08,2.509997162646176e-08,2.6834383402756633e-08,2.6164738812354666e-08,4.499405863385736e-08,6.080603983886417e-08,2.555721633929063e-08,2.5936278812810372e-08,1.2439947643825403e-07,6.343769876516404e-07,2.5958359006050653e-08,6.34449806476431e-07,6.385116928777551e-08,7.149079681360918e-08,2.573372110515329e-08,8.242245583638348e-08,2.5355606379857685e-08,1.0044312449318336e-06,2.8051805776030952e-08,2.5642410958814718e-08,5.59222297479419e-08,2.5882875961594253e-08,3.909038779226611e-08,3.381240761816003e-08,5.1946670352348576e-08
NODE90,3.2607086471669056e-08,2.6801128318078594e-08,2.9282808161387517e-08,3.578950768582742e-08,0.9999966439032058,3.8976878355761395e-08,3.335421066272072e-08,2.5009201543277867e-08,2.6737246054191072e-08,2.607121983730998e-08,4.48013965877528e-08,6.052427388590999e-08,2.5465907619002372e-08,2.5842972642504957e-08,1.2360881264295578e-07,6.27683987488671e-07,2.5863878530228318e-08,6.278347690851253e-07,6.355102725814351e-08,7.11425754987786e-08,2.564148814596211e-08,8.201269991641328e-08,2.5264489183418692e-08,9.929413138055985e-07,2.7949111874849317e-08,2.5550764621334853e-08,5.5666796986344356e-08,2.5789531245507345e-08,3.8933010140493105e-08,3.368088518177042e-08,5.1717814800479064e-08
GCA_009669935.1_ASM966993v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE91,3.2481237864427686e-08,2.670031809652372e-08,2.917325285984809e-08,3.564794555259998e-08,0.9999966733093978,3.8819991537680726e-08,3.322420232902022e-08,2.4918755955498326e-08,2.6640456368645655e-08,2.597803151993009e-08,4.460954995759591e-08,6.024379996307251e-08,2.5374921602580733e-08,2.5749998530158095e-08,1.2282310610068284e-07,6.210601592585795e-07,2.576973792993759e-08,6.212873093348764e-07,6.325228128774534e-08,7.079603225636257e-08,2.5549582197974195e-08,8.16049591705375e-08,2.5173695802055008e-08,9.815799211241028e-07,2.7846789894073382e-08,2.5459442300006505e-08,5.541251843239357e-08,2.5696519491561698e-08,3.877625958165024e-08,3.354986904370034e-08,5.1489957105800254e-08
GCA_009669625.1_ASM966962v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670045.1_ASM967004v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE92,3.2607622885486696e-08,2.6801580512078595e-08,2.928326049551971e-08,3.579011187656899e-08,0.9999966436158392,3.897755556037547e-08,3.335478027679148e-08,2.5009576381907344e-08,2.673764543134031e-08,2.6071595447083498e-08,4.4802294945145125e-08,6.052561716361411e-08,2.5466274262115728e-08,2.5843348952823187e-08,1.2361390068489815e-07,6.277528262701695e-07,2.5864272675119557e-08,6.2790203590255e-07,6.355247465912181e-08,7.114430450599078e-08,2.5641859353327274e-08,8.201476872777014e-08,2.5264859558339224e-08,9.930690176007008e-07,2.7949530633132105e-08,2.5551132696517172e-08,5.566801286588913e-08,2.578991111705343e-08,3.893368687335425e-08,3.368143858167378e-08,5.171886384600092e-08
GCA_009670665.1_ASM967066v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE93,3.260654740504254e-08,2.680067359786877e-08,2.9282353662108943e-08,3.578890059285026e-08,0.999996644193583,3.8976197887465745e-08,3.3353638103848455e-08,2.5008824818995663e-08,2.673684469000697e-08,2.607084242243998e-08,4.48004934389266e-08,6.052292377758841e-08,2.546553921333304e-08,2.5842594521488286e-08,1.2360369043561842e-07,6.276144234974586e-07,2.5863482376979798e-08,6.277668018065165e-07,6.354957243860926e-08,7.11408374391054e-08,2.564111515240031e-08,8.201062013391892e-08,2.5264116993095518e-08,9.928121526485304e-07,2.7948691097476428e-08,2.555039477722369e-08,5.566557483197701e-08,2.5789149529863572e-08,3.893233014604057e-08,3.3680329129038386e-08,5.1716760550531554e-08
GCA_009669635.1_ASM966963v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE94,3.2481235033884736e-08,2.6700315347146615e-08,2.9173250549366163e-08,3.564794248491646e-08,0.9999966733123976,3.881998809814592e-08,3.3224199169170314e-08,2.4918753919963355e-08,2.664045422642833e-08,2.597802957907059e-08,4.460954486970989e-08,6.024379291679373e-08,2.537491970729042e-08,2.5749996584762613e-08,1.2282307121924895e-07,6.210594374637704e-07,2.57697357600403e-08,6.21286612028472e-07,6.325227364938739e-08,7.079602297645551e-08,2.554958027792263e-08,8.160494795346583e-08,2.5173693846836723e-08,9.81578472968833e-07,2.784678772933031e-08,2.5459440397982475e-08,5.5412511908498854e-08,2.569651750526331e-08,3.8776256144462586e-08,3.3549866231606816e-08,5.148995169874934e-08
GCA_009669675.1_ASM966967v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009669825.1_ASM966982v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
