Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon
GCA_000324325.1_ASM32432v1_genomic	NA	NA	2.345e-07	grey	0.0010563724946466646	204	CMCC71001	1961	-60	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403051	KEEP: Assembly Modern Cui 2013 Keller 2019	3	1.4283254639955235e-08	1.5772006111977663	2.1490217385643667e-07	1960-12-20	1960.9684435028694	[1961.0, 1961.0]	[60.0, 60.0]	11.02502384017771	5961.8023408581685	204.0	1961.0	5.63724946466646e-05	False	3	0.9999999999999999	-9.99866855976916e-13	3.ANT	1.0	-1.000088900581841e-12	3.ANT1	1.0	-1.000088900581841e-12	China	1.0	-1.000088900581841e-12	35.000074	104.999927	Gansu	1.0	-1.000088900581841e-12	38.0000001	101.9999999
NODE215	100.0	97.8	2.345e-07	red	0.001056372472839671	205.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2123819466469687e-08	1.338749182492156	2.1488036686254446e-07	1966-01-18	1966.0489020523078	[1962.5422191030445, 1975.289671232176]	[58.457780896955455, 45.71032876782397]	16.1054823896161	5966.882799407607	205.5	1966.0489020523078	5.6372472839670706e-05	False	3	0.9999999966361576	7.353343711924943e-08	3.ANT	0.9999999913368843	1.8893382207831485e-07	3.ANT1	0.9999999608942605	8.439064069834165e-07	China	0.9999961240961713	6.0262265114586195e-05	35.000074	104.999927	Gansu	0.9999915836659812	0.000122412735851083	38.0000001	101.9999999
GCA_000323525.1_ASM32352v1_genomic	NA	NA	2.34e-08	grey	0.001056372472839671	205	71021	1989	-32	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403010	KEEP: Assembly Modern Cui 2013 Keller 2019	3	9.056079828112778e-10	0.1	1.0105641914839366e-22	1988-12-25	1988.9831092631148	[1989.0, 1989.0]	[32.0, 32.0]	22.934207210807017	5989.817006618414	205.0	1989.0	5.6372472839670706e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT1	1.0	-1.000088900581841e-12	China	0.9999999999999999	-9.99866855976916e-13	35.000074	104.999927	Gansu	1.0	-1.000088900581841e-12	38.0000001	101.9999999
GCA_000323765.1_ASM32376v1_genomic	NA	NA	2.345e-07	grey	0.0010565873724448242	206	C1976001	1976	-45	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403023	KEEP: Assembly Modern Cui 2013 Keller 2019	3	1.4728316809895987e-08	1.626345735621156	2.1489960515321928e-07	1975-12-23	1975.9763001601436	[1976.0, 1976.0]	[45.0, 45.0]	9.92739810783587	5976.810197515443	206.0	1976.0	5.658737244482392e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT1	1.0	-1.000088900581841e-12	China	0.9999999999999999	-9.99866855976916e-13	35.000074	104.999927	Gansu	1.0	-1.000088900581841e-12	38.0000001	101.9999999
NODE216	100.0	98.1	4.0113e-06	red	0.001057233732390981	208.15625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8179944900018448e-08	2.0074850536964646	3.6554124858132135e-06	1921-10-25	1921.8145058622881	[1890.3354980620948, 1964.5746886150632]	[130.66450193790524, 56.42531138493678]	163.76586247466958	5922.648403217587	208.15625	1921.8145058622881	5.7233732390980943e-05	False	3	0.9999993818008057	1.0020992465721184e-05	3.ANT	0.9999992075714084	1.2733904880644808e-05	3.ANT2	0.999198549769581	0.007434487049632065	Mongolia	0.9940721904709572	0.037060982863915605	46.8250388	103.8499736	Govi-Altai	0.3641310409969647	2.426907807714265	45.3463139	95.9325806
GCA_013391965.1_ASM1339196v1_genomic	NA	NA	2.34e-08	grey	0.001057233732390981	207	3243	2016	-5	Mongolia	NA	46.825038799999994	103.8499736	46.825038799999994	103.8499736	Antiqua	3.ANT	3.ANT2	SAMN13880442	KEEP: Assembly Modern Ambiguous Province	3	9.056079828112778e-10	0.1	1.0197757715057013e-22	2015-12-30	2015.9972512462084	[2016.0, 2016.0]	[5.0, 5.0]	94.18274538392029	6016.831148601507	207.0	2016.0	5.7233732390980943e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Govi-Altai	0.29998782486066305	3.074625269058878	45.3463139	95.9325806
NODE217	100.0	98.3	7.034e-07	red	0.0010578784155219842	209.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2027572736027224e-08	2.432351873450481	6.446831310030599e-07	1940-06-10	1940.4418038622325	[1924.7236548034746, 1929.4448960778377]	[96.27634519652543, 91.55510392216229]	18.627297999944403	5941.275701217532	209.3125	1940.4418038622325	5.7878415521984005e-05	False	3	0.9999999960109637	8.635351522192116e-08	3.ANT	0.9999999904366998	2.071153302865864e-07	3.ANT2	0.9999988970626114	1.7624781355880827e-05	Mongolia	0.999962925068989	0.0004215754956676857	46.8250388	103.8499736	Govi-Altai	0.6320742627421123	1.8329367347693515	45.3463139	95.9325806
GCA_013391945.1_ASM1339194v1_genomic	NA	NA	2.34e-08	grey	0.0010578784155219842	208	3256	2017	-4	Mongolia	NA	46.825038799999994	103.8499736	46.825038799999994	103.8499736	Antiqua	3.ANT	3.ANT2	SAMN13880443	KEEP: Assembly Modern Ambiguous Province	3	9.056079828112778e-10	0.1	1.024128293766948e-22	2016-12-31	2016.99777502336	[2017.0, 2017.0]	[4.0, 4.0]	76.55597116112745	6017.831672378659	208.0	2017.0	5.7878415521984005e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Govi-Altai	0.5193656416738055	2.6071213197540617	45.3463139	95.9325806
NODE218	100.0	97.3	7.034e-07	red	0.001058523113937854	210.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5463931580892452e-08	2.8118051148185335	6.446984158698447e-07	1956-03-30	1956.243330723271	[1940.2870169800165, 1944.8382829021275]	[80.71298301998354, 76.1617170978725]	15.801526861038383	5957.0772280785695	210.625	1956.243330723271	5.852311393785385e-05	False	3	0.9999999966298486	7.366485449581817e-08	3.ANT	0.9999999913199212	1.8928605249348165e-07	3.ANT2	0.9999999605046308	8.519257216335178e-07	Mongolia	0.9999991360242116	1.425102005526616e-05	46.8250388	103.8499736	Govi-Altai	0.9515853686457708	0.2473462913618359	45.3463139	95.9325806
NODE219	100.0	100.0	2.8137e-06	red	0.0010611025852721669	209.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.688498493361877e-08	5.177183265111441	2.579471334312828e-06	1994-01-19	1994.049741194259	[1978.9027654649046, 1998.0]	[42.09723453509537, 23.0]	37.80641047098811	5994.883638549558	209.5	1994.049741194259	6.110258527216668e-05	False	3	0.9999999966367898	7.352040171663209e-08	3.ANT	0.9999999913378979	1.8891324190349594e-07	3.ANT2	0.9999999620063764	8.221511229760381e-07	Mongolia	0.9999993660746048	1.0901835039861554e-05	46.8250388	103.8499736	Govi-Altai	0.9525726876756845	0.2128054023942269	45.3463139	95.9325806
GCA_000325205.1_ASM32520v1_genomic	NA	NA	2.345e-07	grey	0.0010613174745315067	209	MGJZ11	2000	-21	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Antiqua	3.ANT	3.ANT2	SAMN02403094	KEEP: Assembly Modern Cui 2013 Keller 2019	3	1.5395899699742592e-08	1.7000622777141516	2.1488925933992536e-07	1999-12-27	1999.9888708117826	[2000.0, 2000.0]	[21.0, 21.0]	5.939129617523577	6000.822768167081	209.0	2000.0	6.13174745315066e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	0.9999999999999999	-9.99866855976916e-13	48.5470083	89.8549358
GCA_000325305.1_ASM32530v1_genomic	NA	NA	2.34e-08	grey	0.0010611025852721669	210	MGJZ9	1998	-23	Mongolia	Govi-Altai	46.825038799999994	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403099	KEEP: Assembly Modern Cui 2013 Keller 2019	3	7.467504691733664e-09	0.824584680509584	1.0361252975987003e-22	1997-12-27	1997.9878232574792	[1998.0, 1998.0]	[23.0, 23.0]	3.938082063220236	5998.821720612778	210.0	1998.0	6.110258527216668e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Govi-Altai	1.0	-1.000088900581841e-12	45.3463139	95.9325806
NODE220	100.0	85.8	2.345e-07	black	0.0010587380004434318	211.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4659602169372006e-08	1.6187580550984346	2.148865055778805e-07	1966-12-04	1966.9241136500007	[1948.4179234223875, 1975.8391782277447]	[72.5820765776125, 45.160821772255304]	10.680782926729762	5967.7580110052995	211.75	1966.9241136500007	5.873800044343173e-05	False	3	0.999999996633639	7.358603682742888e-08	3.ANT	0.9999999913294262	1.8908916377045793e-07	3.ANT2	0.99999996196582	8.229871565143461e-07	Mongolia	0.9999993631301585	1.0946931746101323e-05	46.8250388	103.8499736	Govi-Altai	0.9667680548372535	0.190851550854866	45.3463139	95.9325806
GCA_000325245.1_ASM32524v1_genomic	NA	NA	2.345e-07	grey	0.0010589529023490628	211	MGJZ3	1980	-41	Mongolia	Govi-Altai	46.825038799999994	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403096	KEEP: Assembly Modern Cui 2013 Keller 2019	3	1.2403541835393385e-08	1.369636980991387	2.1490190563112004e-07	1979-12-24	1979.97839526875	[1980.0, 1980.0]	[41.0, 41.0]	13.054281618749428	5980.8122926240485	211.0	1980.0	5.895290234906285e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	0.9999999999999999	-9.99866855976916e-13	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Govi-Altai	1.0	-1.000088900581841e-12	45.3463139	95.9325806
NODE221	100.0	98.9	4.69e-07	red	0.0010591677898489028	212.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.677798594829141e-08	1.8526764634083204	4.297894054709509e-07	1986-10-28	1986.8243980601237	[1983.8096670685636, 1996.0960822619688]	[37.19033293143639, 24.90391773803117]	19.90028441012305	5987.658295415423	212.5	1986.8243980601237	5.916778984890268e-05	False	3	0.9999999966367935	7.352032601458615e-08	3.ANT	0.9999999913379076	1.889130433557157e-07	3.ANT2	0.9999999620083194	8.22112400147399e-07	Mongolia	0.999999367462403	1.0881319594233019e-05	46.8250388	103.8499736	Dornogovi	0.99696872287946	0.02303916458807641	44.4179637	109.7783753
GCA_000325265.1_ASM32526v1_genomic	NA	NA	2.34e-08	grey	0.0010591677898489028	212	MGJZ6	1997	-24	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Antiqua	3.ANT	3.ANT2	SAMN02403097	KEEP: Assembly Modern Cui 2013 Keller 2019	3	3.1949470147505857e-09	0.3527958095988195	1.0166481202227045e-22	1996-12-27	1996.9872994803277	[1997.0, 1997.0]	[24.0, 24.0]	10.16290142020398	5997.821196835626	212.0	1997.0	5.916778984890268e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Dornogovi	1.0	-1.000088900581841e-12	44.4179637	109.7783753
GCA_000325285.1_ASM32528v1_genomic	NA	NA	2.345e-07	grey	0.001059382670786743	213	MGJZ7	1997	-24	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Antiqua	3.ANT	3.ANT2	SAMN02403098	KEEP: Assembly Modern Cui 2013 Keller 2019	3	1.4839020659881366e-08	1.6385699929252624	2.148809378400658e-07	1996-12-27	1996.9872994803277	[1997.0, 1997.0]	[24.0, 24.0]	10.16290142020398	5997.821196835626	213.0	1997.0	5.938267078674274e-05	False	3	1.0	-1.000088900581841e-12	3.ANT	1.0	-1.000088900581841e-12	3.ANT2	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Dornogovi	1.0	-1.000088900581841e-12	44.4179637	109.7783753
NODE222	100.0	98.8	2.8137e-06	red	0.001054223097446077	216.44140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.225174122343993e-09	0.9082488536387009	2.579525837757835e-06	1666-12-21	1666.9702567918762	[1436.601656160017, 1908.5519558485964]	[584.398343839983, 112.44804415140356]	333.76239946969145	5667.804154147176	216.44140625	1666.9702567918762	5.4223097446076855e-05	False	4	0.9993833641671765	0.005790498120616267	4.ANT	0.9993029155354898	0.006508806984521734	4.ANT1	0.9993626641900023	0.006698114099965884	Russia	0.9458641150030523	0.24380482038438492	64.6863136	97.7453061	Tuva Republic	0.6491212705772522	1.0751113223322588	51.4017149	93.8582593
NODE223	100.0	100.0	2.8137e-06	red	0.0010568025588190454	214.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3036600644004266e-09	0.8064924562311921	2.579461372968387e-06	1983-12-24	1983.9806008004114	[1977.166747087501, 1984.0]	[43.83325291249889, 37.0]	317.0103440085352	5984.814498155711	214.5	1983.9806008004114	5.680255881904524e-05	False	4	0.9999993764356552	1.0101764210235348e-05	4.ANT	0.9999992011225569	1.2830655136402673e-05	4.ANT1	0.9999992092794701	1.3711049590599657e-05	Russia	0.9995627240412233	0.004044784132205969	64.6863136	97.7453061	Tuva Republic	0.9988048335572224	0.01087301457066479	51.4017149	93.8582593
GCA_003074315.1_ASM307431v1_genomic	NA	NA	2.34e-08	grey	0.0010568025588190454	214	I-3223	1987	-34	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN05225379	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4	7.8186621836058e-09	0.8633605635116351	1.0159293036984437e-22	1986-12-25	1986.9820617088114	[1987.0, 1987.0]	[34.0, 34.0]	3.0014609084000767	5987.815959064111	214.0	1987.0	5.680255881904524e-05	False	4	0.9999999999999999	-9.99866855976916e-13	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	0.9999999999999999	-9.99866855976916e-13	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Tuva Republic	1.0	-1.000088900581841e-12	51.4017149	93.8582593
GCA_009295945.1_ASM929594v1_genomic	NA	NA	2.34e-08	grey	0.0010568025588190454	215	I-3113	1984	-37	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN12991206	KEEP: Assembly Modern	4	9.056079826151486e-09	0.9999999997834281	1.0145644216826131e-22	1983-12-24	1983.9804903773565	[1984.0, 1984.0]	[37.0, 37.0]	-0.00011042305482078518	5984.814387732656	215.0	1984.0	5.680255881904524e-05	False	4	0.9999999999999999	-9.99866855976916e-13	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	0.9999999999999999	-9.99866855976916e-13	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Tuva Republic	1.0	-1.000088900581841e-12	51.4017149	93.8582593
NODE224	100.0	97.2	2.3448e-06	red	0.0010561575163853794	218.3828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2671110701331227e-08	1.3991827525632352	1.934418939302319e-06	1812-02-04	1812.094672110378	[1661.496400273275, 1963.6712723551434]	[359.50359972672504, 57.3287276448566]	145.12441531850186	5812.928569465677	218.3828125	1812.094672110378	5.615751638537918e-05	False	4	0.9999993758015426	1.0111345733163627e-05	4.ANT	0.9999992002099399	1.284430891792841e-05	4.ANT1	0.9999992083486156	1.3726180109865861e-05	Russia	0.9464139086322447	0.24566753801864516	64.6863136	97.7453061	Bayan-Ölgii	0.5346238670948603	0.7109028925017736	48.5470083	89.8549358
GCA_000325225.1_ASM32522v1_genomic	NA	NA	4.939e-07	grey	0.0010568022256902763	216	MGJZ12	2002	-19	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT1	SAMN02403095	KEEP: Assembly Modern Cui 2013 Keller 2019	4	2.9591755269904384e-09	0.3267612016630279	6.447093048967887e-07	2001-12-28	2001.9899183660857	[2002.0, 2002.0]	[19.0, 19.0]	189.89524625570766	6002.8238157213855	216.0	2002.0	5.6802225690275966e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	0.9999999999999999	-9.99866855976916e-13	48.5470083	89.8549358
NODE225	100.0	81.0	1.4069e-06	black	0.0010574470036375631	220.765625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.015990056092339e-08	2.2261178063317235	1.2894872521837261e-06	1871-09-10	1871.6928916410927	[1806.8511371819961, 1956.3289819495242]	[214.14886281800386, 64.67101805047582]	59.59821953071469	5872.5267889963925	220.765625	1871.6928916410927	5.74470036375629e-05	False	4	0.9999999959829792	8.693047263736475e-08	4.ANT	0.9999999903607628	2.0868551110456883e-07	4.ANT1	0.9999999602966716	8.576551034966944e-07	Russia	0.9799560423201159	0.10118996053014374	64.6863136	97.7453061	Bayan-Ölgii	0.5297277572540918	0.7139462423720966	48.5470083	89.8549358
NODE226	100.0	98.5	1.6671e-06	red	0.0010587365163437403	218.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4024089097513483e-08	2.652813309235143	1.2895127061771936e-06	1914-03-31	1914.2446681936906	[1867.5652377272236, 1972.5789004684136]	[153.43476227277642, 48.42109953158638]	42.55177655259786	5915.078565548991	218.375	1914.2446681936906	5.873651634374009e-05	False	4	0.999999999996824	8.790985534200903e-11	4.ANT	0.9999999999914903	2.3670096592221165e-10	4.ANT1	0.999999999959903	1.1160958807082254e-09	Russia	0.9999995993496209	6.700773796599418e-06	64.6863136	97.7453061	Tuva Republic	0.9980064595451754	0.015421434962352215	51.4017149	93.8582593
GCA_009363195.1_ASM936319v1_genomic	NA	NA	2.34e-08	grey	0.0010587365163437403	217	I-2638	1977	-44	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN12991207	KEEP: Assembly Modern	4	9.056079828112778e-10	0.1	1.0310283463133108e-22	1976-12-23	1976.9768239372952	[1977.0, 1977.0]	[44.0, 44.0]	62.73215574360461	5977.810721292595	217.0	1977.0	5.873651634374009e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	0.9999999999999999	-9.99866855976916e-13	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Tuva Republic	1.0	-1.000088900581841e-12	51.4017149	93.8582593
GCA_003086015.1_ASM308601v1_genomic	NA	NA	4.69e-07	grey	0.0010591663736286513	218	M-1944	2012	-9	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN05162583	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4	3.6172426683817422e-09	0.3994269857419697	4.298572849108536e-07	2011-12-30	2011.995156137602	[2012.0, 2012.0]	[9.0, 9.0]	97.75048794391137	6012.829053492902	218.0	2012.0	5.916637362865094e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	0.9999999999999999	-9.99866855976916e-13	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Tuva Republic	1.0	-1.000088900581841e-12	51.4017149	93.8582593
NODE228	100.0	100.0	6.5349e-06	red	0.0010645423622907175	219.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8415844817775613e-08	5.346225490137395	5.805845946977139e-06	2001-12-28	2001.9900287891405	[1996.3796846417613, 2002.0]	[24.620315358238713, 19.0]	87.74536059544994	6002.8239261444405	219.75	2001.9900287891405	6.454236229071724e-05	False	4	0.9999999966177421	7.391845094346772e-08	4.ANT	0.9999999912744297	1.9023780255209622e-07	4.ANT1	0.9999999612286286	8.387566361308304e-07	Russia	0.9999965921333893	5.1852963157998484e-05	64.6863136	97.7453061	Tuva Republic	0.8198492874057652	1.3182210006887813	51.4017149	93.8582593
GCA_015337085.1_ASM1533708v1_genomic	NA	NA	2.34e-08	grey	0.0010645423622907175	221	C-792	2003	-18	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619714	KEEP: Assembly Modern No Province	4	7.4405897427641005e-09	0.8216126496220016	1.0424215783606411e-22	2002-12-28	2002.9904421432373	[2003.0, 2003.0]	[18.0, 18.0]	0.5852728303229924	6003.824339498537	221.0	2003.0	6.454236229071724e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Tuva Republic	0.5540128160566912	2.7860857539443744	51.4017149	93.8582593
GCA_015337825.1_ASM1533782v1_genomic	NA	NA	2.34e-08	grey	0.0010645423622907175	219	M-1770	2002	-19	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619717	KEEP: Assembly Modern No Province	4	7.852010021802578e-09	0.8670429336794926	1.0574731154597998e-22	2001-12-28	2001.9899183660857	[2002.0, 2002.0]	[19.0, 19.0]	-0.00011042305482078518	6002.8238157213855	219.0	2002.0	6.454236229071724e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	0.9999999999999999	-9.99866855976916e-13	4.ANT1	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Tuva Republic	0.6737777050602479	2.166114105170387	51.4017149	93.8582593
GCA_015338045.1_ASM1533804v1_genomic	NA	NA	2.34e-08	grey	0.0010645423622907175	220	M2085	2015	-6	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619720	KEEP: Assembly Modern No Province	4	1.7307175227178267e-09	0.19111111602010866	1.0602919334349715e-22	2014-12-30	2014.9967274690569	[2015.0, 2015.0]	[6.0, 6.0]	12.591558156142582	6015.830624824357	220.0	2015.0	6.454236229071724e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Tuva Republic	0.5540128160566912	2.7860857539443744	51.4017149	93.8582593
NODE230	100.0	99.7	9.676e-07	red	0.0010585215662956816	223.15625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4857117375780386e-08	1.6405682875784127	1.0745626581184185e-06	1926-05-10	1926.3544070915962	[1890.3096122675936, 1974.7674439855439]	[130.6903877324064, 46.23255601445612]	54.66151545050343	5927.188304446896	223.15625	1926.3544070915962	5.852156629568132e-05	False	4	0.99999999661391	7.399811296957369e-08	4.ANT	0.9999999912648111	1.904369925540471e-07	4.ANT1	0.9999999611860686	8.39634022239765e-07	Russia	0.9762317848742633	0.11672514020076127	64.6863136	97.7453061	Bayan-Ölgii	0.7157231989987342	0.9171664846293466	48.5470083	89.8549358
GCA_003074235.1_ASM307423v1_genomic	NA	NA	2.1103e-06	grey	0.0010604560010125598	222	I-3244	1988	-33	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT1	SAMN05225370	KEEP: Assembly Modern	4	2.420726519133273e-08	2.673040173098535	1.9344347168783535e-06	1987-12-25	1987.982585485963	[1988.0, 1988.0]	[33.0, 33.0]	61.62817839436684	5988.816482841263	222.0	1988.0	6.045600101255967e-05	False	4	0.9999999999999999	-9.99866855976916e-13	4.ANT	0.9999999999999999	-9.99866855976916e-13	4.ANT1	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358
NODE231	100.0	100.0	4.69e-07	red	0.001058951359678541	224.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.973514344484706e-09	0.6596137023815904	4.2979338285953237e-07	1987-02-13	1987.1192733915043	[1961.2870626651757, 2007.2654408955996]	[59.712937334824346, 13.734559104400432]	60.764866299908135	5987.953170746804	224.3125	1987.1192733915043	5.895135967854085e-05	False	4	0.999999996614555	7.398482053903331e-08	4.ANT	0.9999999912658447	1.9041601455970998e-07	4.ANT1	0.9999999611870772	8.396135518126858e-07	Russia	0.9998970288383776	0.001129345367422606	64.6863136	97.7453061	Altai Republic	0.9973537003945167	0.021818445238534455	50.7114101	86.8572186
GCA_015336265.1_ASM1533626v1_genomic	NA	NA	2.34e-08	grey	0.001058951359678541	225	M2029	2018	-3	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619718	KEEP: Assembly Modern No Province	4	9.056079828112778e-10	0.1	1.0329808670419097e-22	2017-12-31	2017.9982988005117	[2018.0, 2018.0]	[3.0, 3.0]	30.72970441267148	6018.832196155812	225.0	2018.0	5.895135967854085e-05	False	4	1.0	-1.000088900581841e-12	4.ANT	1.0	-1.000088900581841e-12	4.ANT1	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Altai Republic	0.8211964441794158	1.3113917458716053	50.7114101	86.8572186
