#name, A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z, [, \, ], ^, _, `, a, b, c, d, e
GCA_002412245.1_Y.pestis_A-1691_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000044, 6.352641953841075e-07, 2.167992613195504e-06, 6.29433337062081e-07, 2.1684791406118015e-06, 0.9999922361263679, 5.921472074786556e-08, 7.56985163800672e-08, 5.301388049387335e-08, 5.213246183588201e-08, 5.482850938626757e-08, 5.2132461835879473e-08, 2.318381102345602e-07, 6.096405448777892e-08, 7.405442214096705e-08, 5.368891954463395e-08, 5.2532038664376594e-08, 5.210513935343321e-08, 5.139047444389019e-08, 5.20456489986997e-08, 5.094228964089652e-08, 5.362458165601044e-08, 5.1349890750721296e-08, 5.1221091632984206e-08, 1.0761305715488408e-07, 2.2568270781483007e-07, 5.17782167077874e-08, 5.169373563258277e-08, 5.288067494411977e-08, 5.25073743444373e-08, 5.554222556582458e-08, 5.426994387174764e-08, 5.714869234398274e-08, 5.009208835379761e-08, 5.300320488518135e-08, 5.3856632714154136e-08, 5.442201195185768e-08, 5.9436567431537686e-08
GCA_003074535.1_ASM307453v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015274745.1_ASM1527474v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000045, 0.019549308658309, 0.46874554565461163, 0.16774882564099475, 0.05725980793060555, 0.1673549822942037, 0.0011114864177537297, 0.0016976089357028654, 0.0008752916497847072, 0.0008493810584397014, 0.0009383767747005738, 0.0008493810584396877, 0.007169869802838232, 0.0011597837554538633, 0.0016615315534388821, 0.0008953628076478929, 0.0008767556912281847, 0.0008683024794172626, 0.0008562549284857557, 0.0008435149808163067, 0.0008255987764524408, 0.0008689465313952224, 0.000832010060773956, 0.0008299298928475498, 0.020393496923041224, 0.057493903629509215, 0.0008982011135509608, 0.000946958882986075, 0.0011276864966122434, 0.0011216129522810976, 0.0018618813852242688, 0.0018621313209098854, 0.0010163473594237027, 0.0009020203166878156, 0.00118073498264165, 0.0015565731690451053, 0.0015657755996795327, 0.0034048185340656636
GCA_000169675.1_ASM16967v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000046, 0.006948418940444999, 0.1683043851418665, 0.46852858911052114, 0.019444785423376985, 0.0572173687054112, 0.0009316582987487943, 0.0011355636402408538, 0.0008576461904887009, 0.0008457135781551939, 0.0008803391919629956, 0.0008457135781551962, 0.0029121851579200298, 0.000956083343768238, 0.001111213631965881, 0.0008665987784655416, 0.0008478727696689174, 0.0008925956253326652, 0.0008800175529842928, 0.0008454139862398908, 0.0008274177905562859, 0.0008708466456332965, 0.000833789301148478, 0.0008317055150953703, 0.060273651038865145, 0.1687307989789363, 0.0009556994533227767, 0.001052027542188404, 0.0017136989859109022, 0.0017076335361154292, 0.0039529556119467886, 0.003999460489694022, 0.0012113983182163604, 0.0010972329984937452, 0.001877823214209303, 0.003041190559229926, 0.003050252280322364, 0.008720255094396959
NODE_0000047, 2.385000421163424e-05, 0.0006007349622143263, 0.9980767611450148, 6.185271721489421e-05, 0.00018522804752870155, 6.202343198191218e-06, 6.871047307566989e-06, 6.008994260100425e-06, 5.953708248431277e-06, 6.08676986249857e-06, 5.953708248431036e-06, 1.2011595918368858e-05, 6.325745466823629e-06, 6.723118054957961e-06, 6.049417597457843e-06, 5.9170717140732575e-06, 6.173687999242976e-06, 6.087284960129135e-06, 5.9628456916107494e-06, 5.83605159735911e-06, 6.1428183991931475e-06, 5.881719166305882e-06, 5.866994956400635e-06, 0.00019600192690442445, 0.0006022599941256082, 6.437491693341102e-06, 6.85720871354e-06, 8.495589900463777e-06, 8.452406264370447e-06, 1.5078613792739147e-05, 1.5122253287717806e-05, 7.359903977164362e-06, 6.549608730883266e-06, 8.971210702558558e-06, 1.2345863515487775e-05, 1.241154903694363e-05, 2.9174580523375602e-05
NODE_0000048, 1.056960091487935e-07, 2.1720148404371386e-06, 0.9999922396879146, 2.2350496410385295e-07, 6.286480776755347e-07, 5.248557528125029e-08, 5.5219254562099866e-08, 5.213288385877518e-08, 5.1771589804621776e-08, 5.2474377247205065e-08, 5.1771589804617647e-08, 7.035776507469937e-08, 5.335943298797762e-08, 5.4028534987011604e-08, 5.239154647063018e-08, 5.123805349367515e-08, 5.27234586743075e-08, 5.1991667204323964e-08, 5.1897026678372633e-08, 5.079498018814064e-08, 5.346936395026841e-08, 5.119965336290789e-08, 5.107123974743521e-08, 6.660846121628582e-07, 2.1801758171943777e-06, 5.35254109757739e-08, 5.504563701305744e-08, 5.960787899748694e-08, 5.9230934893311216e-08, 7.986594632794872e-08, 7.909679444489116e-08, 5.9321390978562934e-08, 5.225207825616877e-08, 6.102907788555142e-08, 7.100114395905551e-08, 7.157851419027005e-08, 1.2225496345386863e-07
GCA_000324065.1_ASM32406v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000734805.1_ASM73480v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000049, 1.0602993732902336e-07, 2.1801637459146003e-06, 0.999992212314913, 2.2422794302048654e-07, 6.307886426751169e-07, 5.2648657179328505e-08, 5.5390981935535324e-08, 5.2294765031246424e-08, 5.193231669988765e-08, 5.2637351381028976e-08, 5.1932316699883624e-08, 7.057784885298134e-08, 5.3525273180466857e-08, 5.419656926061908e-08, 5.255422675107675e-08, 5.139716917939438e-08, 5.288715757606092e-08, 5.215314539753883e-08, 5.205811015507696e-08, 5.0952652400021085e-08, 5.3635282457391995e-08, 5.1358517065507475e-08, 5.1229707998093384e-08, 6.683648831729988e-07, 2.1883601190848002e-06, 5.369166321120772e-08, 5.5216648365099885e-08, 5.979361379262954e-08, 5.941550172939007e-08, 8.011664879097232e-08, 7.934517544739989e-08, 5.950569422119273e-08, 5.241452284761696e-08, 6.121937744840977e-08, 7.122329343337921e-08, 7.180245831877363e-08, 1.2264316906667902e-07
GCA_000323705.1_ASM32370v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000050, 2.4035463975172083e-08, 5.140394174112069e-08, 0.9999990934362919, 2.6944460700216893e-08, 3.332269979720197e-08, 2.2459714273686743e-08, 2.2987854844794908e-08, 2.259599506653297e-08, 2.246737905198268e-08, 2.2670262301946495e-08, 2.246737905198042e-08, 2.3285548857875878e-08, 2.2793245349754174e-08, 2.249142171871299e-08, 2.2688365311655716e-08, 2.218610992847384e-08, 2.2496526831826397e-08, 2.2184330132374608e-08, 2.253330771043704e-08, 2.2055008600918757e-08, 2.322106888966488e-08, 2.2237323071839127e-08, 2.218128564390834e-08, 3.349379305968763e-08, 5.4145471334622835e-08, 2.2260815258240067e-08, 2.2091729917065363e-08, 2.284591678055205e-08, 2.2682111856650626e-08, 2.375229161322714e-08, 2.3174005085147184e-08, 2.4754085128491687e-08, 2.1677455030795175e-08, 2.2888251615452336e-08, 2.3098738987797634e-08, 2.3349810801702132e-08, 2.4640538669479595e-08
GCA_001188675.1_ASM118867v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002412225.1_Y.pestis_A-1486_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000051, 0.002879819779200213, 0.05836984513969564, 0.17027130786870545, 0.007033148927329786, 0.0197251149305955, 0.000886763778575088, 0.0009669167653750271, 0.0008658967225636464, 0.0008585132289988869, 0.00087533949552436, 0.0008585132289989113, 0.0015507047570544616, 0.000903579607935819, 0.0009461420841455591, 0.0008711925265034653, 0.0008521336461283092, 0.0009269706251050546, 0.0009138134249729687, 0.0008601313282293521, 0.0008418032884517579, 0.00088595135201368, 0.0008482199463925316, 0.0008461021054804646, 0.17617444936914273, 0.4710104443280265, 0.0010193577433703963, 0.0011582477338872765, 0.0035248816705393945, 0.0035189148070254267, 0.010392993424069982, 0.010582235922622096, 0.0018181649907496496, 0.0017045729500657241, 0.0040318523433865265, 0.007616968282721016, 0.007625320228409194, 0.024983671648008167
NODE_0000052, 1.258317344224923e-05, 0.00020051320051074932, 0.0006456986234257724, 2.5602107752187384e-05, 6.646329592130598e-05, 6.4200659667186144e-06, 6.7452355838922775e-06, 6.381120982985184e-06, 6.336993184172417e-06, 6.421807710188051e-06, 6.3369931841732906e-06, 8.513391594591634e-06, 6.526928600549726e-06, 6.6001556603594634e-06, 6.412188866525867e-06, 6.271244592090387e-06, 7.676078177042572e-06, 7.559684006374829e-06, 6.356470799370178e-06, 6.219203853547854e-06, 6.54585248879036e-06, 6.265798288841979e-06, 6.250127501755946e-06, 0.0006740004648148766, 0.9979525416131007, 1.0282390148481778e-05, 1.650615545081142e-05, 1.459264224427844e-05, 1.4546675183730778e-05, 3.631605914837355e-05, 3.682452917085262e-05, 9.66112246522711e-06, 8.800620381780778e-06, 1.6167341878362686e-05, 2.7383490687328333e-05, 2.745240044225031e-05, 8.422475278883946e-05
NODE_0000053, 7.77476732308229e-08, 7.18375313408186e-07, 2.471872211187834e-06, 1.197919819070213e-07, 2.5264421907976353e-07, 5.811503544184467e-08, 5.993297158696109e-08, 5.8263982766594515e-08, 5.7908170223734415e-08, 5.8507299949769244e-08, 5.7908170223747074e-08, 6.520132390597725e-08, 5.9014072314949254e-08, 5.8643279702689637e-08, 5.851254464705637e-08, 5.722270749957201e-08, 7.248586188494536e-08, 7.134621768560452e-08, 5.8112413756641555e-08, 5.685397877624196e-08, 5.984504054504927e-08, 5.728333849300284e-08, 5.713981008372847e-08, 2.600789045756314e-06, 0.999991152624086, 9.919914899861051e-08, 1.5613549927785844e-07, 8.437465148265539e-08, 8.394657367153068e-08, 1.5481615059982844e-07, 1.5542944029899764e-07, 7.223918893846089e-08, 6.42899715516718e-08, 8.939546216697253e-08, 1.2498190083336483e-07, 1.2564431281212783e-07, 3.134069495071243e-07
SAMEA5818811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000054, 2.5542892097944558e-08, 3.6895546709375425e-08, 5.8211213893620986e-08, 2.7035159497507466e-08, 2.963148017346622e-08, 2.4882080004652533e-08, 2.5414810193850764e-08, 2.505931642943112e-08, 2.491883389647101e-08, 2.5134574511194845e-08, 2.4918833896477188e-08, 2.537021162023486e-08, 2.524916883715767e-08, 2.4867070236520285e-08, 2.515913176991376e-08, 2.4602410940699627e-08, 3.137996570942145e-08, 3.0878933020465854e-08, 2.5012774169640186e-08, 2.4470817044362794e-08, 2.5763661785453185e-08, 2.4662552726417864e-08, 2.460046418252669e-08, 5.9400526095310375e-08, 0.9999989246544905, 4.2542348594432896e-08, 6.318635051512959e-08, 2.5931600740186142e-08, 2.5746179558096157e-08, 2.814975175055459e-08, 2.7507740706178664e-08, 2.7700836435230372e-08, 2.4262442316498127e-08, 2.608720064903925e-08, 2.6868538974484005e-08, 2.715883898459025e-08, 3.114125071852197e-08
SAMEA5054092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5054093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000055, 1.8410742075572548e-07, 1.6515548128689294e-06, 5.523126885188461e-06, 2.82502832467403e-07, 5.907160997459424e-07, 1.3801176253284605e-07, 1.423132945190328e-07, 1.383609398970807e-07, 1.3750744108417745e-07, 1.389412017055679e-07, 1.3750744108420677e-07, 1.5467231970800897e-07, 1.4015807106127224e-07, 1.3925680259488861e-07, 1.3894626210644677e-07, 1.3589070184518306e-07, 1.029319651960662e-06, 1.0109794969851684e-06, 1.4160499154734943e-07, 1.3653312448237862e-07, 1.436668979135657e-07, 1.3599840438642488e-07, 1.3565892496176848e-07, 5.799176289125206e-06, 0.9999606446725404, 3.941954255576215e-06, 1.4124076824675904e-05, 1.995899777871604e-07, 1.9858026188560732e-07, 3.6385598095961586e-07, 3.6524734041826694e-07, 1.7122838255100124e-07, 1.5243054741655383e-07, 2.113352220765042e-07, 2.9451531722873217e-07, 2.960701869376387e-07, 7.299310915983496e-07
NODE_0000056, 2.6066245255488677e-08, 4.023609932863114e-08, 6.982742777816444e-08, 2.7741782494048885e-08, 3.0909323825403196e-08, 2.5320436963055465e-08, 2.58649222578471e-08, 2.5499608160048077e-08, 2.535646889186256e-08, 2.557650656487464e-08, 2.5356468891868842e-08, 2.5841351255955886e-08, 2.5694253791391968e-08, 2.5307525327034294e-08, 2.5601217809486718e-08, 2.5034783766296916e-08, 3.4674393723950186e-08, 3.410833088461081e-08, 2.5465059191109588e-08, 2.4906122749570538e-08, 2.6221659297967317e-08, 2.509536454976066e-08, 2.5032197777438376e-08, 7.16710555014051e-08, 0.9999988033452349, 5.641650944074224e-08, 1.1990342076564759e-07, 2.6484479484387115e-08, 2.6295835432798274e-08, 2.900867036232119e-08, 2.8364233061258442e-08, 2.8218749403187506e-08, 2.472048230485876e-08, 2.6661688770631777e-08, 2.7594630172718906e-08, 2.7889930282924752e-08, 3.2687529388251514e-08
SAMEA3937653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMN00715800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000057, 6.158364136277643e-06, 8.00746741444811e-06, 1.1266849954369192e-05, 6.434696863913451e-06, 6.847379972918326e-06, 6.0503643927312056e-06, 6.177532904245143e-06, 6.0941205738940626e-06, 6.059707378480675e-06, 6.112279835206029e-06, 6.059707378481876e-06, 6.148841498856933e-06, 6.1399432653357046e-06, 6.0447158590480055e-06, 6.118107099137068e-06, 5.983070016680236e-06, 0.0001255738573425445, 0.00012353305673870325, 6.499947416984e-06, 6.124109129364993e-06, 6.443599194615249e-06, 5.996802547972714e-06, 5.981764832835259e-06, 1.139297261296906e-05, 0.9974635840693967, 0.000482209914684731, 0.0015926875693526303, 6.23336941260851e-06, 6.188911092547238e-06, 6.622168994006392e-06, 6.467178022042949e-06, 6.703705635941126e-06, 5.873524111989528e-06, 6.2579852574346e-06, 6.379764280475497e-06, 6.448527195056573e-06, 7.094054203626415e-06
NODE_0000058, 6.058050680436094e-08, 8.182520221492643e-08, 1.1727993988567634e-07, 6.369758584740189e-08, 6.862313526217343e-08, 5.9242577534748745e-08, 6.050258700913474e-08, 5.966339189377847e-08, 5.932531888610513e-08, 5.984342429021165e-08, 5.932531888611942e-08, 6.032080163418576e-08, 6.012130570866141e-08, 5.920115928053783e-08, 5.989885703403338e-08, 5.85765703939348e-08, 4.5313047698428523e-07, 4.4490960881073217e-07, 6.111633282487594e-08, 5.8922101051510415e-08, 6.201381584350357e-08, 5.870434190993808e-08, 5.8557102120403496e-08, 1.1886604121324501e-07, 0.9999886764334646, 1.7769989856026789e-06, 6.545636277852278e-06, 6.141653972644666e-08, 6.097761203192762e-08, 6.595570969252816e-08, 6.442295163651731e-08, 6.580505077792797e-08, 5.765041727464077e-08, 6.172834954438989e-08, 6.322917772700889e-08, 6.391408050806111e-08, 7.158387988711301e-08
SAMEA7293136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000059, 2.5588588434023275e-08, 3.493039304698522e-08, 4.97121781838074e-08, 2.6968019360483332e-08, 2.917134644119353e-08, 2.4980236163585423e-08, 2.5513313420442216e-08, 2.5158955774389327e-08, 2.501797963713278e-08, 2.523431368263049e-08, 2.501797963713904e-08, 2.545218919064334e-08, 2.5348678696636385e-08, 2.4963460131027395e-08, 2.5259104379349874e-08, 2.4700175930964422e-08, 3.272652604992695e-08, 3.2197951773080614e-08, 2.511805473361897e-08, 2.457067150930775e-08, 2.5868725994365262e-08, 2.4760691579713554e-08, 2.4698357295939907e-08, 5.0350228974309836e-08, 0.9999989090089876, 4.867843059134561e-08, 8.936627914473776e-08, 2.5961500785960555e-08, 2.577534352281642e-08, 2.798547394747786e-08, 2.7334285318622375e-08, 2.7787054767756318e-08, 2.4335023640113413e-08, 2.6103479564798475e-08, 2.6783530740890394e-08, 2.7075004546537313e-08, 3.0497485858400074e-08
SAMEA5818815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000060, 2.5416118682584566e-08, 3.4691479384789757e-08, 4.935552265219662e-08, 2.6786216197421587e-08, 2.897421005414826e-08, 2.481186220773018e-08, 2.534133866724292e-08, 2.4989417465865315e-08, 2.4849420416774933e-08, 2.5064252709652918e-08, 2.48494204167811e-08, 2.528063008266549e-08, 2.5177782840696676e-08, 2.4795175719184204e-08, 2.5088903833265713e-08, 2.4533720094754227e-08, 3.129990967805244e-08, 3.0800049126630225e-08, 2.494317105943387e-08, 2.4402705446568557e-08, 2.5691996556993363e-08, 2.459395362673822e-08, 2.453203535100332e-08, 4.998730519485005e-08, 0.9999989503851441, 4.244934178323348e-08, 6.308860037423129e-08, 2.5786593841007794e-08, 2.5601682049527844e-08, 2.779676389099141e-08, 2.7149912456010835e-08, 2.760000176533695e-08, 2.4171075097948087e-08, 2.592760487497567e-08, 2.660300065873679e-08, 2.6892526419716842e-08, 3.029115506592703e-08
SAMEA7313246_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000061, 2.549932218539709e-08, 3.481527195826508e-08, 4.9549554254254926e-08, 2.6874811419257334e-08, 2.9072380443875995e-08, 2.489252563497566e-08, 2.5423754991335046e-08, 2.50706267890465e-08, 2.493016040602115e-08, 2.514571566778882e-08, 2.493016040602734e-08, 2.5363045552024264e-08, 2.5259655065209568e-08, 2.4875821464489945e-08, 2.5170432289068878e-08, 2.4613453112818795e-08, 3.1404220353607415e-08, 3.0902667715373175e-08, 2.502420887752373e-08, 2.4481987302157705e-08, 2.577543899107566e-08, 2.4673818989345978e-08, 2.4611701182392087e-08, 5.018542600982588e-08, 0.9999989469070135, 4.2588423473471145e-08, 6.325093914174156e-08, 2.587117519605862e-08, 2.5685660035117308e-08, 2.7889580161396816e-08, 2.724063366874332e-08, 2.7689950908742165e-08, 2.4249902042295482e-08, 2.6012796312820362e-08, 2.6691139665864586e-08, 2.6981619559824768e-08, 3.039500521704347e-08
NODE_0000062, 2.533104554074961e-08, 3.456496563299601e-08, 4.915719761301877e-08, 2.669563829901813e-08, 2.8873859806586918e-08, 2.4729380981648265e-08, 2.5257065263466564e-08, 2.4906378104543675e-08, 2.476686108594002e-08, 2.4980953964197792e-08, 2.4766861085946165e-08, 2.5196359405190232e-08, 2.5094065419146763e-08, 2.4712712704649622e-08, 2.500553821794971e-08, 2.4452190269719564e-08, 3.118540316729824e-08, 3.0687454190823415e-08, 2.4860266256895813e-08, 2.4321619365895e-08, 2.5606655855225723e-08, 2.4512288989570845e-08, 2.4450574722016342e-08, 4.978479355506698e-08, 0.9999989542112023, 4.226456366091095e-08, 6.271077873826751e-08, 2.5700114073161592e-08, 2.5515819149168974e-08, 2.770187795733312e-08, 2.7057168434939338e-08, 2.750802969310339e-08, 2.4090474699941475e-08, 2.5840502591037925e-08, 2.6512890804771448e-08, 2.680144118650724e-08, 3.0185007187201264e-08
SAMEA5818805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA6651390, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000063, 2.5415604177920105e-08, 3.469079357753028e-08, 4.935453379720036e-08, 2.6785676379772395e-08, 2.8973631038645478e-08, 2.4811358375940656e-08, 2.5340824134271943e-08, 2.4988910119459665e-08, 2.484891600007685e-08, 2.5063743807401063e-08, 2.484891600008302e-08, 2.5280117329294937e-08, 2.5177271463294737e-08, 2.479467222180375e-08, 2.5088394510342856e-08, 2.453322197302627e-08, 3.1295378831409714e-08, 3.0795618415079196e-08, 2.4942644476216573e-08, 2.4402201323021762e-08, 2.5691466174112355e-08, 2.459345466012567e-08, 2.453153762854906e-08, 4.9986301240966515e-08, 0.9999989505401553, 4.242737545354522e-08, 6.298235908357094e-08, 2.5786072616492863e-08, 2.5601164534865325e-08, 2.779620597052239e-08, 2.7149367486266754e-08, 2.7599442945718903e-08, 2.4170585276720795e-08, 2.5927081157704598e-08, 2.6602465084380507e-08, 2.6891985069095424e-08, 3.0290552286041715e-08
SAMEA6637002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000064, 2.5499599328560263e-08, 3.481571833621867e-08, 4.955032187037312e-08, 2.687510927509989e-08, 2.9072717816402718e-08, 2.4892792640763672e-08, 2.542402789406981e-08, 2.5070895507809314e-08, 2.4930427528726693e-08, 2.5145985257172604e-08, 2.4930427528732874e-08, 2.5363319040438692e-08, 2.525992612965798e-08, 2.4876088521304683e-08, 2.5170702051488832e-08, 2.4613716960402302e-08, 3.1404586624121215e-08, 3.090302785526559e-08, 2.502447703936554e-08, 2.4482249612907777e-08, 2.577571498265476e-08, 2.467408308513016e-08, 2.4611964622978152e-08, 5.018621600836409e-08, 0.9999989468948484, 4.2588957223798216e-08, 6.325164866644195e-08, 2.5871457421412603e-08, 2.568594025673312e-08, 2.7889894899356028e-08, 2.7240941501741697e-08, 2.769024931165621e-08, 2.4250163706174327e-08, 2.601308101660319e-08, 2.6691436442125834e-08, 2.698191953309313e-08, 3.039536598165161e-08
